Symbol	E2.5_wt_male_IB118	E2.5_wt_male_IB119	E2.5_wt_male_IB22	E2.5_wt_male_IB23	E2.5_wt_male_IB25	E2.5_wt_male_IB26	E2.5_wt_female_IB120	E2.5_wt_female_IB121	E2.5_wt_female_IB122	E2.5_wt_female_IB123	E2.5_wt_female_IB124	E2.5_wt_female_IB24	E2.5_KO_male_IB27	E2.5_KO_male_IB28	E2.5_KO_female_IB125	E2.5_KO_female_IB126	E2.5_KO_female_IB127	E2.5_KO_female_IB128	E2.5_KO_female_IB29	E2.5_KO_female_IB30
Pdha1	99.27348699	94.72038571	97.20411185	120.4421015	197.3959732	138.8428079	208.776867	184.5246884	210.4863893	147.2437597	191.3047866	195.2870921	163.3613871	60.08639801	150.7657888	144.0503228	184.9643335	190.3165611	210.4736354	126.156733
Pdhb	403.9334587	380.4635255	488.4973987	436.5038293	454.0568349	383.2659687	330.1025675	324.9460836	438.6403599	334.7294584	387.5511903	374.1666358	375.1127876	302.6947098	281.3210079	424.7212543	407.84936	380.2388342	422.1671111	482.7105903
Pdhx	28.05649147	26.39237132	57.14410684	48.18815994	32.16746656	28.67121496	31.93616531	28.37867023	49.90468268	40.74984934	24.28366255	39.10410393	63.13718705	48.47012353	46.2732142	34.38638474	30.5273175	37.59215967	52.03398425	36.18285285
Pdia2	1.936345749	0	0	0	0	1.704684892	4.901571094	0.938793633	0.748743409	0	0	1.06203067	0	0	0	0	1.735311392	1.498159106	0	0
Pdia3	271.5026817	258.9841928	190.9563791	247.21026	278.8682293	259.841208	268.2023935	542.8353281	466.8812626	513.7870486	350.7154745	285.3704952	280.5830726	155.7541771	306.6118016	420.519331	380.7128694	345.8594994	267.3671091	317.1656724
Pdia4	25.85638146	35.79972872	27.96343642	41.65567354	25.26139125	34.29226854	76.69074217	27.3510203	20.77529073	26.79058087	35.42195105	58.19936634	22.65306067	11.20686232	18.10584948	19.01953552	54.89039633	21.20031002	13.80591502	14.33651228
Pdia5	46.05377328	10.45615503	42.72456088	33.03421184	48.42480738	32.43518738	51.81256589	23.2212603	14.24640583	15.99571716	57.79816487	67.69462161	34.60753497	41.49884389	28.97036004	13.97401908	58.44171921	35.34694813	57.7772147	26.03910569
Pdia6	18.81854702	0	14.03297008	14.88802776	22.45521542	20.70891317	18.08417035	8.870311288	5.457546667	11.05543479	11.66456068	18.49257781	24.43939703	15.26506493	9.160281776	22.00760044	18.27017495	17.47198975	4.052729836	15.6827313
Pdik1l	1.057473355	1.73979125	1.80241539	2.677136365	3.540655049	0.827519272	0	2.734358099	2.794165629	2.303132393	0	0.386662742	0.903009271	0	0	0.178259647	2.274443677	0.872716504	2.608608221	0
Pdk1	0	0.160093308	1.184684995	0	1.005147503	0.571104282	0.547375501	0.943545168	0.627110866	1.115427479	0.175462802	0	0.138489547	0.721672193	0.291484086	3.772740326	0.581364786	0.301148354	0.038101699	0.062378903
Pdk2	0	0	0	0	0	0	0	0.475965191	0.427061668	1.012806179	0	0.403834464	0.31437066	6.143222582	0	1.861761711	0.527878198	1.367210864	1.383851027	0
Pdk3	0	0	1.825718046	0	1.691472616	2.444802249	0.937289317	0	0.644293704	2.435229158	2.478719144	2.741632175	1.77855201	0	0	0.84263335	0.298647091	2.320498639	0	3.685064866
Pdk4	0	0	0	0	0	0	0	0	0.27988432	0	0	0	0	0	0	0.122014676	0.172978332	0	0	0
Pdlim1	43.17793699	14.20756307	51.75900552	27.09412214	47.79541437	29.88994112	45.46320275	32.92161095	8.776093639	14.46765026	26.95073669	34.00474016	26.47147178	20.93784416	7.959355492	43.39141837	36.90920853	21.92866931	12.61505493	18.949633
Pdlim2	0.504610999	0	0	0	0	0.592320351	0.567710065	0	1.951222604	0.520589124	0.272971658	3.874707294	0	0	4.534687316	0.25518878	5.426658217	0	0	2.329064251
Pdlim3	3.695683973	0	0.385660762	6.237414814	3.046478597	0	1.781918853	5.119340437	6.532762522	3.812705011	5.711992497	1.73740949	1.803348046	0	8.54004041	2.669940907	0.757026845	8.496403973	5.209501928	8.934967438
Pdlim4	2.812194966	0	5.649197893	0	7.212141735	6.601997634	0.790961449	0	1.087415534	3.384781158	0.380317475	0	2.401420436	0	0	9.244078948	0	0.435161489	0	4.867449465
Pdlim5	7.338045437	6.398585461	7.683096105	8.462970046	2.71831678	3.732522517	7.154880282	9.249983827	6.857206917	13.33231396	15.74588043	7.646948228	11.69687758	11.42863052	4.616034761	10.01956861	17.09811587	8.932564736	11.06216168	6.256396987
Pdlim7	5.857170382	13.49098321	3.463587411	7.061055462	2.384328746	8.184808332	9.413685807	4.687787065	2.911940074	6.138548065	6.035168503	6.119031749	9.526893928	11.79065467	5.012901747	3.808352939	12.59776813	6.732838368	4.848980177	7.080370916
Pdp1	0.96918655	0.191344654	1.840727052	0	1.905604574	2.502822218	0.654227071	0.375910619	1.349149217	1.933091878	0	0	0.827618432	0.646910782	0	0	0.138970261	0	0.865248991	0
Pdp2	102.6505429	56.42533954	128.0473111	111.9486809	78.53938332	67.93447072	105.0364243	169.2028361	175.9927484	182.9718474	147.7774759	150.2228417	122.2309615	64.38371235	245.278359	231.6157708	125.8450004	228.7919375	82.19698772	176.8926407
Pdpk1	11.98472264	13.43864817	9.009595574	8.542595074	13.1796602	11.47281502	9.294349371	14.8177736	20.87655576	17.08581746	9.882145901	14.29528881	13.11557907	15.53308682	10.45638095	12.2393671	14.0147238	12.89165911	12.43804964	11.41233351
Pdpn	20.25090368	13.94685117	28.5537211	18.67899972	32.71123146	23.21802023	20.13397063	29.83513407	26.58758642	22.02581488	20.38106085	16.01481014	30.16199	15.1935658	31.31830911	24.53115746	22.28457657	27.10965058	20.91162984	24.27304505
Pdpr	3.442614705	2.265562875	8.801671023	3.147243396	5.518070736	2.693996968	2.904822263	5.378128032	6.988723026	4.5381843	7.604385052	3.461656787	6.369470009	6.702120449	0	11.75160148	6.787433876	6.03741611	15.77150569	15.11719627
Pdrg1	64.39846384	52.19458686	60.90678593	50.34013546	29.11960909	47.74227337	72.4511677	42.06773225	49.80301209	52.91695964	52.80502356	44.61565786	91.46011964	27.90226037	63.35426778	88.78846124	14.58000442	77.20310091	47.45896828	81.08785321
Pds5a	4.420762346	3.372114931	6.605347491	6.274166173	2.74847659	1.886967486	2.486778217	10.26189448	8.15856716	14.64965754	1.413118838	1.983814888	2.745473436	14.97735249	2.889249883	6.605302432	2.881303334	4.228812442	3.965554289	3.632585598
Pds5b	1.596001453	2.250682331	0.999298329	1.539235371	0.706546623	2.007226805	1.154297188	3.979467591	4.628546722	5.645271881	2.220079842	3.876600868	2.725750207	2.409598078	0.204892413	5.361583304	0.572120863	1.128990398	2.597927979	1.71006794
Pdss1	12.22917811	4.023972226	17.12192256	3.009981828	19.92850403	20.93408653	12.61184402	10.86990964	16.55066395	9.637532195	4.13464411	20.68101743	20.01550886	3.40112849	15.56881577	17.78033675	28.86008581	27.43912764	17.59760192	8.427485134
Pdss2	15.58753561	14.5772406	6.592121618	19.73097394	2.27931732	14.92641452	15.69071235	19.62237392	23.31638957	13.6830439	4.659872165	14.398856	21.71742484	18.25322528	24.32923378	4.356302402	9.410838894	15.233866	16.76846221	20.82626088
Pdxdc1	11.06792312	2.383766156	4.26294874	13.07597178	10.10668866	9.212298329	9.5087322	8.845824577	3.812849213	7.61225369	7.620129121	9.050476585	12.5443765	14.99905879	7.595272654	7.937850401	7.502245753	8.84355359	12.2921236	10.44914423
Pdxk	381.7206868	552.9481122	521.8385307	469.1112138	323.3486904	599.3461029	704.5309765	395.9338495	467.5366462	274.9679058	445.1909459	604.048916	578.1865192	280.007217	360.0821252	456.9640028	460.9272528	456.9528795	437.680122	490.096454
Pdxk-ps	0.355727053	0.351152572	0.2598517	0.300190331	0.076024658	0.835116054	0.400208931	0	0.275104058	0.244660588	0	0.780424758	0.911299066	0.395733353	0	0.359792208	0.255035944	0.220182051	0.334292792	0.410470226
Pdzd11	58.27685306	106.9524244	95.33306055	67.88027984	79.28914935	62.62547632	131.1281606	113.0168796	148.2192905	96.81641277	176.2743395	140.4580031	72.8943484	52.96042934	100.3153252	95.05568336	157.1207353	112.2780951	104.3242171	122.1777771
Pdzd2	0.372674014	0.674449606	1.225040067	0.052415251	0.716818493	0.218725319	0	0.160606759	0.264192602	0.619431066	0.167999779	0	0.106079297	0.138195409	0.893076121	0.879509946	0.267185945	0.538233736	0.058369769	0.023890287
Pdzd3	18.71734304	0	38.78569593	24.82096432	41.47146838	39.90598811	47.70248243	7.160973775	13.88436684	10.64021155	32.02879974	28.07417939	25.11664462	48.86880516	8.238535086	27.43098023	53.67705616	19.15129551	60.57619897	16.45544585
Pdzd4	0.419492829	0	0	1.239003094	0.313783546	0.984814602	0.707922445	1.491465446	0.973253329	1.081939381	0	0.690239722	1.611980674	1.633346575	0	0	1.05263325	0.778952212	0.197108187	0
Pdzd8	1.530591558	0.697342558	0.774046656	1.192276578	1.383936716	1.658430016	1.457063664	17.04864804	6.601369915	11.33681648	1.528579564	2.712185589	1.105939633	3.405454402	7.406356884	2.143499195	5.233499043	5.392779954	1.60433139	0.633997445
Pdzk1	2.029507329	3.672916184	0	1.712657139	0.795187674	1.588178481	4.186026182	2.623895805	1.96191749	2.326411271	0	0.371042384	0.866529603	0.376292129	0	0	0	0.8374606	0	1.431118414
Pdzk1ip1	0.737920955	0	0	2.490861844	0	6.929466073	0	0	0	0	2.794272326	0.809457389	0	0	0	1.865884301	3.703329732	0	0	0
Pdzrn4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278848824	0	0.182752969	0
Pea15a	2.018036557	0	2.211204739	0	2.012673789	3.158404197	3.405572811	0.217422129	1.560662988	1.272294319	0	2.213671518	4.020949236	0	0	0	3.617041872	1.457272729	2.291531876	1.811128754
Pear1	0.185095036	0	1.216874948	0	1.34496589	0.651802421	0.624720718	0.119652214	0	0.190955931	0	0.81215498	0	1.853203204	0	2.24652304	0	0	0	0
Pebp1	115.5926332	119.6723212	105.5477156	114.7951191	148.6760595	138.1664892	111.0156551	91.58162217	63.23017736	92.83296182	146.4125752	138.395984	110.1438301	45.47786445	122.8792842	106.2202785	81.35732923	113.8654155	147.0447085	87.83646116
Pecam1	15.37666514	26.62533363	18.59783386	16.37958341	13.30659244	13.01921924	28.0761399	23.13910898	39.28144669	5.72128235	5.590839494	25.43924964	44.3427188	11.77788671	33.97928332	7.266278512	10.30129147	32.14138307	35.47392717	27.14775143
Pecr	14.76402357	24.98428325	21.56966468	19.57848939	15.02529528	4.951498225	3.163845795	5.908194077	4.349662135	2.417700827	11.02920678	0.77120455	6.003551089	14.86020486	3.790768992	31.64319332	11.08900589	6.962583821	7.432725174	0
Pef1	61.23459347	39.23762086	88.67661261	54.39425574	105.8425975	93.94597939	88.83399715	46.1816658	60.64918166	41.93097575	77.00141529	103.1131809	74.76569378	76.48701594	37.65106146	92.90154926	46.98252101	77.79879383	115.9731959	80.98816626
Peg12	0	0.934544686	0.461039911	0.532610421	0.20232926	0	0.710067664	1.223987759	0.366075968	0.651130791	0.512132055	1.038497036	0	2.457444165	1.701538354	0.319179299	0.904991183	0.390656337	0.074139557	0.121378948
Peg3	0.377315561	1.117390386	3.031838543	2.334994961	1.800925904	1.328696874	0.141498991	0.650428278	1.069932177	1.167788918	0	1.103716657	2.685012093	4.33741439	0.904199126	2.035346257	0.991883453	2.413293673	2.304773174	0.870762019
Peli1	10.27944006	3.30375625	13.27159938	13.91970075	8.583172984	11.50495176	12.10273149	20.70769534	15.71448058	21.78532287	15.38894369	11.27596208	23.27172788	24.73259649	10.74141859	9.308861976	13.02564068	11.39348925	28.41853239	17.746055
Peli2	0	0	2.809277213	0.120199309	1.491611849	1.504750914	0	0.644534501	0.275386264	0	0	0.624980265	0.729787113	0	0	0	0	0.088163167	0.568880715	0.054785506
Peli3	0	0	2.199281763	0	0	1.514590965	0	0	0	0.147907872	0	0	0.367279713	0	0	0	0.308360445	0	0	0
Pelo	4.239759586	0	2.709929246	1.341690373	0	3.732522517	2.981200117	1.027775981	2.868992319	2.55150488	2.293517598	1.162693883	0	12.97058861	0	0	1.139874391	0.656064077	3.984293732	0
Pelp1	65.63184813	60.48460143	101.7236315	100.9606405	64.28424081	60.83577689	61.30526055	64.18819527	56.56299376	58.04906713	53.32128391	72.52573487	56.04506916	74.09071692	73.99713309	66.8717746	40.45626285	69.25519194	87.28122412	103.6773811
Pemt	1969.90211	1496.8851	2126.35587	1787.118707	2241.420043	2000.399346	2705.102381	1265.667918	1935.971249	1313.629045	2311.741988	2483.028981	2127.438232	2364.803823	1829.500567	1893.399159	2492.306655	2179.525101	2507.154452	3442.621332
Peo1	11.46485448	1.650457358	4.012950599	11.28743185	10.46450647	12.61652537	16.92925085	12.96977855	9.88237189	7.310287205	12.53313996	6.812159457	12.0337808	9.565673878	9.444318389	5.677145565	6.849703911	11.38368981	6.509317038	12.12675913
Pepd	20.23209613	9.320229789	20.03396309	22.0057495	13.83656982	22.69325347	12.13974291	17.43835771	15.47278457	15.92512004	6.566787704	16.76839251	13.05359273	3.000995726	4.848420135	16.8253826	9.025492213	15.86237602	14.47101719	6.571363238
Per1	14.18667958	10.32813114	9.974477762	10.02640818	6.13964652	7.909960447	4.788195744	3.324411197	5.622827129	7.744825158	0.47964688	7.391941441	4.088625311	0.789108143	7.64931674	5.918880494	3.941277057	4.500281169	7.457511471	5.524834882
Per2	0.428188843	0	0	0.722678522	0	0.837691365	0.481731703	0	0.220761934	0.049083013	0	0.313132565	0	0.158781483	0	0	0	0	0	0
Per3	1.959277443	0.276297438	0.920066209	2.361988092	0.98700516	1.149915387	0.472344692	0.271403299	0.757610604	0.866278492	0.454234377	1.22812349	0.717037599	0.467062412	1.257646356	1.48625066	0.602009925	0.519737642	1.150763486	0.753597501
Perp	40.77867713	41.11996619	41.95948493	93.24606862	88.55632258	81.32184322	54.75742851	47.61956586	9.325303607	58.35502688	71.15940126	25.01138125	24.33808014	26.82863855	2.364242766	85.1503175	233.8878267	34.4682254	102.705918	31.87538946
Pes1	74.69681552	102.270201	95.54026649	112.3037706	104.2242434	82.64120278	81.13943932	57.72210222	79.78972181	61.11816465	46.90995913	90.10058792	87.73619672	59.53727414	62.7540906	73.81363941	50.88593504	64.30329448	147.451888	93.01688683
Pet2	0	0	0	0	0.127725788	0	0	0.5151168	0	0.411043828	0	0	0.17011497	0	0	0	0.142825007	0	0	0
Pex1	6.194146904	3.057246557	1.413969986	3.266941243	0	1.590484734	1.959945133	5.255412125	0.523937724	6.25714905	0.104711015	2.760317401	4.628202257	1.722690546	3.478981765	10.37629358	2.91430711	3.953761622	1.773561513	6.700659406
Pex10	2.023346105	19.47393663	12.19362387	7.256695715	4.972852737	6.531347841	4.552710707	6.866816571	1.173576874	3.6529742	4.925423038	6.103613424	9.934838187	0.562724659	2.727420313	3.581319643	3.626558476	2.191660322	1.782590433	3.69664119
Pex11a	14.21694127	7.484863015	11.7698926	3.999122614	6.481902129	10.01284197	10.66313216	9.190351774	8.429326044	3.911229324	4.101717479	7.277749423	7.284172055	1.054388525	11.92431884	4.793136236	4.756608951	8.213116154	13.13763065	4.374613285
Pex11b	1.929990946	4.127873054	1.644791033	2.985908614	3.780979228	1.510302548	2.53321437	2.287297588	2.985144573	2.322953092	3.654131416	2.117090483	0.549359694	0	2.312515447	3.578751681	1.614308598	2.787385753	0	3.34049862
Pex12	4.584259493	10.86073942	13.84134493	10.31615195	10.38514677	7.892244971	1.719166025	17.97816209	19.97168671	6.305888804	16.03653418	7.040141316	10.17806726	12.23957098	19.22501149	0.154554907	1.314660707	14.18744582	0	14.1059614
Pex13	2.829592096	4.78835123	6.79144672	4.605103202	2.591699405	5.219374039	1.8190962	9.276413777	4.376570525	10.07815246	2.186687084	2.438780036	4.659961599	5.621103309	3.632590373	5.110585579	5.216543066	3.753030307	10.49393084	0.777390643
Pex14	21.87886235	16.93922397	17.2355806	25.34150509	23.28766028	24.1710624	28.47583404	14.42061788	13.2707251	9.884312932	19.72578665	23.05869835	27.84139089	7.158657416	8.481406421	15.83734155	18.7615577	11.68348096	24.28967638	16.33553135
Pex16	76.16142756	78.76212429	106.3488331	121.5464677	91.12869621	93.0484438	149.2201898	69.66378091	62.90678575	50.24397297	70.06781841	110.256352	91.13972987	17.86755779	81.94473269	106.6392331	80.60499832	66.70311179	90.92608015	77.3202016
Pex19	59.33699941	87.20427195	36.1528326	40.86692031	52.37426347	45.60091068	62.2664254	35.60549508	72.02261141	34.40532675	30.80316465	53.12222463	38.39990926	3.848130845	28.21586438	49.38461187	43.30430505	36.72743508	26.13046425	54.85661667
Pex26	0.815577835	0.402544946	0.297881881	0.344124207	0.348604501	0.478669065	2.064513914	1.449853341	0.315366473	0.701168742	1.32357183	0.223660644	1.567006176	1.587775965	0	0.103112255	1.023264627	0.504812887	1.820283975	0
Pex3	17.6668402	17.43965302	13.41137304	17.83192977	22.80221319	12.1985975	15.19928622	26.64781666	17.14544575	26.44592751	25.11044153	14.05965218	15.97368957	18.11224663	21.79101094	20.4964869	18.87499283	17.36755738	12.69589813	16.65490765
Pex5	3.138886375	5.422413124	4.776865637	9.49166954	5.143038278	10.74638351	8.534188443	7.440000946	6.068700506	1.43923415	2.546992698	5.164770189	5.360784709	0	2.8207606	2.116504491	6.18860533	7.933328681	6.45258559	3.923760283
Pex6	3.124172845	0	2.091968595	5.053141368	4.228681541	2.139201968	5.858058231	3.029369703	2.919455845	1.522018224	4.929271025	5.426147014	1.111595006	9.847329831	7.954691807	0	0.933272158	3.545206254	2.079614564	1.702339748
Pex7	5.278433528	0	4.177109223	2.227177684	7.144551706	9.293862826	7.917966774	3.980868318	5.612907134	3.781646621	7.376432126	8.202700982	7.13674513	13.21214512	6.32461986	15.34891794	4.730418541	5.445262558	4.23699346	3.383742589
Pfas	8.502485368	10.71740365	15.76613166	12.69434164	16.49385335	9.980351463	8.241199834	14.54410325	9.155060479	9.536423327	12.10011486	15.35325497	14.63277207	15.71600117	14.10601745	13.95789268	14.06722047	10.76835083	7.006764318	13.53406717
Pfdn1	56.46910991	38.1800986	70.6328554	41.77802075	65.63208021	40.86020472	43.51389586	13.00131844	23.92919977	27.13347251	54.39917088	48.36677004	58.78964862	55.07491259	47.27022058	32.86035349	50.46775346	59.84985657	54.33871907	65.15919468
Pfdn2	175.4626549	91.23079315	151.6539642	157.1115113	147.1343586	128.9220478	156.7171848	83.98681279	113.4246954	152.0003068	119.5523703	177.7800071	104.0824649	169.8650427	175.7344435	116.5055758	97.94856346	136.7925243	118.3181504	123.642607
Pfdn4	24.3876256	35.72272794	31.60670209	29.21058852	44.05007957	30.47345579	10.62084212	17.79925542	17.64354807	23.80716168	15.32043767	17.25925197	15.45106562	42.00827257	31.10649909	20.68788207	15.79248071	16.06892353	18.29755857	26.62772166
Pfdn5	251.8998754	188.0116448	387.7631249	260.2721012	256.3076034	175.9680675	293.0757156	174.7522346	223.7922821	228.1838878	319.7275163	223.7516918	235.0416816	236.4862829	276.060795	410.7526877	258.1227066	231.2132371	305.7174143	219.2984607
Pfkfb1	2.420432186	0	0	0.408510026	2.172600076	1.136456594	2.178476042	3.44224332	2.43341608	1.997658673	0	4.779138016	2.480258469	0.53852848	2.610145994	5.875421385	3.470622784	1.198527285	3.070695874	12.10263074
Pfkfb2	3.636912572	0.08547961	2.719948585	3.507555999	2.313295773	3.760843289	1.75358151	5.877583875	2.042506804	4.317861393	0.843173448	1.804767742	3.919062739	5.105581355	1.7119729	1.401323522	1.98663484	3.430272041	4.618059818	0.399676237
Pfkfb3	23.01939113	17.74290744	21.99799059	22.88491104	9.670756622	13.88040641	28.02644059	14.16712554	32.61706392	16.42860656	30.10762707	23.00259143	11.44412724	6.840555077	19.55287829	26.71103069	19.781696	17.7614077	7.667635299	29.04825183
Pfkfb4	2.47876453	0	0	0.418355106	4.820745959	1.454806456	0.836616469	0.320472844	1.054333642	1.022901094	0	0.271906394	1.481685697	1.103014	0	0	4.975970565	0	2.737053314	0
Pfkl	2.913765365	1.991281656	3.601990586	2.458863283	1.053832252	4.472600294	6.304071273	2.173343882	3.466740402	2.08109599	5.941117619	2.950370918	2.679551051	4.488171978	0.80567864	1.24683439	3.695928481	3.468296773	1.053152701	0.948303647
Pfkm	0.273062196	0.269550745	0.398933256	0.691293762	5.485636321	1.282098852	0.614414498	2.824278539	0.2111746	0.939028345	3.397427985	1.198134896	1.165881357	0	0	0.414274017	1.566159767	1.183108669	0.064152222	0
Pfkp	0.836038895	0	0.610710168	0	1.876088676	0.981355644	0	0	0.646556652	0	0	0.229271799	1.427839045	0	0	0	0.149848013	0	0	0
Pfn1	1004.523315	727.8706658	1298.288389	896.1813136	651.0071861	876.7566685	822.0135044	417.844097	354.7318208	942.4781406	1408.492655	931.7347661	773.5679088	895.9139297	1034.378856	878.9537533	1015.400108	694.0750719	1188.768991	1104.230332
Pfn2	0.412432059	0	0	3.480424532	2.996876965	1.936477029	1.392013837	0	1.913743675	2.411117978	0.223107034	0.904829101	1.056565551	13.30565242	0	15.85151847	8.575015471	0.510560757	0	0
Pfn4	5.10329408	0	5.125803601	2.153279496	10.22490902	3.743954439	0	3.711325823	5.426669787	4.826145525	0	2.79901192	1.089465244	0	0	4.193810702	2.286731168	1.18453223	0	0
Pga5	0	1.161580966	0	0	2.389085616	1.381244208	2.647709935	0	0.910019356	0	0	1.936180915	0	0	0	0.59508005	0.843635849	0	0	0.678899202
Pgam1	221.9208658	141.4059973	257.1153144	145.4445095	234.9051548	264.7646104	253.2522991	119.6461397	133.1141741	150.5988748	188.929764	220.9867274	196.8833775	188.7004381	168.3705638	149.2546518	255.2845763	195.3452275	172.7581171	216.7170766
Pgam2	3.678202025	11.8004318	38.95939908	7.759886926	2.554797724	16.19074337	7.241749689	1.188862282	4.26684572	1.581112296	3.979480865	16.13911509	10.99325746	19.43636066	13.22166668	26.50667824	5.274120804	21.62839055	19.65925727	5.305305019
Pgam5	28.45166227	55.38042584	50.93393299	28.06772376	48.81594852	37.63043384	23.44350384	57.24895127	26.18702163	43.68433031	19.29301708	27.25367883	19.50504369	25.41030701	24.48774775	31.81660317	24.99499459	28.52411346	25.3251311	6.011147909
