Symbol	E2.5_WT_male_XK122	E2.5_WT_male_XK126	E2.5_WT_male_XK129	E2.5_WT_male_XK134	E2.5_WT_male_XK26	E2.5_WT_male_XK28	E2.5_WT_male_XK35	E2.5_WT_male_XK36	E2.5_Xist_female_XK124	E2.5_Xist_female_XK125	E2.5_Xist_female_XK128	E2.5_Xist_female_XK130	E2.5_Xist_female_XK131	E2.5_Xist_female_XK29	E2.5_Xist_female_XK30	E2.5_Xist_female_XK31	E2.5_Xist_female_XK32	E2.5_Xist_female_XK33	E2.5_Xist_female_XK34
Prrg2	7.505323512	8.922664081	4.221097624	7.949984661	0	8.17000815	2.755775771	4.611502963	11.66459444	13.72759931	0	2.377947262	11.73037587	13.71062256	0	8.620127202	3.030220718	10.15110059	10.1598305
Prrt4	0.715237759	0.340122648	0.965423031	1.212180492	0	0.945419144	0	1.028989363	0	1.569845301	0	0.604299128	4.223080428	0	2.310641891	0	0.077005902	0	0
Prss35	0	2.070461231	0.870653668	0.819891403	0	1.203689554	0.532887081	0.63798632	0	0.353935924	0.972157806	0.613101345	0.336046572	0.741205936	0.520955263	0.222251001	1.041700926	0.422987925	0
Prss36	0.797486597	3.41311577	1.076441949	4.054725924	6.437387433	1.61221062	3.367407644	3.059514926	0	3.209011332	0.667743152	0.505342925	2.492848579	1.080879533	0	3.419514251	4.894088594	3.530018021	0
Prtg	10.86297951	5.960490285	4.135654594	2.832386137	168.0667514	3.465208516	10.73861106	2.70488358	8.791139159	5.705944633	5.923850914	1.4708416	5.804510498	2.757526532	4.477788305	5.246533604	6.687484599	3.029046503	20.36081503
Prtn3	12.58302305	7.180444929	27.74131469	29.85588054	15.2357033	9.783855488	8.547343961	2.111991827	12.03460537	15.65017082	15.59311055	2.126260748	40.20710619	8.304798118	11.42088919	10.02008326	14.90222979	2.612986103	20.44011259
Prune	11.66133665	13.30897754	13.2918869	22.39870201	9.413141528	20.43143223	10.06214696	22.83507087	16.72963454	24.45742319	12.10754435	35.14086036	27.81149252	16.08015591	23.85958514	31.60855146	23.18517732	20.51978074	12.30479422
Prune2	0.585303662	0.649446146	0.219455243	0	1.574875554	0.106189864	0.537273859	0.105257174	0.373195883	0.42821947	0.261376188	0	0.271050352	0.034491121	0.180083595	0.537793422	0.105027631	0.127941001	0.60947365
Prx	0	0	0.626423727	0.786534604	6.087522769	1.443397692	0	0.584210667	2.663171227	0.339536249	0.077717178	2.744735832	0	0.656354224	0.749640758	0.959439823	0.599591963	0	0
Psap	822.634124	850.9843135	850.5724853	867.3983045	1341.95532	828.8855163	868.7673868	942.3429114	614.6455622	387.1868632	1259.583038	793.5200443	661.0899234	954.5324895	898.6441527	860.2242462	1007.625299	1358.354739	875.764292
Psat1	279.2915876	412.8875941	413.3617028	612.0224362	730.7245547	499.4715178	481.8913272	599.0695038	452.6963438	382.8594933	551.5660834	856.3278295	456.0871016	570.3797692	617.7245631	501.9115492	423.4047569	637.170221	563.0777726
Psd4	5.733967797	2.726718891	5.980654462	4.858946423	0.525967407	5.106909322	7.60806401	7.030630797	8.226088361	2.860282944	5.586741594	3.96375322	1.810475123	2.457415629	3.047256941	5.388269774	7.464277621	2.250391956	0
Psen1	15.34271352	11.32806438	19.61951654	22.58132262	39.92463214	17.20379168	22.01504074	24.92900896	16.99096782	17.13293399	15.41592086	38.37714259	24.11998446	46.25310629	30.4974119	18.05445674	27.82096128	40.81866707	0.168171448
Psen2	3.514068818	1.949584976	0.527029559	0.992603651	4.727649456	1.821562346	0.215047042	3.019302822	0	0	2.353890734	0.247417577	2.441013916	0.552211007	0.270298217	3.497893747	0.378341378	1.60028571	0
Psenen	135.1997431	91.08118222	64.21003826	70.0136803	34.10453584	25.98893059	38.95527533	31.74254091	62.85766959	76.93369041	86.16085075	57.11463486	116.0896146	66.61406336	72.5070115	18.40375055	42.86006342	74.70389742	17.20678512
Psg23	0	1.06547829	1.260130337	0	0	1.045287544	2.056714248	0.671550538	0.535730482	1.229435982	0.562816463	3.312829389	0.38909844	0.462118757	0.517027521	0.60045509	0.603077429	0.122441319	2.333099071
Psg25	0	0.378493185	0.358112032	0	1.606198478	0.371320763	0.21918391	0.190845598	0	0	0.399862104	0.84059053	0.829323932	0.562833912	0.306108838	0.182829891	0.342772929	0.3479617	0.165758816
Psg28	1.243559079	1.774078345	0	1.053788084	2.509531703	0.580153224	0.114151308	0.372722522	0	0	1.457741469	0.525336965	2.591478859	0.219843557	0	0	2.811637298	0.067957115	0
Psip1	6.90662001	5.838861223	4.315976115	1.95088275	5.420225578	5.191195	0.633986531	7.360244569	8.073513946	9.263863898	11.82297922	2.107210628	5.33068532	5.652741567	5.666660635	6.522273862	10.5756386	4.613008441	0
Pskh1	0.752035266	0.89405314	0.169182009	1.911817014	0	1.578799601	0	3.065464768	5.394439561	1.100407067	5.28936507	1.588472678	2.611970117	0.132949138	0	2.533634019	5.424835682	3.246637563	0
Psma1	460.9898278	556.3700526	326.43581	443.3861644	590.7527612	369.3292406	665.4521894	403.5467048	438.1075821	648.2112233	439.411068	348.401801	584.3715997	577.581693	708.7275242	440.8468134	503.8626865	420.3954387	593.8553256
Psma2	707.0435237	724.6037965	429.5792312	529.1731651	536.363325	521.2664453	581.7527132	394.9077077	605.890222	1021.358058	743.6909591	529.789557	889.0726597	886.3713414	910.849369	523.9889203	695.1146949	765.9913372	653.4808264
Psma3	567.2993914	633.9650224	442.0389912	531.7140093	646.998804	470.774322	549.4669989	470.3197575	538.4638396	740.1675031	428.3683296	468.7768568	634.0929022	412.406541	582.6071215	584.4324833	605.9693128	398.884241	506.9502248
Psma4	189.3193888	443.2581686	246.0218223	324.6321109	400.0298862	280.0342974	364.7417582	209.0822358	248.1698139	339.7562041	213.3478362	266.7477529	390.6587386	348.6023443	332.8755423	399.9189777	314.8578117	343.1150398	362.7326176
Psma5	330.9634905	616.1887704	254.0507666	511.6223407	619.318194	458.6867612	527.1472693	392.0993772	615.8118446	477.6747725	431.9695742	409.2746192	631.8782815	459.4484061	584.5930764	558.2819126	624.7671064	405.1320649	502.1162775
Psma6	700.2572227	899.4461546	697.8854592	535.3010936	807.8590319	682.6952579	854.5119599	683.3665948	944.8915485	1079.279141	814.3045357	670.7691536	848.6958968	690.542357	916.6126117	1047.425719	783.4548032	735.2377066	637.3900296
Psma7	1111.105216	1864.456997	892.626555	1197.478847	1087.568658	651.2893822	1159.564404	605.2550083	1754.347672	1507.221065	1141.927346	765.5262732	1468.572342	1085.495155	1161.769349	828.9097032	927.7795195	1113.986893	678.0354006
Psmb1	511.3128422	629.1610735	354.6247605	441.2717258	656.1940938	395.9193892	587.4503969	382.2116925	469.8723481	617.1562934	412.7382297	424.5389492	607.240696	397.5340923	371.9094739	495.2475252	373.6829581	520.0790156	444.0984269
Psmb10	107.6393405	34.73375329	41.94408322	14.65927093	23.27343653	9.565066909	27.17178636	18.08972078	132.3617069	86.48549702	17.38172229	10.14996518	58.74834961	23.55984348	24.69064247	2.501986264	19.03901198	27.10012027	36.02709125
Psmb11	5.173053508	4.099971498	2.974050017	5.844839206	0	2.323982439	0.263808591	1.137018709	1.92406335	2.523137278	2.695122678	1.699706908	2.195973746	1.253234234	0.530540602	2.376573332	2.413474123	0.502565827	0.239407717
Psmb2	757.982293	681.8384911	489.5152594	573.9288218	622.3194196	515.6380622	593.134778	433.4641483	527.860241	725.3488436	495.1841309	429.7833192	828.8265337	673.5689926	600.7662421	674.1670537	497.4053049	732.2027726	863.7096953
Psmb3	961.7491984	1303.759902	679.8825511	693.3017403	579.5542039	571.4976184	772.1683239	553.2948064	1303.095875	1027.354941	902.0274593	703.9493775	1315.262376	735.7849071	772.3883091	570.711382	670.1759394	722.8408679	880.4541397
Psmb4	640.501066	750.447291	517.3375469	540.5788516	474.9718462	477.417095	634.9299027	530.121712	649.4882494	819.5846911	600.0503204	554.7378443	699.5395433	502.6446869	683.4012382	559.5575268	430.0961391	772.5662732	438.7408784
Psmb5	664.2275935	792.9953676	444.5019342	710.111615	443.9811051	422.3255701	426.2903924	341.7186842	615.1742077	919.6364645	505.4757395	554.6891881	839.0847544	408.2658914	533.5519221	481.7679568	279.7189439	476.0122052	354.2916746
Psmb6	1008.488002	874.5506997	506.2281707	463.2354769	411.310066	442.8214547	460.0541216	321.0521719	618.6089188	823.1623746	640.8096416	404.6309094	787.2851072	607.3398952	601.1811524	441.6633668	302.3965282	769.3667042	511.8173031
Psmb7	488.7251348	602.5818516	477.1896413	399.2008087	289.7771019	427.4080804	467.5828412	326.3374546	345.7496171	528.0471951	345.5118068	482.0950646	688.6010408	472.5259331	508.8509448	386.1713201	405.2165001	595.1366441	463.7873501
Psmc1	281.4144191	320.1642645	230.0455768	232.9238938	359.8907305	246.6725056	331.4627288	278.7347927	214.3805238	363.2969594	286.5930335	281.654731	371.0744716	363.0019385	473.6967795	277.738823	344.0279447	554.9682728	204.784018
Psmc2	134.2471573	268.0612136	183.3631069	214.7521951	356.6112147	246.258874	196.1634495	236.8227873	252.8617813	203.9522988	277.3456567	271.4084742	286.4214316	361.7262542	306.0962982	295.1590569	228.3092763	429.5444158	241.6384947
Psmc3	207.5313759	274.4123044	129.3140357	236.590571	135.5837816	162.7578769	140.7517742	170.0480969	168.4991964	196.073358	167.7673834	142.8593632	214.6838147	239.3117011	264.0224488	152.8457513	181.6439708	262.312178	195.8904228
Psmc3ip	128.082747	55.53394522	55.93345195	46.81984794	27.87464921	41.00764121	56.48082228	57.96026954	139.3141766	136.8869032	38.27171249	62.06515748	23.55126389	38.62664865	63.16858203	46.15138062	15.68274314	54.89704396	42.36519063
Psmc4	224.3914027	284.955157	217.2183892	230.4831208	336.189869	301.3645515	211.5955066	212.872682	260.1352025	267.3966185	352.4268375	339.3170116	294.0299854	444.2750978	386.648674	264.7501588	235.0016354	494.954195	234.011624
Psmc5	263.800073	374.9772288	319.521885	314.2566059	422.4119618	382.2890216	289.8813913	357.2902339	242.2470878	389.4988619	383.8230515	350.475039	425.5825885	450.3650491	461.6984232	377.3390367	382.3975606	536.5242437	263.9447586
Psmc6	142.0336886	234.5428367	130.6197608	153.4245377	382.6947596	236.2876168	222.216468	187.1238649	231.3814473	262.641275	154.4733269	202.0933349	214.1297778	312.8114707	437.6031348	241.5290012	293.4051897	231.4879174	343.9056652
Psmd1	46.48298565	67.20456865	65.60967677	122.6158169	106.6639609	120.7861432	80.657435	127.0058406	98.23579286	86.93942452	106.7179066	107.3676784	149.9874103	212.8605531	158.5294614	93.34173427	102.5938801	147.1249208	203.9150085
Psmd10	13.41267292	7.972792561	13.20107695	7.103660745	3.383386492	11.86292478	20.77655724	4.723592397	11.22458386	66.23755233	56.15279637	19.12320364	30.28019643	27.66364758	18.05453474	24.51950582	21.11955618	18.96549594	0
Psmd11	177.8660482	262.7371351	298.3700898	261.0951933	501.6651779	347.2712989	321.5270352	319.1910147	337.5489314	504.6389157	241.8043148	283.1019205	426.1116799	522.91436	531.7376408	267.0187021	274.8840762	450.8653591	434.881234
Psmd12	148.7615668	213.2358769	173.7056393	200.4955679	318.7884485	262.0721816	197.6785295	235.8449244	198.5116188	254.9891613	211.1579792	182.2469547	235.2119263	378.8715554	404.631149	262.849925	248.4826715	364.2751818	338.7248208
Psmd13	154.619028	171.5634778	141.595275	153.522698	326.2078124	187.8637966	176.3385741	164.3998684	165.058116	179.967246	220.2195554	163.9553813	136.1543317	207.4472684	122.7754567	188.8264693	170.3376958	221.5648909	229.63397
Psmd14	129.8966455	258.0059828	182.4609851	146.3178942	204.5927884	170.0994068	213.6093942	163.518329	247.7129447	192.3877166	211.4260279	249.9460213	179.9127051	286.5817456	276.7159138	178.1799685	187.2664605	256.4981553	199.2621036
Psmd2	91.95127557	107.7948713	78.06666348	69.11096394	120.2105141	157.2294099	99.81901854	137.9910097	108.5913229	88.04031473	158.6698145	140.1779011	156.0724438	239.0291378	212.122155	226.5242183	133.3475111	151.7515768	55.78384093
Psmd3	108.0135607	178.9648698	170.6068571	222.5632827	313.1941151	251.3370854	281.0641797	336.8267916	162.5708708	101.9004109	168.8862697	311.2441676	219.563157	323.3464223	245.2254868	326.3796833	279.3469258	293.6411431	219.7385947
Psmd4	425.0488905	458.957752	370.6423776	313.9227969	464.2914269	383.7068705	360.9963083	357.4119625	546.3826186	648.337959	278.5142819	377.6532893	572.9051862	523.930041	548.3041067	399.6536309	357.9153753	609.9951688	360.9839087
Psmd5	64.5542358	37.80399936	40.34021554	38.49474453	37.39288264	49.17130036	50.25866305	42.56637229	48.02055072	46.79181971	51.64957309	42.67359506	38.61392336	96.22939347	53.51639954	47.96398626	54.31465358	74.14730269	66.72206321
Psmd6	226.0283771	337.6822153	177.1225978	231.4390211	336.3963348	350.0295089	289.0895965	295.8231939	199.9638828	316.9528967	260.8574689	215.2387833	266.2601223	372.502968	407.5532597	229.6031186	254.3037917	350.7921109	263.6056306
Psmd7	233.4308064	344.6239584	306.1593765	403.3742717	581.9086428	411.0503436	479.5290972	426.1886365	307.1607372	411.3290669	257.5391853	294.8691761	404.3163229	579.0900506	581.7261365	379.4335757	276.126464	580.2892032	461.356926
Psmd8	224.2655649	350.2464108	344.0900405	273.4416403	336.9879781	387.642433	385.5106954	312.1015814	297.0471498	353.5328623	219.6617229	282.8573246	346.3109842	392.1911702	454.3394431	395.5688823	440.1776457	326.4019312	325.2571411
Psmd9	23.55370969	30.24183917	40.69457421	45.50729545	35.17363897	51.93864095	56.47379326	47.32738812	35.14234822	40.32369711	39.28571865	59.10405817	42.53952721	86.6659051	74.28071798	43.86073316	28.40213053	41.29164535	26.88088514
Psme1	47.47289967	38.6154088	61.2681303	42.3456706	55.46398983	47.20885521	67.20076979	24.56321538	77.66446967	123.3903227	22.59445989	18.47148219	27.76976049	63.606569	31.32655812	79.77764499	63.48596714	88.34153683	15.61051037
Psme2	27.48431033	11.28758103	19.67325285	8.46913412	12.60545223	7.382454725	29.81604121	3.744392588	7.169027969	21.93605736	3.34732739	5.27756634	12.14927022	7.656346269	25.36874646	17.60082335	9.953308407	14.88288642	0
Psme3	18.64151563	49.19934488	48.85658596	34.75287682	3.761902049	33.84489269	43.1217353	45.08934933	32.53800711	26.2540992	72.42445739	50.99088275	59.88981196	20.26766207	28.4626052	33.25754129	37.23048655	27.19950446	19.41131301
Psme4	1.136808354	2.883175652	2.55742689	4.816639263	1.911755174	5.21511999	5.704588458	4.520310711	2.718154426	4.297173298	1.776806273	3.681843937	1.974182319	7.480607587	3.585122762	7.253690294	3.38623951	4.907754826	1.578336813
Psmf1	19.98647309	16.05903197	11.62827783	10.51229479	35.46537936	10.23520557	12.14657576	18.50825136	23.39986651	5.042237917	9.810093278	17.17756954	7.899181678	14.17390955	8.057766378	15.46175489	8.90416071	17.85192354	0
Psmg1	52.04389433	84.85317662	75.82376947	71.40296883	42.51044795	105.5980959	62.78762314	50.06446762	72.29315734	78.87237478	87.98373584	103.6471166	66.27827767	114.7886907	29.54711675	98.86469104	47.2277588	95.20819414	41.28993199
Psmg2	154.4420525	336.522615	117.1966431	103.5269674	95.36101985	127.792489	182.8180085	134.3093467	115.7435842	256.3418526	162.8993153	222.0225812	140.106669	127.9580843	138.8306773	53.65588273	79.41715388	102.9156283	101.7724693
Psmg3	107.6530864	134.9007905	80.50926164	150.3977909	58.71526499	68.32139754	150.0982214	91.39138482	79.30790596	121.3346343	123.7583538	123.5271329	99.03320502	68.75356129	64.23024468	60.1508161	78.94031966	52.78753181	134.5183169
Psmg4	99.26865506	128.7436521	57.86024705	30.58907222	54.63449981	35.43527993	48.04651759	18.6632708	105.7310154	103.9884679	54.40489786	15.24933771	32.91082348	10.10413449	26.03056764	55.97027878	39.8361068	42.16519164	87.39288863
Pspc1	18.50101747	20.03973999	13.17995522	20.0326224	6.222581978	13.5861707	15.19019865	8.749045242	31.45719164	24.4394618	18.76141767	14.11165686	22.49021748	21.86534704	3.083334438	5.82381843	15.60327632	21.11929732	26.97101821
Psph	38.11747257	24.54603409	25.72535177	17.49617314	30.44827714	23.21644615	31.05324053	27.99041869	75.95033969	52.87001333	27.12870558	45.2885239	17.10033214	17.59530375	10.01750633	26.75398837	16.07364183	29.07543177	26.79177963
Psrc1	53.69608145	32.73656506	54.20408357	18.66744283	16.6707639	47.96020577	68.37380056	26.32800061	15.80178303	70.00804658	34.12367113	45.94905841	32.99567936	28.55924451	7.942773319	52.60554577	8.301175433	11.1354613	6.308184054
Pstk	15.13529256	24.16271659	32.58993947	9.161142643	15.27168961	13.78579036	14.29024734	11.92421553	11.37371473	32.42886957	12.67292517	13.70110447	3.003881311	11.46730475	0	30.79347654	0.232791093	10.16154495	0
Pstpip1	0	1.881423982	3.560225614	1.117550518	0	6.870370267	4.237042468	4.03180658	0	0	0	5.014115702	0	5.828645356	0	17.06553888	2.129830986	0	0
Ptar1	16.55789274	8.998748813	9.844524048	7.015553325	13.12701503	13.79409858	23.01586806	7.373260505	8.4836971	6.489682668	19.21165634	18.98594263	12.73411362	6.551352197	1.091669542	11.22927488	16.044314	6.01074756	26.60139877
Ptbp1	150.644484	107.6536305	206.8963877	252.4902118	344.3140812	248.2437338	293.8315379	295.355849	290.9436628	134.266733	185.2318593	88.60265551	286.758519	170.2865867	228.355085	236.6206303	106.4546603	199.4402307	141.092118
Ptbp2	0.725655907	1.380307487	0.979485376	3.689511312	5.857563297	0.620652426	0.799330621	0.521988807	0.694028966	3.450875255	0.121519726	0.306550673	2.520349287	0.256571285	0	2.444761006	0.156255139	1.625859836	0.604497369
Ptcd1	2.275029331	2.524346126	4.265026413	7.068793444	6.1214175	3.419942279	12.87810445	5.636852106	1.81322883	2.774092374	9.016544699	4.965568553	9.481962722	4.200680626	6.299737004	2.032295186	0	0.663062153	5.84347457
Ptcd2	11.65901599	14.55379733	30.1630816	30.87441804	23.52817066	20.05719581	38.2606561	19.04485253	11.15087017	30.92111011	19.52441111	24.31871061	19.23470388	35.55480627	37.10503306	13.94873817	33.73525127	26.83924673	78.00253607
Ptcd3	29.16158021	43.16798636	37.66910773	37.46571962	47.45867758	48.85970715	49.47871944	53.90840246	30.58969442	39.57330965	36.70467025	49.67420341	35.28605549	67.90652603	82.63202241	69.14703963	47.90535681	79.32019937	65.82522106
Ptch1	0	0.943771217	0	1.441523351	1.716449733	0.132269545	0.156152625	0.577845449	0	0	0	0.479087788	0	0.467808024	0	1.215694904	1.648355605	0	0
Ptch2	0	0.817722314	1.702116881	1.748593414	0	1.925343667	0	0.329852606	4.276031945	1.258073169	0	0	0	0	0	0	2.369759537	0	0.143246629
Ptchd1	0	0.268339944	0.084630113	0.318783481	12.90577631	0.117002186	0.414385608	0.15785422	0.719591136	0.275228952	0.125995487	0	0.130658884	0.022168434	0.086808674	0.230436852	0.283517954	0.123347034	0.391726219
Ptcra	112.2566499	83.69257226	47.93956173	88.67671901	17.27821379	22.04303404	11.17775301	15.1691385	10.91837931	45.24062493	10.19591227	29.7394771	3.304152378	18.9484127	4.390502602	13.11159644	22.12368161	8.006068508	17.43477838
Ptdss1	39.92463856	37.63232601	35.7662823	48.93559191	62.584745	49.0038575	58.37572532	57.09638787	40.91203461	20.86402652	37.2497709	93.66662965	45.56179089	55.54058963	54.94821717	25.38393328	49.04868889	53.10278923	31.32846457
Ptdss2	271.9833178	109.8307236	252.0797912	206.6681234	197.3205957	344.1340536	239.5540876	267.6669042	147.2632328	370.8417414	63.99143719	274.6640395	217.4263092	376.8471476	232.0290335	487.0755515	79.13675319	552.5160001	205.272222
Pten	9.51234865	10.88462883	9.830397679	15.61767323	5.99879534	11.55667295	15.41702932	13.91675639	6.681169738	7.829345364	11.4991518	17.95747859	7.433618608	10.07237046	7.888415811	9.445802846	34.59688946	7.521202532	5.819280935
Ptger1	3.517444485	4.460474916	0	0.993557161	0	1.276318516	0	2.319365253	8.410351016	0	0	4.705449758	2.44335879	0.552741469	0	0.448878702	7.700331297	1.858114644	0
