Symbol	E3_wt_male_IB130	E3_wt_male_IB131	E3_wt_male_IB132	E3_wt_male_IB133	E3_wt_male_IB134	E3_wt_male_IB32	E3_wt_male_IB34	E3_wt_male_IB35	E3_wt_male_IB36	E3_wt_female_IB129	E3_wt_female_IB135	E3_wt_female_IB31	E3_wt_female_IB33	E3_KO_male_IB136	E3_KO_male_IB138	E3_KO_male_IB139	E3_KO_male_IB38	E3_KO_female_IB137	E3_KO_female_IB37	E3_KO_female_IB39	E3_KO_female_IB40	E3_KO_female_IB41
Trnau1ap	55.48269708	32.16443041	30.12693822	36.00955881	24.72579783	39.39170285	26.09574657	26.97053281	25.75111985	30.58496046	26.48790032	40.99634613	25.22209456	33.06650785	14.07964741	16.39804277	37.41059654	21.44913083	23.54219236	43.75596967	28.94582763	63.11670881
Trnp1	0.963695321	0	0.316653708	0	0	0	0.204924277	0	1.172864387	0.746264582	0	1.59397321	0	0.51342687	0.480955307	0	0	0	0	0	0.463489815	2.695052938
Trnt1	19.21690343	13.14569996	11.98738738	58.68681334	50.52754165	21.70824871	13.12106	15.26614325	18.08908843	15.86935113	40.73440126	9.897394226	24.60759752	73.42686099	36.86408954	64.42412001	16.86377638	37.09707684	18.79251015	20.9568716	28.59361523	23.9318264
Troap	1.875789421	9.623779267	7.396225718	4.11517005	9.247622975	1.891615557	6.731029984	13.44955961	8.989027274	2.178855461	5.930518597	3.989053118	4.192551759	6.370934124	16.85084015	4.266423499	13.1687786	4.456736877	13.20741926	6.818767338	2.368175232	5.620498752
Trove2	0.73117067	1.222641804	0.660687795	3.208133715	1.60207291	3.289668967	0.505307547	0.953191266	1.334805754	0.99085451	1.541118709	0.259151215	0.907905417	4.771925927	1.824541465	3.880390456	0.855517554	1.389765931	3.050765753	1.417552916	1.0842756	1.898723076
Trp53	97.8443092	91.8373694	121.4034723	72.15646671	73.29054742	179.8650332	201.9515586	63.77740848	130.8509795	80.94453868	58.86071455	123.3937132	90.69722382	83.64790141	86.87474091	71.16225384	119.8090965	57.30676504	112.149938	59.55543516	62.24277836	48.40789947
Trp53bp1	20.87785736	4.71350102	6.384652051	7.145911939	11.23258589	9.963103642	7.824168884	9.341958407	6.163660166	8.403823754	7.921714634	5.226266573	7.186946786	6.717895292	4.332901478	4.179188021	4.837318814	5.500668682	7.762420447	5.209888425	5.302293027	8.753866672
Trp53bp2	6.443894676	2.439687994	20.25467837	8.147471686	2.557450943	0.3772576	6.902993852	8.876093803	2.663502557	16.0998472	3.075184243	12.58316531	9.782940569	14.18585517	8.7377583	5.346372117	17.07119697	1.386585688	19.78459987	7.778699985	5.906012778	4.663084731
Trp53i11	5.588612283	11.83309498	15.54315307	14.64889233	4.723166114	3.963614033	16.29786948	24.45879717	16.39674987	8.578117934	12.16179603	17.96859636	0.594811062	1.276045143	5.379038848	1.210582976	10.27563784	0.758750245	19.98698525	1.160881051	4.511741951	1.196097875
Trp53i13	9.723963277	8.869157239	2.30049151	8.688250676	4.090798177	6.999978865	4.714458515	10.1413224	9.230940718	4.066213238	6.707650975	11.85594673	4.636565293	13.05517489	8.153002269	4.718260444	3.640855576	10.35033094	4.868718404	11.31136661	7.482793106	2.330902301
Trp53inp1	10.86118347	11.33435828	3.472344091	17.3291857	11.83468666	15.11990101	6.366918037	3.571687838	5.537518283	9.660896645	8.324569566	16.99357443	13.12199211	31.90394856	5.127532735	14.68851825	4.121609433	21.94618711	1.837201475	2.276438569	6.353139395	8.912889623
Trp53inp2	33.62939019	17.49230471	25.69466957	19.82478464	25.92311976	44.5888947	28.34591362	28.52304927	29.58695011	31.53261887	17.39055987	27.18957804	28.57663457	44.89966265	13.75038265	36.65736954	20.22738675	34.91254052	22.82258162	36.13426702	35.07630596	21.52891043
Trp53rk	2.889557327	0.329443067	2.136282394	1.728874977	1.582832061	0.821879575	1.766537355	0.941743467	0.879183184	1.118805002	0.968933584	0.682770176	1.794003	0.962166375	1.44210302	2.555858054	2.253980837	1.830766511	1.507063073	0	2.953185274	2.164522463
Trp73	0	0	0	0	0	0	0	0	0	0	0.573454202	0.212147821	0.29729385	0	0	0	0	0.379232661	0	0	0	0.119564872
Trpa1	0	0	2.088592299	6.363406279	1.310821091	0.386726651	0.795085044	0.974880113	0.910118553	1.158171821	0	3.268924384	1.857127666	1.792838936	0.186605695	1.889849802	1.166645254	2.842777133	3.900228325	0	1.198861762	0
Trpc1	0	0	0.3477724	1.688695279	0	0	0	0	0	0	0.202803259	0.250088379	0	0	0	0	0	0	0	0	0	0
Trpc2	0.125874758	0.574047325	1.488970103	0.803340469	0.661932043	3.124597417	1.605992676	1.969160824	0.459587229	2.339391838	0	1.070740863	1.125363929	0.402372918	0.376924937	0.954327139	1.767380496	0.478510579	0.787807313	1.464233763	0.726474441	0.90519191
Trpc4ap	39.87372258	22.4272643	30.62550303	40.02704176	37.13122079	17.32129078	36.45934818	30.32249056	33.36318738	25.47380451	44.31384377	24.84977605	41.09478579	29.47532606	27.11366747	41.06310326	11.6637165	32.84216509	24.95560728	41.55141037	53.69641101	33.05478938
Trpc5	0.383345854	0	0	0	0.335980658	0	0.081516295	0.333166099	0.233275336	0.296854646	0	0	0	0.204234738	0	0	0	1.457282217	0	0	0	1.837813878
Trpc6	0	0	0.964244063	0	0	0	0.312008059	0.850140927	0	0.189371221	0	0	0.485850582	0	0.488186609	0.247205576	0	0.619758562	0	0	0	2.14937944
Trpm1	0	0	0	0	0	0.337682809	0.099179153	0	0	0	0.178739844	0	0	0	0	0	0	0	0	0	0	0.65217521
Trpm2	0	0.199373595	0.143649269	0	0.383161705	0.542605281	0.139445181	0.189975952	0	0	0.167537964	0.154950534	0	0	0	0	0	0	0	0	0	0.087328923
Trpm3	0	0.045210444	0.097722779	0	0	0.58445188	0.031620931	0	0	0	0.227947911	0.386506585	0	0.079224559	0.222642059	0	0	0	0	0	0	0.059408761
Trpm4	1.001304789	0	0.123379325	0.798798615	0	0	0.239536929	0	0	1.453853496	0.575588613	0.354895735	0	1.000245044	2.998351297	1.51829064	2.343184319	1.427415656	1.566706558	0	2.287496022	0.450037109
Trpm5	0	0	0	0	0	0.07522773	0.309326721	0	0	0	0.13936651	0	0	0	0	0.183810853	0	0	0	0	0.058301936	0.290578375
Trpm6	1.061165401	0	2.253013757	0.651194523	0.214627067	0.050656498	0.208292982	1.064145522	1.490181053	1.896330647	0.375383878	0	0.486522368	0	1.711015686	0.123773693	3.438368294	0	6.130590881	0	0.039259085	0
Trpm7	11.15431813	3.119957253	8.722978699	27.88178896	68.23731904	17.12068381	16.65075	17.06183461	12.21781614	27.8132653	20.5181833	16.65725111	13.51806997	46.35285327	17.03450133	36.53300525	8.352820797	45.22979768	14.42762418	14.70525153	10.15711927	18.62725322
Trps1	0	0	0.102675012	1.163316058	0	0.032319461	0	0.135787555	0	0	0	0.110752725	0	0	0	0	0	0.197980117	0	0	0	0
Trpt1	0	14.82637789	6.867288903	9.63323898	4.884641879	6.052610132	6.221887972	15.74209818	16.10945639	2.697381159	3.203724207	7.57216894	4.152238761	5.196203058	6.953672015	3.52116683	4.347385241	12.35887419	0	8.103842721	10.27510462	10.01961989
Trpv2	0	0	0.190383582	0	0	0	0.24641567	0	0	0	0	0.136907706	0	0	0	0	0	0	0	0	0	0.462960748
Trpv3	7.403602466	0	0.429299372	0.347428291	0	0	0.972382492	0	0	0.505869516	0	0.308715655	0.648929118	0	0	0	0	0	0	0	0	0
Trpv4	0	0	0	0	0	0	0.10506657	0	0	0.382616745	0	0	0.490820536	0	0	0	0	0	0	0	0.792118365	0
Trpv5	7.969760302	0	14.70515464	9.129346479	11.82083335	6.721279441	8.212892124	28.77171175	14.54938272	3.323173588	2.349397752	13.03729957	17.66085553	1.306473912	12.54442432	6.197253621	3.825699012	9.322122243	24.30052259	11.88563599	8.059255975	6.857873169
Trpv6	0	0	0.536624215	0	0	0	0	0.473123169	0	0.210778965	0	0	0	0	0	0	0	0	0	0	0	0.869948782
Trrap	1.022091735	6.370324082	3.064556112	3.057680856	2.911365583	3.911431955	3.450303286	5.329803039	3.576315085	5.095187829	4.161725739	2.988672392	5.964988076	1.973952648	3.188121508	2.647592321	2.391828494	5.342511545	1.599231166	3.467755291	5.386849322	3.777122927
Trub1	5.068077961	3.637422373	7.534724237	5.03730276	6.553593014	5.568428363	2.862082366	6.71531569	6.825355457	6.851980837	3.438680681	4.417119999	4.951953237	6.241247537	4.602580595	6.676947217	5.443918845	6.000949164	8.319836548	4.832314867	5.394456124	6.17384762
Trub2	13.20043114	8.465638128	11.79240045	8.227145091	5.423166061	10.62384349	21.31562508	16.13320621	18.45030417	17.7289984	4.742573101	13.15876509	15.98139101	15.16442933	7.720303558	15.32473042	14.48003314	16.46570505	20.65425261	13.1960089	15.87188724	8.405002054
Tsc1	13.73680049	9.947836656	8.981989196	3.52438625	4.356006478	7.325277037	10.70073734	9.178970591	6.930977865	7.777653436	8.650374469	8.612111907	10.28574151	2.647913865	3.100558965	3.663440818	7.753787787	4.723434682	3.456239751	1.605958351	4.714344369	3.888491348
Tsc2	10.89083887	14.11181463	19.34116936	10.34315557	10.45426201	15.93098638	16.32140024	26.59280096	17.51511828	18.17245916	8.148553777	14.88886334	24.72834823	8.150849929	9.317716879	7.339516246	8.090790168	9.528876107	16.77003006	16.08727696	12.3881797	12.43147894
Tsc22d1	10.50278489	38.22414261	14.210142	19.71453559	12.18320562	8.754277231	16.81586378	10.73879566	7.519060835	11.9604808	18.34897856	14.30621847	10.43317047	22.21765228	8.479167504	15.61323587	4.819194492	3.131462252	7.088891739	4.192220446	2.3275692	9.749495771
Tsc22d2	8.244475866	1.811321192	1.305062311	5.664942438	4.272194426	3.024982958	0.921358489	1.725943033	1.428187226	1.188326397	1.037790376	0.725196815	3.22810815	4.039725653	3.063427644	1.9162422	0.28165187	4.575361089	1.129913242	1.750065329	1.331376112	1.009767258
Tsc22d3	0.427103982	0	0.421017069	5.110882417	0	0.132525379	0.681159072	0	0	1.240274938	3.682737633	3.481736844	0	1.023964682	0	0	1.998958487	0	0	1.24206807	1.643327232	0
Tsc22d4	30.95864894	31.90036128	16.33095374	8.277000295	23.32012649	18.48526594	18.78874859	17.45265688	16.80243673	10.69097465	16.16089666	12.33695819	18.95077411	9.093881401	10.77370185	9.642341068	9.398567653	14.63157245	15.71024254	17.51961463	15.37248518	24.87039719
Tsen15	18.77446479	8.562027412	33.31241769	19.47071624	25.91621831	20.97178998	34.43343352	24.475347	17.13708211	35.98287404	18.88650136	38.92762591	32.1712916	38.25937294	45.67800804	55.51250152	13.18041179	37.46966096	20.56302358	21.83933115	46.50238624	20.25166988
Tsen2	29.05173804	8.741569362	10.92366045	10.51293724	5.512431252	24.16234978	11.08162105	8.58982584	16.40291174	11.48044346	14.80623837	10.40305627	5.355311322	11.01002536	4.035795213	9.536923555	7.0087496	12.52408381	14.99587224	19.16173559	16.13313815	17.9482105
Tsen34	22.28625981	30.04881256	47.75792404	53.59477395	38.21601276	36.27956764	44.09372488	52.21208977	61.32262624	56.27606163	33.79133788	54.03368466	25.02617826	77.43538382	31.4331338	86.19645159	90.70046291	39.29080905	50.53700107	82.65755364	52.81623754	41.42119661
Tsen54	31.25396197	30.47248133	13.54513535	13.7561871	2.83368677	3.678452907	7.047025825	9.834819959	13.28036962	7.82404677	0.619516649	12.6053674	8.029346084	5.598227461	6.857759298	8.170821205	17.65408773	10.24235879	16.86275188	6.268286729	9.459548211	10.33350927
Tsfm	40.52420492	9.445802784	43.05363362	13.64980981	16.57466617	30.73690311	35.90516465	35.21960949	31.23596289	20.9207054	31.5774986	32.23723979	17.44409459	18.71136365	31.68517262	25.94443465	16.8590126	20.54026935	19.7265616	7.856606841	25.33718135	33.45911486
Tsg101	66.12464879	22.22014363	47.45726462	62.00608846	54.90422793	65.33269688	66.97489141	61.24982306	44.47409564	58.95367992	24.34037627	62.08689725	49.26477168	82.04684691	70.7786642	106.4222702	48.86536948	40.79276564	70.79042147	57.35208633	38.35850478	42.40715396
Tsga10	1.875237718	0	0	2.742639804	0.821769163	2.133502686	1.196275603	0	0.570564028	1.08910731	3.233876905	0	0	0	0.467941223	0	0	0.59405681	0	0	0.450948326	0
Tsga8	42.62433992	0	0	0	0	0	0	0	0	1.15141942	0	0.351336846	0	1.584343363	0	0.751532622	0	0	0	0	6.674483925	0
Tshz1	0	0	0.09008346	0.145807539	0	0	0.116596063	0	0	0.10615081	0	0.129560749	0	0	1.368249189	0	0	0	0	0	0	0
Tsix	0	0	0	0.393741305	0	0.076572955	0	0.965144895	0	0.28665156	0.283717332	0	0	0.197215059	0	0.187097764	0.577497529	0	2.316768233	0.717664969	1.602301297	0.295774505
Tsku	0	0	0	0	0.498931278	0.23551653	0	1.979006629	0	0.440829149	0	1.47963003	0	0	0	0	0	0.721354697	1.187619525	0	0	0.227429467
Tslp	0	0	0	0	1.048017687	1.731479367	0	0	1.455302097	0	0	0	0	0	0	0	0	0	0	0	0	0.477721312
Tsn	26.74944228	31.57384956	37.91508766	26.22117566	19.76680679	32.87466672	41.26671902	26.89469357	29.04450646	30.25895379	29.94921649	38.41930259	28.13520914	50.01916408	41.3586747	32.60746476	27.00271267	27.91421929	31.73238086	26.43859799	43.80881124	29.96471166
Tsnax	26.66586466	58.77754828	37.89541005	45.02763649	44.98936991	20.9610697	58.82980888	35.92174307	34.88768754	36.65279586	51.86165342	50.56429303	39.07144952	24.50663109	25.28565704	41.7815677	34.32088825	20.27395887	29.20620162	34.89634657	31.42115895	24.50264776
Tsnaxip1	2.163735828	0	0.710966381	0.383585987	0	3.580703809	0	0	0.438895406	0.279258285	1.658398413	0	0	1.921285164	2.519683507	2.551810315	0	0.913933553	0	1.398310117	1.271905534	0
Tspan1	19.13928569	30.24207125	32.68425355	14.6233643	16.30196564	45.50212823	34.56514237	17.57108879	33.9559414	13.15106747	23.24366117	12.22958818	24.10025948	18.95746011	37.13140905	24.11615184	15.13975256	20.49511063	21.9326995	45.46813565	37.59809311	53.95536222
Tspan12	0	0	0.631018354	0	0	0	0	0	0	0.247855747	0	0	0	0	2.236345602	0	0	0	0	0	0.102625456	0
Tspan13	4.697033286	0	0.544716832	0	0.726472999	0	0	0.720387228	0	0.320936458	8.258933334	2.350284546	2.470182602	0.441605846	2.06838294	5.027413234	0	1.050334453	3.458486396	0	0.398654266	2.318053853
Tspan14	6.223022314	49.90942716	25.59498113	17.46121831	10.15595169	24.50285065	37.78221009	35.24805829	21.93767992	10.4688021	26.15080858	23.8818241	17.26633695	11.31820089	21.52605221	11.06294871	22.09511142	17.13071737	20.1454039	23.71366793	8.153252577	49.12329529
Tspan15	1.179067636	0.672136965	1.888679067	0.940610297	2.325116634	2.469493716	0.658145154	1.152819395	1.614355919	2.739132579	1.694433885	1.671603211	2.19609854	0.706691852	1.103328819	2.011313935	0.689793165	1.120550986	0.922422932	0.857216465	1.417683132	0.529932739
Tspan17	0.68292719	5.294590473	7.068541071	1.089620861	1.79563956	13.77378166	1.960477371	5.341791671	5.610301818	6.346126573	10.20689512	6.293355117	3.052802791	1.637290571	3.067481023	1.035530811	19.17766857	0	12.82262726	3.972063442	6.240630214	1.637024444
Tspan18	0	0.129195082	0.139628161	0	0	0.175805461	0.271083515	0	0.258586736	0	0	0.401634869	0.42212398	0	0	0.214780851	0	0	0	0	0	0
Tspan3	5.838652236	5.605676709	37.25891483	52.46187289	124.4298247	4.195436167	30.18941131	27.24138679	71.24625428	33.55298789	32.50294634	13.28780741	25.64189551	24.06662469	69.93407284	25.62774054	70.47340286	33.8773866	28.84905729	19.66045051	7.24195017	5.524602446
Tspan31	32.02366421	32.66332998	50.57552807	45.05084412	20.82383298	44.02006956	83.03377649	55.66356946	57.83293194	43.5972315	25.73222424	62.48740974	38.99462593	28.0684447	38.66656247	21.92936149	41.90169366	23.56207178	47.41241915	18.02487895	40.40902257	32.19092396
Tspan4	23.02713833	108.7208314	17.35803196	9.725334955	30.27294941	39.71808408	20.95451955	20.30720632	37.09211655	5.900198941	51.39026822	28.80559071	57.52266521	22.19090487	10.64722859	20.02554229	17.43387377	27.03356036	14.83578247	61.05686812	58.46903828	85.23169331
Tspan5	0	0	0	1.336262658	0	0.103948027	0	0	0	0.194565198	0	0	0	0.267720064	0	0.761957412	0	0	1.04834006	0	0	1.003787056
Tspan6	0	0	0	0	0	0	0.19225454	0	0	0	0	0	0	4.816835182	0	0.913945514	0	0	0	0	1.739335573	1.444815675
Tspan7	0	0	0	1.911443135	0	0.929321145	0	1.561786516	0	0	0	9.978441732	0	0	0	0	0	1.138553074	0	0	0.144045876	0
Tspan8	10.47274678	6.368078207	4.129397375	6.683771592	5.507257204	0	4.6766359	0.910187017	0.637292278	10.54282591	12.44162016	1.484755973	3.120999437	8.927285599	9.930684292	3.175990686	0	1.327065146	4.369690762	0	4.365290406	0
Tspan9	4.326248171	9.124986161	5.330740292	9.92248127	3.55472666	4.027152884	8.883284909	10.22234976	3.702133007	5.339304711	20.05058539	9.871045586	3.626077208	9.075505799	13.96679527	4.919957074	12.02223481	3.083653668	8.461411375	8.649597693	3.121067292	12.31475589
Tspo	0	0	3.059259542	2.970998938	0	0	3.95963498	16.18346542	0	4.325893523	4.995214846	11.87978231	0	0.99206547	12.08119278	0	2.905028456	0	7.769473529	0	0	0
Tspyl1	2.561990206	3.774787011	2.525477759	2.515504541	1.03635577	2.568318246	1.508656176	1.027674065	2.518439145	5.494013138	4.75805331	4.051320422	1.174619472	8.819668098	1.180267179	1.19531598	11.99078511	16.4819916	3.700298224	0	1.800894031	3.070635242
Tspyl2	0	0	1.519202998	2.151586371	0	0	1.228951248	0.502285946	0.703378425	0.671313426	1.107402856	0.273120449	0	0	0	0.292111302	0	0	1.205705102	0	0.83387834	0.23089286
Tsr1	26.99751397	30.3508063	25.37495371	22.53921794	26.41314179	30.5858395	31.84178194	27.01037112	33.81245023	20.96705851	31.94070444	36.71755466	41.16338558	20.32078329	11.28035562	20.23032571	19.10024027	23.86757049	27.50646108	24.64908852	41.97305342	40.25871103
Tsr2	36.72443205	79.34625446	36.3386969	29.85417978	37.08219851	60.57200435	46.94451656	35.67933107	46.39487787	51.09215635	64.05427668	78.19714793	77.81691929	37.27141738	23.41550823	49.12198928	50.32226953	88.11712572	45.44478393	109.6414779	95.29764749	110.1224837
Tssc1	24.49335317	65.30215801	26.31107852	17.53568325	29.72356548	38.97436671	53.485963	45.03058818	54.45986438	26.26216209	46.93241372	30.27310958	64.5707484	26.09859233	30.5599912	33.33038295	51.43891994	26.26208591	68.78647367	78.53511252	57.54121957	45.5396593
Tssc4	17.15156449	14.60089782	20.66426675	20.67622025	6.012945096	6.386316245	17.99276314	19.87524591	9.045527274	20.8081478	9.640283458	24.31634065	18.17373943	11.5745716	15.97848077	15.60427562	17.83862524	11.59135238	19.08369969	24.38516423	15.21492318	31.063537
Tssk2	0	0.349143193	0	0	0	0	0.488393018	0.998058098	0	0	0	0	0	0	0	0.580434417	0	0	0	0	0	0
Tssk3	2.05538628	0	0	0	0	0	0	1.339753037	0.93806465	0	0	0	0	0	0	0	0	0	0	2.988651216	1.235674007	0
Tssk6	0	0	0	3.25047941	1.071324829	2.022841364	1.039707835	0	0	0.473282829	0	0	0	2.604932646	0.610046073	0.617824364	0	0	0	0	1.567714016	1.953381928
Tst	0	0	1.911478955	2.320415229	0	0	1.546280813	1.263964088	2.654996846	6.757235137	5.573388827	6.529223424	0	7.748248564	6.532391156	2.20522711	15.88223586	9.214384821	15.1703224	8.458755541	13.28980923	4.648193493
Tsta3	15.79373231	7.017991066	20.75819524	16.15329707	14.90709305	24.62871033	18.08394268	20.06157634	17.00385175	18.81587833	1.396745615	7.463765673	2.413699768	18.7706046	20.6150935	11.05302856	36.0117247	13.8552884	27.88009251	11.77692591	13.63385436	26.20985935
Tstd1	0	7.915602112	9.505358143	4.615562778	2.535403952	4.188860248	4.921157957	10.056658	12.3225262	6.720444384	11.08608739	0	0	3.082424837	0	4.386440857	0	3.665686303	12.07018029	5.608467074	9.739174366	0
Tstd2	20.67660125	10.92520213	11.10463593	7.280515557	10.87311319	10.97307291	18.10252445	10.78202753	13.79705285	8.44745069	8.688862324	13.8482916	15.29842558	7.521166239	8.753489861	11.67598508	10.67827958	7.589131546	15.17195099	9.123166649	13.16778793	9.229021863
Tsx	5.867308198	0	1.927896566	0	0	0	7.07001328	5.099280883	4.760534222	3.029010107	0	4.621265013	1.942806193	2.083946117	13.66503202	0	9.153512975	14.86964284	0	7.58347327	5.01668485	3.125411085
Ttbk1	0.07634967	0.069637987	0	0.121817076	0.802993291	0.805473979	0.146117871	0	0	0.266055817	1.053329643	0	0	0.366090549	0	0.115769934	0.35733645	0.870725601	0	0.444067446	0.073440835	0.640554327
Ttbk2	6.035553891	0.344061591	1.812749744	1.429426302	1.859701248	2.282428568	0.541445294	1.352356322	1.635535863	2.629013032	1.301050938	0.935900493	2.107810234	0.75364576	0.352990805	1.501464536	1.103436439	1.613253317	2.360904984	1.097005807	1.814251932	0.960742159
Ttc1	257.4959799	145.8570069	164.5847452	212.5232443	314.1315921	233.4771413	209.7102321	123.8261131	157.8215164	130.1554221	231.1991139	176.7440239	207.8748359	250.2554427	239.4277471	316.7437099	197.9638944	269.399785	137.0075039	174.7985293	214.4943689	143.63632
Ttc12	0	0	0	0	0	0	0.933732106	0.381626623	0	0.170016752	0	0	0	0	0	0.221940212	0	0	0	0	0	0
Ttc13	11.1526109	5.880812662	12.88320516	7.784946161	13.28737939	10.59785764	7.336947781	10.44998581	19.08741583	3.643455089	5.609582038	8.646873368	7.270389855	6.963004613	13.04526203	11.3619704	14.68044554	8.611777955	32.71893739	11.14887469	11.56581144	6.05682937
