Symbol	E4_WT_male_XK151	E4_WT_male_XK152	E4_WT_male_XK155	E4_WT_male_XK156	E4_WT_male_XK157	E4_WT_male_XK161	E4_WT_male_XK62	E4_WT_male_XK63	E4_WT_male_XK64	E4_WT_male_XK65	E4_WT_male_XK68	E4_WT_male_XK71	E4_Xist_female_XK150	E4_Xist_female_XK153	E4_Xist_female_XK154	E4_Xist_female_XK158	E4_Xist_female_XK159	E4_Xist_female_XK160
Tmem165	21.60532019	27.45461804	19.26076762	0	27.80428652	35.02316332	29.66006918	37.63761039	35.46434398	29.93393781	14.04757389	19.53238058	30.18024918	40.14240449	30.90493602	19.62661271	13.69802237	24.37049138
Tmem167	10.98063257	16.56300316	13.51407731	51.60955447	12.29885635	10.28164811	21.23142044	15.11018825	9.331167941	18.35419411	10.8709246	12.36902837	24.41075572	22.25570921	10.79229731	15.54491597	19.51375771	13.00071937
Tmem167b	2.078208352	11.9767635	11.7806705	18.40125256	14.95933059	5.715925368	10.97266608	8.948890488	14.86926824	6.313253508	17.50522517	20.43700852	9.831262337	8.43641914	15.39148497	16.81920728	7.076375265	18.04627658
Tmem168	20.01548279	11.51161955	14.22627651	0.123274171	14.34366613	17.28761721	7.273461012	10.16574946	14.04537739	12.36862175	8.956609275	10.10947662	12.18231946	12.58432522	12.88385196	5.873020096	16.10829101	12.04504062
Tmem17	7.922355103	3.29441516	3.187103852	0	1.673022128	0	4.829153384	5.135461757	4.499053273	4.032699483	0	6.299754567	5.635324943	2.755691653	3.923910715	9.165121011	2.739488883	1.912374777
Tmem170	5.766208685	12.07895708	5.924467133	0	6.805614776	15.07065524	6.384399257	5.690126365	7.209683928	8.788805593	2.822188258	5.976410593	5.843295065	6.994889982	8.023518924	6.697275064	4.635841198	4.658130861
Tmem170b	5.322559444	3.021488716	4.318168094	0.039096996	4.79506342	0.900409545	4.671296645	0.911163318	3.360456806	3.222273633	7.538599586	6.740825249	3.863681233	7.118831671	15.51996987	3.884514583	19.15808251	10.06524526
Tmem171	113.6743453	7.294301042	3.780374266	0	7.937801957	0	6.444097536	1.740403861	0.485139944	5.218227431	12.20818951	24.31938312	3.931955779	8.367759106	41.88902088	26.28849586	23.65590158	38.56208533
Tmem175	9.91003363	11.51685437	7.660456055	0.090165798	14.6311305	15.42566258	5.053990937	7.435482239	8.11037265	9.046717868	3.275543501	5.45110492	8.326159817	12.43456001	2.939462224	10.7208252	9.174512143	2.145053845
Tmem177	10.74174221	8.774432602	5.184808569	0	8.836962613	7.564237278	7.536383813	6.564182697	5.446771663	19.22358845	14.27749988	7.388450692	6.621738408	8.853370961	8.001583423	13.8696739	12.67754236	11.35901609
Tmem18	11.95463669	8.035937634	6.038630293	0.094768582	6.496915648	2.182534293	2.516204413	9.853757154	7.19837462	2.207338429	8.209642875	6.790367944	4.298831977	3.420485962	6.542504275	5.63405097	0	2.415594177
Tmem180	64.03455358	33.9161004	29.24815879	0	30.62240097	13.44986758	32.82579947	29.9761665	25.80497661	34.80534809	43.63446095	53.20177898	23.70296763	18.08168834	37.2530576	19.42508662	27.52273165	35.09985476
Tmem181a	10.303068	3.380785595	6.583797879	0	5.754391868	3.207489632	1.327435822	6.722065474	3.897472581	0.537457881	2.514795591	5.541357147	3.644790469	7.110244746	6.90305962	8.672516374	0	4.969997779
Tmem181b-ps	10.40687425	6.899386654	5.393655004	12.61762176	7.786124212	13.65791831	7.374455566	4.908049741	2.97418596	9.597217647	4.157955555	3.364976026	9.35279545	9.810964373	7.761178815	8.191470634	3.665447759	10.87222526
Tmem181c-ps	1.557998938	0.967013333	0.785046819	7.207379062	0.915334156	1.938034954	0	1.366615022	0.277051488	0.248333444	1.549288161	0.775877178	1.796354581	0.671993633	1.196089471	1.523846842	0	1.825341202
Tmem183a	51.04261484	40.54275638	45.96930336	57.85195764	41.72707324	60.46165059	52.71457509	43.6096384	40.13771414	44.85263251	44.49497911	54.81594296	44.85519071	37.02626959	26.29354497	42.07137335	110.6625568	42.38944728
Tmem184a	0	3.167262295	1.329461763	0	6.326942349	6.729530464	3.956901996	4.328109601	1.876725571	6.488453845	1.124438507	9.009827323	0.434584586	0	4.629839149	3.495423272	0	3.304856454
Tmem184b	1.418708472	2.525559369	7.58263203	0	1.990194195	3.403481066	3.590416138	7.418125139	4.054534261	4.506479333	1.133659662	6.812785494	5.257781678	2.185411036	4.978994088	4.294982376	4.388573971	1.930238033
Tmem184c	6.918791995	7.741015787	10.65608853	44.31692652	5.061868418	5.759930507	6.937856687	8.244530594	3.760648556	1.872686019	8.470322882	12.69645472	11.34505585	14.80840059	10.42279639	5.107266945	14.32950844	10.21268545
Tmem185b	1.732027481	9.037329692	12.90403371	0	7.538376681	7.495534482	5.990581837	7.280638236	8.315950058	8.163852279	4.705689064	10.64624119	13.15885271	4.749137573	8.358068476	14.43984983	12.30698441	9.762756169
Tmem186	14.59834539	8.78205459	14.61972397	2.532474662	6.064895258	1.842630523	9.769890751	10.82612235	6.619682274	7.853178443	7.349092536	8.887473576	8.836653919	9.02503379	8.218670531	10.70875691	7.66790363	10.59302675
Tmem189	27.39150519	22.12425868	8.872760777	14.18117056	12.96402893	18.03864593	21.16127911	8.277156009	11.86595227	12.40863788	20.73596894	19.1074588	12.28851827	10.30434159	18.34082032	18.80075091	9.978829977	27.88078799
Tmem19	11.98472892	9.799671639	7.123536752	0	7.85166046	5.440481972	12.09294475	8.517654489	5.027945876	4.339851826	0.781015779	12.1510901	12.37605623	7.979691763	8.396829874	8.042290542	11.47508072	12.74396521
Tmem191c	7.211216281	7.265807679	6.484093645	0	5.00882936	5.076451644	8.516613279	7.138375211	3.58169724	4.637291955	12.79634447	7.355679338	6.773408197	2.895824837	3.818009715	5.512801352	7.250306374	4.398165648
Tmem192	102.2988345	58.25399833	49.00049948	84.39638762	36.17033152	51.6016234	77.85187106	65.16081329	42.79658135	64.67751917	87.65827011	83.19887394	58.88505355	83.01631236	56.33564886	80.08566502	97.32727645	93.49422109
Tmem194	6.020743461	0.739173758	3.595795882	0	1.922012335	1.770068774	2.158586334	2.777751901	3.527376329	3.393089693	2.164971423	2.264791796	3.695603762	2.109946743	4.126944326	1.7175567	11.38665	2.377021815
Tmem194b	1.959994899	0	0.818672683	0	0.935060189	0.135868685	0	0.444202959	0.660384956	1.47983026	0	0.138704619	0.535227923	1.468294869	1.900680381	1.412549052	0	1.052641069
Tmem198	0	0	1.089993495	0	0.887605825	0	1.70318825	1.149980812	0	0.229864709	2.151099753	0.789992106	0.623534406	0.760242988	0.492060199	0	0	0.10900576
Tmem199	31.8051169	27.7813476	37.53632974	168.8632172	39.38439169	59.57371408	30.48110915	32.55481794	23.36474427	31.78825254	32.66425487	35.98787568	32.12463499	35.53221238	19.21343027	27.70815911	56.45019759	35.11478928
Tmem2	0.157544765	0.40618108	2.441054629	0	0.97847598	0.726256537	1.612554781	1.58292694	1.008555515	0.979347094	0.469991796	0.470739941	1.294236832	0.339759793	1.048220336	0.513637691	0	0.750221884
Tmem201	12.23028547	9.735307296	15.17291232	0.361192438	15.62439243	9.539654519	13.97066815	13.74165332	13.15607847	13.2304664	14.13073903	19.43261313	10.20760488	9.815233183	15.93102132	18.79306065	16.87148644	17.25380937
Tmem203	27.96339147	12.8388477	1.302864216	38.33772764	4.050904445	7.820179337	5.428834904	8.247400681	4.291418429	11.5397617	4.285332749	3.605409566	11.42805309	10.2436958	4.705258362	6.99371478	0	8.599409555
Tmem205	11.43757841	0.546079706	2.881591999	0	2.239883039	2.301507027	0	9.120537474	1.525417336	0	0	3.987107494	2.060530365	1.370343944	2.926909807	0	0	0.648396332
Tmem206	37.72668734	12.38200662	25.68208588	9.668694659	13.25266668	3.345556296	9.63906597	27.73302917	21.72570682	11.58864792	8.385144433	4.92711537	52.50058843	13.25485063	30.56151487	13.41313597	3.142462224	17.4497375
Tmem208	217.2984118	86.19040231	88.60709489	224.6220819	79.39673151	77.35223383	123.2485622	92.72703345	107.0062219	92.67403587	84.90598895	94.76013228	117.1976497	116.3278785	93.64223054	56.55820365	103.4402724	69.45565729
Tmem209	37.55295299	17.06487046	25.19508914	12.93302907	23.98821551	23.78189087	17.25432522	27.1723941	24.20496189	12.39769873	10.81923739	25.59248997	26.15680721	15.3985102	20.85218965	27.84083323	21.48409742	18.19752346
Tmem213	0	14.19292066	0.748942072	13.75181524	4.657266242	14.35619289	10.92254268	2.844575178	4.228955735	14.21474689	0	7.698019131	13.70991374	5.983490481	4.057175607	2.584469801	13.59613502	1.797566686
Tmem214	29.78909889	26.36327305	41.82090358	37.75563823	21.83138717	56.43184329	18.86333402	43.4856792	31.85114108	16.00231222	31.1982154	46.41730162	29.9252869	14.70753143	32.69830884	21.73842901	41.25420312	27.0773939
Tmem216	0.319449803	9.334176288	7.243417845	0	9.491183225	1.893359878	14.33654911	13.29717776	5.623816591	20.62175872	12.86538219	12.45633289	11.60213959	13.22731994	8.828799108	6.665542553	8.903338871	8.692612622
Tmem218	1.029755834	24.77916972	8.561435837	56.88957955	22.47098348	11.52845793	20.26942444	7.883005723	10.4376432	13.29496915	13.05598044	23.38432961	9.79519572	10.65966371	15.811052	30.21549253	10.15544644	23.58425115
Tmem219	24.10763129	8.924700957	10.09167707	4.751279059	3.735398167	5.373433779	8.760513952	12.77648173	14.24584665	2.660245711	20.74573164	10.47249262	3.367570177	7.838541555	5.125192702	9.67350985	3.021563374	6.055362352
Tmem222	42.05183744	57.66041613	52.49669527	0	50.68043051	73.90037132	44.36295891	47.81266376	42.72472317	41.68508097	38.5865009	65.96618232	44.12705028	49.92971139	50.42039928	33.58183095	81.24118801	48.85694069
Tmem229b	2.474949644	0.531741839	1.202542685	5.590939584	1.246327245	1.571665559	1.043918855	0.761234458	0.99024399	0.38039969	0	0.316932409	0.573265454	0.800618519	1.085737476	0.230542623	3.107843284	1.984312127
Tmem231	61.7282801	52.00695153	31.21067566	0	31.2681421	47.67917826	18.18982502	20.54032232	13.58627102	24.35594549	23.60658743	29.89492122	44.04553166	14.75072966	17.1309216	17.31782761	26.0519984	14.52000523
Tmem25	0	1.278206958	0.505869963	0	4.344106211	0	1.053941186	0.640452355	0.476071907	0.213362103	0.332777751	0.39996897	0.771692256	1.732082145	1.141834681	0	0	1.517699145
Tmem29	23.14612823	9.180803891	4.758080941	0	5.635797248	8.877708247	10.51388961	6.02392782	6.106102087	8.20975211	6.544588816	5.187005263	16.66118058	37.57470152	8.787108447	17.58027769	31.95519746	15.39978579
Tmem30a	33.57679269	31.65098864	31.99374123	111.2876776	37.33356965	26.52175293	34.68397578	20.87058073	27.8637343	27.85727902	36.59955173	24.30991729	28.41482633	34.49342912	40.53850053	38.9847733	53.93799123	34.22989349
Tmem30b	0	4.217226151	6.289105269	0	5.586935564	8.289811306	4.661597064	1.684325949	8.707242041	2.907627487	6.921817785	13.67442155	7.057033978	6.901823702	16.05192726	9.112316591	16.10104959	10.88563007
Tmem33	28.13440047	16.31448581	17.46275158	36.04184543	14.25369726	13.66197124	23.29272755	15.58205332	18.73853032	19.40528326	19.20246474	24.78641038	15.62952422	21.40152451	21.4681232	23.64482193	9.748311091	18.48196202
Tmem37	0	268.641146	42.54314992	0	94.65653218	120.6123818	66.6798293	45.46099171	115.7037299	41.97799722	37.74295231	65.42239086	9.824090103	65.03757457	36.47269222	49.83427021	5.314123568	63.93557614
Tmem38b	22.39475987	30.7094918	18.59135474	49.48072686	22.18520994	28.85136622	39.02271577	23.36177378	23.30655699	33.88154397	18.34499873	25.44963924	12.85753663	28.44998794	19.16558138	9.336069695	24.87199288	12.32096564
Tmem39a	16.10967716	28.81733707	54.52165544	121.0539753	16.7657503	24.44001646	27.05905986	63.20308653	35.33138291	20.71328603	30.70424849	50.06073791	34.36239882	44.67564126	40.30902145	29.10097728	7.62388365	27.11360384
Tmem39b	14.70104461	17.62117752	25.21990014	0	9.448699981	17.45191973	32.21158699	25.82119899	20.12258633	25.52895243	4.76074425	32.94477376	18.06527307	25.02959712	16.92918164	19.80236944	3.898247275	20.00165362
Tmem40	0.202613995	1.39300888	0.918840967	0	2.346729311	0.133431226	1.91433453	2.617404244	0.972806658	1.453282379	0.453332654	0.363243424	0.788439049	0.087391147	0.933291264	0	0	0.551337004
Tmem41a	0	13.0629177	8.470375011	0	11.02753307	8.483044831	4.259711273	5.177029145	9.070938901	2.956611569	16.13984337	7.274490825	4.67841979	11.55646642	13.05371622	7.727418906	2.540729793	5.958821132
Tmem41b	205.9682393	106.1719882	81.82280084	162.2773827	84.33102611	93.20880876	81.92230378	57.90545824	45.056082	78.82854204	44.80665297	99.55539695	156.6089621	93.09410188	46.64238495	32.99204127	172.1095435	30.40564926
Tmem42	2.34528123	6.046591653	5.317847053	0	10.12310776	6.398569949	6.726733392	10.0989224	6.970694979	1.441878632	5.2473797	2.702948197	8.257107136	5.780359908	2.057706289	0	4.740757604	1.139605674
Tmem43	1.474176773	6.756826228	10.02794016	0	5.69143614	9.950879473	0.725432033	2.821286259	6.488108404	4.229510654	1.649176477	11.61767179	6.851950308	9.113700789	9.808399976	2.883724199	3.265855239	8.022823945
Tmem45b	23.78572523	2.674577049	2.772274462	11.391003	11.30627945	11.56505621	4.200596912	1.914444247	1.77884646	7.334508555	5.471077519	2.391179569	5.478525052	2.013492035	2.730543583	6.087862199	16.68044342	10.43444662
Tmem5	16.00679969	35.37312534	32.83822929	0.203429219	24.18195934	37.64735897	18.30426108	33.18671041	28.46412514	25.14916758	13.07492962	30.63265009	26.69478396	46.13643759	19.50565196	18.38949666	54.36275139	16.4200803
Tmem50a	25.2365344	37.88577434	30.06018406	83.12570799	13.83460606	28.40039818	18.10932519	36.22334632	21.47275426	18.7887135	10.72115182	25.77172323	21.96119279	32.65494609	22.56248661	8.331928192	12.73862331	19.12374777
Tmem50b	85.5596409	56.73846788	56.98633485	7.69570357	82.68039909	48.77025405	66.99309319	45.68560135	38.07868221	78.88694068	25.03081759	39.90119485	39.24169728	110.9821949	38.46739293	96.37288607	164.9201897	45.98478143
Tmem51	2.802430498	0.802801275	6.354417789	0	2.916560618	0	1.103245087	2.145321728	2.3920454	4.824215061	0	1.172303217	3.150390396	1.531070517	3.155460751	1.46186659	0	2.033533284
Tmem52	5.063675382	3.419203613	0.410061258	0	0	0.238191279	0	0	2.8943008	4.66972057	1.618509972	2.91795544	0	1.092028221	7.21950928	0	0	6.151280626
Tmem53	0.734768066	1.894375139	0.833031055	0	0.740024317	1.693582487	6.07444661	2.636629669	1.175942571	1.581073631	1.643984946	0.164660188	1.906152749	3.010730482	3.384527395	0	4.095722729	1.999392116
Tmem54	0	27.56440173	10.87504926	0	14.94415116	46.78500905	22.65732923	11.18671403	17.75038997	12.04034497	11.40162676	11.28542583	13.21985475	22.7552182	5.983291937	7.427400371	12.72455059	7.137170809
Tmem55a	76.01223986	32.99231557	55.36258629	31.84398917	59.00225237	23.86593044	66.37703097	39.894751	43.00829434	70.27155723	76.61799049	119.273846	40.03610499	89.48117562	67.66852868	99.72879523	74.4694007	108.0156245
Tmem55b	49.72602273	38.03475898	31.72053961	0	27.98685679	19.93296757	22.98035872	27.19894683	22.59257772	17.14925996	31.86930206	16.41601666	28.04357128	35.76453342	30.65724503	36.48736879	45.42436772	43.25782525
Tmem57	0.640736963	4.719841851	2.386824536	0	3.272697081	7.052703672	3.891729492	5.386720577	3.808824185	2.363550072	2.457596319	4.676865922	3.799348643	3.395300294	4.77845127	5.371643116	7.41789131	5.72871579
Tmem59	362.1352479	191.3691059	204.1255198	1344.43657	176.3107935	269.3955712	283.3413481	174.1319715	206.4971148	232.5854203	204.4647714	296.8696283	240.0122851	269.4545283	285.500084	247.3686883	736.9104445	274.274448
Tmem60	127.7828087	60.1779836	41.26374622	111.17993	64.94612279	56.27450649	71.01856644	44.29180334	42.42096558	69.23732837	35.40604866	45.2145713	54.39427639	72.1785704	75.92878078	114.0184361	74.12902145	57.86235137
Tmem62	134.8671144	136.5868051	68.28020721	43.13451843	107.9026977	163.3131165	139.3710348	67.33286116	80.74634689	131.2590852	113.704561	106.3844426	99.03630768	109.3861514	93.22231565	139.796731	214.0812109	99.47612361
Tmem63a	4.323766392	0.743167442	0.490199812	0	0.217734848	0.640667622	0	1.551533235	1.729967999	0.46519394	0.967408245	1.501869693	0.280420434	0	0.165969672	0.35241561	0	1.029480149
Tmem63b	7.246783411	8.737612694	6.131283564	0	10.18539338	6.410634621	2.682552187	8.228206854	9.347599099	4.965134534	9.680059643	11.48913029	4.910389631	5.364957924	9.300044177	14.88112748	10.48131663	9.786104084
Tmem63c	0.315136799	0	0	0	0	0.553421323	0	0.301555124	1.008706813	0.452074159	0	0.094162112	0	0	1.129022015	0	0.810750625	0.357302109
Tmem64	2.468246199	7.970593854	9.836564529	0.119771615	5.047136578	1.576204459	2.473380739	11.91670994	7.301972811	10.72963876	3.681669341	9.319393775	15.32883166	4.581006232	8.842840019	7.754513642	6.542468303	6.054931151
Tmem65	15.66110547	20.80797457	8.932223499	71.15835747	19.25677711	14.04674895	22.58116231	7.860832065	21.52775216	33.07932318	13.54325084	12.91886602	13.21046504	13.67561138	17.70282441	21.48878363	6.014847052	12.28797644
Tmem67	0.202672639	0.261264762	1.148883641	0	1.224734889	1.735107995	0	1.163627473	1.946176445	1.162962409	0.680195797	0.54502284	0.262889084	1.354954842	0.466780696	3.105602641	0	0.896181944
Tmem68	14.91861235	9.009371824	7.009292785	0.215221086	5.955988416	5.753165184	15.87317691	7.523655654	9.89462004	11.37543533	24.65851201	10.54172855	10.11139031	12.28964428	13.20723576	5.082955962	15.44461786	12.06888343
Tmem69	335.5832773	90.30444612	170.2109982	115.3186116	122.1513965	26.70352645	98.86834575	238.2326792	168.8685749	85.89821867	74.46623964	60.44949595	331.6039144	113.4626582	157.3229209	105.2866579	26.85904526	118.4461386
Tmem70	105.5202456	87.55688145	67.6080213	5.502924822	81.23326396	55.77856664	133.216462	78.05063186	70.20383936	99.46492831	86.38656806	65.41401672	92.29653242	80.99887848	74.80124715	84.09474775	130.5350636	56.79407792
Tmem79	38.20275174	60.2552339	39.4051849	0	41.49376825	61.76135782	50.07250371	22.57889155	31.88907678	30.94763893	21.45270214	58.61881557	24.48513156	31.33965458	16.33199808	21.39348237	23.31836057	18.03912396
Tmem8	3.740782094	3.388595669	6.418885557	0	11.96449219	8.45575603	9.91053695	13.93127203	5.501428122	6.526551418	16.73940317	3.353209871	5.901339925	8.285377273	9.158813256	6.394628573	10.96776485	5.571003308
Tmem80	2.231059522	7.80642937	4.878179811	0	5.938551987	6.716625464	8.469427234	4.574798496	5.100925215	4.572183798	3.565584099	4.071236266	4.547610211	7.698376464	4.159666843	7.16993329	3.621561908	4.553235597
Tmem81	0	2.245447149	0.683592362	0	0.607270242	0	0	3.173339703	0.643325643	0.576641091	0	0.720648263	0.78210257	0.086688807	0.925790645	0	1.12032829	0.410179539
Tmem82	5.253449415	1.893305389	2.497681933	0.814110739	3.66958573	3.013246505	3.202294355	4.378387738	6.238016748	3.88967582	2.654168338	3.569842441	5.055779539	0.950220104	1.821408701	1.43651153	1.162625292	3.343247817
Tmem86a	4.496198003	181.9451598	50.97489588	52.90340982	85.94043701	64.8837833	59.56562518	34.23231547	132.0279508	72.3515537	13.12158838	29.00106293	13.69269023	40.38788462	43.22217229	18.73776682	8.046847078	50.1356504
Tmem87a	18.45179567	18.76798354	13.90214352	35.7185882	14.40832035	2.768675686	8.275442132	10.39278857	6.354718341	5.193424315	6.009757509	19.47120455	6.210732686	2.014835258	8.96557318	8.224096699	0.951419555	10.2484685
Tmem87b	9.544513183	11.4575131	5.582227253	0.060650252	6.294089338	2.544142597	6.978084848	5.653864987	8.122577788	5.215969435	9.660634599	10.04947277	5.3058434	2.352413887	8.141562906	7.705321043	12.8946829	8.038880007
Tmem88	1.10446998	0.949179552	0.500869777	0	0.222474187	0.872817004	0.26088092	2.21942669	0	0	0.494232698	0.198007772	1.432621112	0.285826945	0.678329045	0.720172973	0	0.300539541
