Symbol	E3.5_wt_male_IB140	E3.5_wt_male_IB141	E3.5_wt_male_IB142	E3.5_wt_male_IB144	E3.5_wt_male_IB145	E3.5_wt_male_IB44	E3.5_wt_male_IB45	E3.5_wt_male_IB46	E3.5_wt_male_IB47	E3.5_wt_male_IB48	E3.5_wt_male_IB49	E3.5_wt_male_IB50	E3.5_wt_female_IB146	E3.5_wt_female_IB147	E3.5_wt_female_IB148	E3.5_wt_female_IB42	E3.5_wt_female_IB43	E3.5_KO_male_IB152	E3.5_KO_male_IB153	E3.5_KO_male_IB154	E3.5_KO_male_IB51	E3.5_KO_male_IB52	E3.5_KO_female_IB151	E3.5_KO_female_IB53	E3.5_KO_female_IB54	E3.5_KO_female_IB55
Rps6kb2	21.9294441	20.57643324	20.8412689	0	20.10520355	17.61058847	30.98218872	33.69366902	28.92569357	28.09680381	37.16340167	32.70849197	8.189450115	16.86363313	21.96676888	29.65149633	27.30206035	36.78375983	15.42269367	8.57563556	39.59629948	27.35519074	8.865974365	60.11028936	41.73930946	40.33500208
Rps6kc1	1.411108763	0	1.666779829	1.232446092	1.071942017	5.111993097	0.889466514	0.838335595	5.997525951	1.103809617	2.731968804	1.565044816	0	1.57344662	0	2.766607073	7.642184979	0.858019179	2.878002036	0.853485031	1.094666157	2.356017487	6.066368192	2.639312124	3.80790663	3.57525117
Rps6kl1	0	1.100647986	0	5.051861706	0	0	0	0	0	0	0	0	0	0	0	0	0	2.705435374	0	0	3.451611127	3.40486676	0	0	0.218305044	0
Rps7	1181.444571	1245.056209	1508.216051	989.8478641	1158.612042	579.8544333	550.9462951	823.6378241	558.4876194	750.2488294	663.9561101	653.2115981	1359.542459	1707.205956	1401.607289	816.5809191	593.0314337	652.7418848	1100.7085	2368.321047	707.6287688	732.5294961	1194.447869	1573.478567	925.3328382	1210.925177
Rps8	1125.952286	2261.385403	2843.481339	2077.236259	1440.972542	1785.975449	1435.77324	1769.618816	1631.878183	1674.501563	1451.068759	1257.23011	1806.819565	1622.446725	1582.297531	1543.380419	1258.352884	1109.398507	2082.001121	1969.777133	1356.280274	1448.941468	1498.56932	1443.654285	1609.095503	1519.741118
Rps9	1445.02957	1563.133068	1998.58282	1070.169933	1309.698146	1170.315038	839.0718461	1303.770851	715.736045	1122.816182	1073.62727	1118.842302	1493.741722	1761.48804	1485.041849	1137.227677	1288.391219	967.8743156	1414.714038	2478.439188	1225.488884	1031.491462	1332.990207	1411.918502	1375.093535	1442.535019
Rpsa	891.1966961	884.2207298	951.7662119	797.9389776	639.7149507	913.9684074	864.9643638	976.6106647	839.440932	903.9806332	909.0292224	908.4559553	862.8032353	1047.090256	714.9749482	1043.295307	1052.682578	600.4612777	661.0667062	638.5120556	945.8406757	732.9380291	576.1533511	706.4221205	875.1083209	832.5328115
Rptor	23.42131129	14.08200662	16.32997	4.545756159	9.884381666	14.73053406	18.9666031	12.88382651	8.295481652	13.67700051	8.35679414	9.199943916	6.165124845	10.88156823	8.859037542	15.41283239	21.28739519	14.34013444	16.58629275	5.902491689	16.40262172	12.50310191	13.77261502	4.978044768	9.296891277	11.38676834
Rpusd1	15.88926696	14.73950556	18.24681852	5.20406333	12.57313082	18.84460504	16.69251308	30.81035094	11.25548616	32.36728875	22.18436658	16.15405624	0	3.691085877	12.0201308	34.6137256	14.93958162	17.1087412	13.50278113	11.01186133	23.11140439	18.19267222	24.14932458	63.60315318	29.72191767	30.89961955
Rpusd2	5.490241048	7.06224113	3.45866013	7.288571924	4.17063533	6.250947094	8.305614465	12.39459745	4.666949001	12.02494583	7.849365286	7.794130476	9.513416534	3.673112143	5.58207944	7.893685744	2.973366672	3.004487687	5.598762238	2.656542812	4.68495367	6.187471421	3.862242241	10.82896576	8.835443801	6.442679871
Rpusd3	27.54275252	17.58261306	22.73816927	23.2795373	10.12389682	32.18662321	25.20155122	36.9488651	18.88110022	20.84973721	34.40257013	31.53275482	24.05529969	14.86032919	38.71448274	37.74198538	32.07830732	35.11522935	9.060376779	14.10621093	27.56936989	28.12314083	27.1999337	41.92240722	47.95141682	27.24996506
Rpusd4	35.76300857	23.280818	20.99783937	20.82333237	16.68161296	34.09417767	31.63867532	22.36494625	0	18.40450509	27.09749119	23.65943655	13.58983876	6.996014745	15.94791088	20.50193889	19.8213414	20.02880328	15.99557336	23.71781232	38.93770772	24.87945288	3.269441112	37.87260016	26.93582964	30.53827651
Rqcd1	61.10325615	59.77738511	55.04813417	73.5678997	34.09143211	55.3840246	56.57617071	98.78593106	51.35358641	81.68647424	61.69418459	61.64292717	31.77862708	38.49307562	38.85969168	51.89011858	40.50794824	68.74464897	72.16814811	126.5838379	64.94175688	103.3882115	81.39992406	87.75459356	80.28465437	55.47158846
Rraga	81.8837247	119.4561749	90.93313416	60.51379166	124.9368049	90.54895994	99.25750619	68.60457674	44.61846587	80.74905206	94.3261702	77.62078264	113.6915281	148.2712175	106.7351801	93.76296411	82.12225882	131.919783	99.91722772	179.372912	84.15203615	83.74269893	231.5793238	163.0308803	177.0123264	165.187607
Rragc	12.9793849	4.280954715	7.665524269	0	6.573151737	2.239054098	0	2.141948517	1.838842377	6.768563959	13.20865548	4.318586828	11.7138048	4.824189753	6.284046891	5.654947688	3.905158479	2.630688119	4.411979329	12.10263717	8.390620296	4.063248692	9.581557612	1.103472958	7.217302136	10.09632619
Rragd	130.6862299	106.6544691	90.59571993	95.99453508	109.4572376	75.72634458	99.2732395	74.10114819	49.37293604	88.24681223	29.44347931	38.15583604	85.88700006	73.48310593	124.1114825	75.18772284	63.51705061	62.14433835	99.09775882	124.9830492	57.62179935	94.33425706	119.9017486	108.1621409	128.2398312	127.6489531
Rras	1.191834991	2.948247354	0	7.286544393	4.526858728	0	3.756256577	0	0	0	1.774957777	1.321850749	0	6.644734935	0	0	0	0	0	0	2.311411891	1.243695806	0	0	3.508572821	3.973274848
Rras2	27.25765916	39.23048083	22.43986294	35.06051809	28.2356595	16.67135708	14.05748066	7.851488823	16.85107071	13.56836744	14.02333674	21.43664243	26.83619807	30.39345571	37.79129123	12.95542301	11.18334395	28.62766847	30.32338848	22.10666915	24.02852362	27.75418805	66.82216679	41.71273293	33.67741535	27.75668682
Rrbp1	15.01107803	11.1907576	15.38293184	24.42504508	19.52584514	15.96290802	12.96158571	9.773191905	20.97548014	24.52971773	24.34602399	20.75375589	20.04271951	12.61081739	11.9469095	10.07896704	25.05697254	15.00399031	10.48478765	6.218626115	8.773500689	14.37678781	7.768574899	11.36344363	7.819047247	8.911788087
Rreb1	16.88482484	12.89896093	13.8500651	6.939769863	22.00620944	23.13086543	25.56416347	26.1434707	22.51427742	29.94413789	11.34034101	16.61541744	12.54930126	16.61232513	19.83612775	17.57986325	16.80949695	10.19126105	16.88095453	9.824523082	25.84362792	25.62318913	11.86078448	16.74753647	11.75650067	14.67947423
Rrm1	48.23577163	100.4808725	119.9480985	127.1247948	109.2833756	86.13047879	101.3484449	166.466001	87.52006408	117.4969022	110.2743032	96.98422581	82.48253522	72.3423281	79.89402323	106.0002047	86.56809154	122.6353481	64.72264398	72.08339831	112.1471374	141.0940791	92.78736452	108.2775593	135.1476443	109.6488665
Rrm2	208.4278846	278.9041997	425.5920953	198.7517194	231.8000854	131.1531073	154.8508159	333.3787624	131.8905477	207.337725	311.9447584	197.8956096	198.8402245	227.7924865	259.1650476	359.9698455	147.050713	337.2753348	292.7145901	419.1707721	287.8683263	340.7277713	418.4048517	537.5355917	380.3781133	324.8359965
Rrm2b	0	1.854416221	3.443520826	0.218245662	4.745576637	0	0.787548476	2.226828923	2.124123774	0	1.860715932	1.94000347	10.82488486	5.572623447	0.907370689	1.633066675	1.127752992	0.759704481	1.274115485	0	0	1.390704766	2.767014532	0.318666947	1.96164887	0.833049204
Rrn3	15.66809202	51.93602384	38.86450631	30.92658709	40.46744973	34.86713786	40.49198655	39.71570222	35.96015212	31.86567674	37.56763747	42.0530761	50.90523953	36.68824464	45.51480322	40.9582926	32.52743037	34.77326615	33.55336031	28.6666479	52.26437627	47.95960184	26.53467684	36.8980543	52.65865929	33.22046487
Rrnad1	2.772157117	1.959284859	1.559251941	1.729407144	1.504182774	2.049517028	4.99250962	5.489768155	6.732733733	9.293402359	5.897822471	8.345256536	2.144445051	0	1.43802478	3.882190115	1.787292413	10.23399588	14.13476061	10.7787335	9.984455019	5.923317878	8.254563652	4.881973147	5.246222163	3.696666813
Rrp1	32.00504303	70.83722203	67.42793996	61.30007644	51.18416363	55.21141663	63.70671015	61.71243821	66.82104112	54.9018852	106.1986939	102.1300859	42.56637991	31.30437873	42.81632846	58.7123254	63.35186129	95.59564276	51.533149	33.53637241	47.91345048	93.55259882	55.59189637	58.95465474	100.1408071	82.73672106
Rrp12	20.09621399	21.95079349	16.44144547	18.46358302	10.90428054	20.26032979	25.49906953	17.31428217	23.29455739	20.92575187	17.49072976	19.39387596	22.61198171	8.7304434	15.16317241	11.93953191	18.84600555	15.07591337	10.64594272	4.538337504	17.71547401	29.50418793	15.46996229	20.41356856	21.00054096	20.01169309
Rrp15	26.9775587	62.13212369	45.7837281	56.87352306	10.60002069	40.92185422	52.77354537	57.10873032	31.6305164	36.38382359	60.95779086	41.26966364	25.18661329	46.67761818	33.77934447	48.63628276	37.78530816	52.32182546	56.91890165	11.25304521	18.04121823	36.56451987	52.71670319	41.52135663	54.54257861	28.53152282
Rrp1b	1.776601775	6.592181202	6.994981724	0	2.530475688	8.619718798	7.698957246	9.01550645	9.438690633	9.988531283	10.08722804	9.113141601	8.417696558	8.666817951	4.031964299	3.628322256	11.02474621	12.15287751	15.85253633	14.27133048	12.05922359	11.04620059	12.2954201	1.793623532	9.261517317	9.624450282
Rrp36	16.91213853	13.94520998	31.44426446	15.59147011	14.27469452	7.293718723	17.76709361	23.25799098	11.98005809	20.21121401	18.19035895	16.67294411	25.43847942	5.23826604	3.411713791	30.70165349	12.72105375	18.56717752	14.37202267	0	9.110815205	21.89664655	39.77990304	18.77160761	26.7372741	28.81683805
Rrp7a	37.00433729	44.33861636	51.22142627	12.62467215	43.92213699	32.91524347	30.97852219	45.80035147	44.23406063	49.75068063	60.70628669	48.73629817	31.30889775	25.78838666	29.39322651	43.45464802	33.92280999	66.79789309	41.27350099	35.84527709	31.39727086	55.50837609	39.54451899	44.48655944	65.53114395	34.69585852
Rrp8	12.42104393	8.778854255	17.46612479	5.26922105	13.47940937	18.36630462	15.6587542	12.65023872	9.050091095	14.5741435	19.81952381	14.16964089	5.765094486	7.914282969	11.59789391	15.07541059	19.21972237	16.1840728	12.66656074	25.4893694	11.70038591	18.51646573	27.50814825	31.98184408	22.37465222	15.61695867
Rrp9	20.53957401	43.55042806	38.99093607	17.93902666	39.00697267	37.96340259	32.36685888	42.85402111	34.2955469	34.42851856	81.93445303	56.13694585	11.91652907	40.89732757	18.64567069	38.35209805	66.21238124	60.21485928	29.92223327	51.02307877	35.56596697	42.356325	74.53879033	69.22515909	65.50401211	38.63874073
Rrs1	19.26838699	24.51306443	20.59194708	30.2918159	16.72815764	18.51920769	17.35067735	14.17283825	9.35942038	20.45524145	27.46591158	25.64442087	29.81071807	9.207889524	25.98766364	21.58710011	14.90748486	30.12703083	25.26332109	0.416219812	14.94743119	18.38337863	15.06090079	31.82686131	32.00801772	15.04955452
Rs1	0.386121884	0	0	1.348937572	0	0.999139551	0.60846211	0	0	0.377544471	0.143759423	0.214121714	0	0	0	0.630855894	0	0	0	0.145962016	0.748834126	0.067153895	1.383284299	0.164135304	0.047361728	0.643616097
Rsad1	2.716154907	2.687585639	1.069426711	1.186129159	2.063314072	4.217038047	3.424156802	1.88260298	4.617704876	4.780471546	2.224790488	1.506228389	2.941573144	3.028628884	0	2.662634367	2.451660563	0.825773698	0	1.026762436	2.633817934	1.417172046	0.530762378	0.808221059	1.399287474	3.078689767
Rsad2	0.595760054	0	0	3.902474615	1.131415682	0	0	0	0	0	0	0	0	0	2.163305971	0	0	0	0	0	0.577700304	0	0	0	0	0
Rsbn1	0.167604564	0.829208264	0.989859583	0	0.636600023	1.301094465	0.528232306	1.161689456	0.712356657	0.327762704	0.748822681	0.743553327	0	2.803293852	0	1.643019958	2.269252935	1.273891266	0.854587344	0	0.650095332	0.816188854	0	0.641218343	0.616751503	0.223500402
Rsbn1l	6.293077593	3.013008999	1.598556095	1.77300041	3.084197592	1.575884492	4.478561587	4.020106471	1.725611536	1.587943615	2.56975792	4.953251311	2.198500202	6.790694182	5.897092617	1.990024353	4.58086199	1.542936001	5.175377265	7.059999286	3.543277069	1.906522523	6.346977687	2.502516664	0.647407702	1.624220961
Rsf1	2.02619445	3.50854416	4.387734122	3.981723358	1.923986143	1.048607238	2.554348978	3.009390512	0.861177686	1.783065629	2.112277905	2.80903677	3.291527573	5.648233667	2.5751097	2.317314128	1.828887231	3.850061348	2.06624461	0.765943189	2.16125008	2.713430074	0.791875148	3.402168384	1.192958896	0.87812623
Rsl1	6.615995511	0	2.170753191	0	0	1.426644249	0	1.637726504	0	0	0.410540356	0.611477168	0	3.073799143	4.003967286	1.801564019	2.488225672	0.838089638	0	0.416830403	2.138479852	1.342421129	0	0	1.62303662	2.940806264
Rsl1d1	73.57102132	142.5611461	208.8036753	107.6289342	183.9642524	82.49556794	92.74828638	116.5555437	101.6252888	111.5018776	158.8717509	133.9547304	152.7138732	129.8884891	166.9680485	144.2426787	80.24155707	152.8431228	153.176533	232.6883761	128.4134476	138.4034828	218.8418809	176.4378654	178.5292477	138.9846789
Rsl24d1	74.07857436	98.95418386	125.4173337	97.04905663	101.2921819	47.92193642	72.37580839	81.41824963	53.52456964	78.22761125	91.56776266	94.48366817	108.3057468	123.9011678	94.14716113	84.72203986	73.5514277	84.4559778	79.31996741	226.826124	63.21301482	90.44332404	163.0923751	138.2403177	127.0290085	106.1924273
Rslcan18	0	0.935606171	2.233742172	0	0	0	2.384044765	3.370497183	1.607522051	1.479275216	0.844906101	0.838960623	0	0	5.493534451	4.94357386	3.413902381	1.724817151	0	0	4.401064708	2.631189159	3.202675857	1.76854276	1.484562177	1.513069979
Rsph1	0	0	0	0.8467106	0	0	0	0	0	0	1.44377477	1.075211357	0	0	0	0	0	0	0	0	0	0.337213022	0	0	2.853920798	1.292766296
Rsph4a	0	0	0	2.158300116	0	0	0	0	0	0	0	0.342594742	0	0	0	0	1.394088082	0	0	0	0	0	0	0	0	0.205957151
Rsph9	0	0	0	0	0	0	0	1.185120559	0	0	0	0	0	0	0	0	0	0	0	1.809805042	0	1.248976892	0	0	0.293622602	0.798029301
Rspo1	0	0	0	0.536927169	2.335010009	0	0	0	0	0	0.915545288	0.681827049	0	0	0	0	0	0.934511074	0	0	0	0	0	0	0	0
Rspry1	2.050488779	3.623073522	3.46000801	5.116780607	3.33780854	3.789929188	0.923205695	3.190496034	3.735014212	4.582716985	1.744983172	2.59905598	3.172374674	3.266260976	4.254670356	2.87154982	7.932067807	1.781131005	0	0.442929683	3.976661352	1.324583963	3.243639794	2.365868192	1.006052187	2.734323309
Rsrc1	26.16358064	11.21830011	11.67485067	9.749746811	11.92502327	16.24838329	13.19338634	11.05330264	7.413402281	13.64393385	20.26153844	21.66657341	3.777991993	1.944900757	20.26760668	9.119303017	7.871939199	11.66635297	16.00844109	3.956148707	10.82473094	17.10928308	9.543541094	9.342305241	13.35038012	14.1882301
Rsrc2	17.06427787	22.88601201	24.2844107	3.052573901	19.52228463	18.08799683	15.55106662	17.50710918	13.98110353	11.2574894	20.51429136	18.69777649	20.03906475	21.77834896	25.38255337	14.77978943	15.7737355	19.06409407	15.72431364	23.31559559	13.55657405	17.80680293	22.76580884	16.08071046	17.65269361	19.60235868
Rsu1	35.93230565	7.90096883	18.86341477	24.40889163	21.23006976	30.99313905	25.16585497	10.27831896	44.11919409	26.54576138	39.24265715	77.04742233	51.88585037	13.35535251	17.39684086	7.827617037	57.65916712	12.1380546	12.21418357	1.207391182	18.58296586	17.49806011	2.600560233	13.23776801	22.5270088	17.03668218
Rtbdn	0	0	0	0	0	0	0	0.585106691	0	0	0.440018359	0	0	0	0	1.930921603	0	0	0	0	0	0	0	0	0.724823089	0
Rtel1	8.127783026	18.84912366	16.50070727	28.8385167	15.43557867	26.94683196	30.41899334	24.64644955	24.82913593	28.31200799	19.10228833	16.90206094	9.627538956	16.99279815	9.22292532	30.70856984	18.34078486	20.46324519	20.72109598	30.91672136	24.62937203	33.9258026	11.41551622	16.19537355	25.422333	18.62847401
Rtf1	5.801762787	3.587961402	4.758994722	4.222660497	1.83636722	5.629800043	0.76188223	5.265960222	2.054898471	3.7819206	2.340097636	3.485446078	2.618025326	2.695505681	4.388997159	3.159689896	7.636996246	5.144619711	7.395551972	1.644889274	4.6882411	4.03614488	2.046993295	1.541407873	1.30468156	2.256520244
Rtkn	0	1.661132815	0.660987236	0	0	2.606451003	2.116389947	2.327184327	0	0.65659908	0.500032775	0	0	0	0	8.777125477	0	3.062346592	0	0	0.65116011	1.051104436	0	7.136317569	3.047624227	0
Rtkn2	2.293948935	3.546594604	6.773942436	2.253947063	5.445585398	2.225956884	4.518589422	6.530219237	7.312344712	6.728971647	2.989260021	1.908144672	4.658114238	6.394627923	2.082429578	9.369782347	9.058736137	3.487066754	11.69645792	2.384689705	6.673231889	1.795324871	4.109043901	1.828363764	0.703439702	6.500326156
Rtl1	0	0	0	0	0	0	0	0.853015142	0	0	0	0.238867394	0	0	0	1.407525661	0	0.327391272	0	0.325661194	0	0.449488532	0	0	0.105670484	0.143599542
Rtn1	9.724859529	2.255290024	0.598273622	0	1.154287967	5.504693376	2.873384411	2.106384089	9.041553273	4.16011266	4.52590312	3.707595389	9.873695516	1.694317857	2.207038571	0	2.743084366	1.385897555	0	3.67619698	0	1.16279412	0	1.162661938	0.149106464	0.202626308
Rtn2	2.227112892	0	0	1.458851004	0	0	0	0	2.366431227	0	0.414595076	0	0	0	0	0	0	0.846367066	0	0	0	0.193668516	0	0	0	0
Rtn3	20.17352508	51.01229895	37.50806894	19.5770264	61.29888702	40.60121754	46.62537488	32.4039763	43.82367173	38.57408637	57.91761331	64.63666206	63.11575013	67.4830297	78.95099112	26.36802049	37.42974064	47.70279589	42.28746232	5.084005018	31.29918225	54.57755883	15.91439461	24.20196269	42.12124212	31.08601771
Rtn4	41.2202757	51.81918004	29.9316096	13.72181178	47.48250201	11.36569894	19.16737698	18.06554169	12.20623239	8.919869967	17.73707807	11.80396478	69.52320417	58.39481471	75.45234576	18.76876629	10.67394381	41.85864691	32.73220625	6.130667124	13.10515822	19.27399282	43.46528213	16.08594841	17.57195326	19.93686207
Rtn4ip1	2.26932419	11.22727406	10.42413014	15.52567867	10.055974	9.786942265	11.92022382	11.6094903	6.430088205	17.01166499	11.54705004	12.58440934	4.096098665	4.217322542	8.240301676	13.59482811	11.94865833	13.79853721	7.713933668	2.287603287	7.335107847	9.209162056	8.622588845	5.466404894	11.3197866	11.09584651
Rtn4r	0	0	0	0	2.285169881	1.556823633	1.896167941	0	2.557109517	0	0	0	0	0	0	1.965954332	0	0.914564199	0	0	0	0.418547219	0	0	0.590378849	0
Rtn4rl1	0	0	0	6.846632963	0	0	0	0	0	0	0	0.7560283	0	0	0	0	0	0.518105595	0	1.030735399	0	0.237109277	0	0.869301852	0.752518868	0
Rtp3	6.888854797	15.90492381	19.8904656	12.0332924	17.44361856	4.753543771	5.789684272	8.640035753	9.759721455	8.082988752	3.077798476	2.546783724	7.460572376	23.04410315	21.67932185	9.004150922	2.072676781	3.490617738	7.025021262	4.166606149	0.890670325	6.230130762	3.589726484	4.490153573	3.830608832	5.817974918
Rttn	0.775537145	0.767379831	0.305350824	0	4.123931558	1.605440908	0	0.921488706	0.659241056	2.729912971	1.847968147	1.548251104	0.83990027	0.864757085	2.816107133	2.027348146	2.800066858	0.943124672	1.581733131	3.51802796	0.902433202	1.456710152	0	0.197802347	0.608815497	0.723924227
Rufy1	3.394733614	4.198783586	2.506129249	0	0	1.098038197	6.686900116	2.941168599	1.803546569	2.48949158	4.107721254	3.294428174	0	2.365795728	4.622570436	1.386600835	3.830200601	3.870289747	0	11.22869255	4.11478293	3.247245906	4.698821817	0.901910214	5.517275877	8.487884094
Rufy2	4.542203722	2.184791179	2.483879967	2.975331194	1.916924063	4.244330501	2.385912302	3.872861524	8.043906504	3.94782401	3.382271826	5.17764323	2.732871558	3.517188478	2.748918901	6.184308	3.986006098	0.95898238	6.433313637	4.483399083	5.627987906	2.282150257	3.369553112	4.183466524	2.290492873	5.468143922
