Symbol	E4_wt_male_IB57	E4_wt_male_IB58	E4_wt_female_IB155	E4_wt_female_IB156	E4_wt_female_IB157	E4_wt_female_IB158	E4_wt_female_IB59	E4_KO_male_IB161	E4_KO_male_IB162	E4_KO_male_IB60	E4_KO_male_IB62	E4_KO_male_IB63	E4_KO_male_IB64	E4_KO_female_IB159	E4_KO_female_IB160	E4_KO_female_IB163	E4_KO_female_IB61
Thoc6	46.18282519	35.91026953	51.49103589	43.03637158	50.27388121	44.2050498	51.04752544	45.5169311	26.04764543	60.55262454	50.9509146	61.97253357	38.73521838	33.10896753	44.66140409	41.38315396	54.13665741
Thoc7	116.5744218	101.7990754	83.20197872	111.4176018	60.7487981	56.3988121	116.3548176	84.19123038	90.44879565	87.6376154	147.3937172	77.24973479	82.02472344	223.2858654	59.74463854	66.81453369	67.48219229
Thop1	24.28752097	21.80293572	36.59814182	30.23815765	36.91805203	28.78936228	23.41443778	21.94593707	20.94247966	24.29682608	22.88356358	36.67262805	14.98424952	40.65146719	30.45222151	41.01769234	46.48234566
Thpo	0	0.32994912	0	0	0	0	0	0.418216614	0	0	0	0	0	0	0	0.224519614	0
Thra	0.73561468	0	0.405020021	0	1.307393171	1.656734227	1.858516955	0.70162075	1.382983846	0.25892655	0	0.45384743	2.378744435	2.434015988	0	1.757770654	2.815692542
Thrap3	39.32877949	33.90415932	46.04086384	33.93960072	44.44985707	56.06906283	49.68171889	39.21087634	34.25219365	41.39521649	33.70037384	39.81249929	25.0032043	16.42440462	36.74526858	46.40203467	37.99981088
Thrb	0.25205043	0.126442744	0	0	0.223982079	0.454129681	0	0	0.20308478	0.177436775	0	0	0	1.853309572	0.118900986	0.172080326	0
Thrsp	1.591705753	2.395468753	0	0	0	0	0	2.530250808	0.854990839	0.560259183	0	0	0	0	0	0	0
Thsd1	0	0	0	0	0.165711347	0	0	0	0.400668393	0	0	0	0.150752257	3.016543717	0	0.12731225	0
Thsd4	0	0.367146042	0	0.262309599	0	0.08241473	0.231131178	0.1163411	1.031954059	0.386411317	0	0	0	0.067267133	0	0.062457726	0.175084315
Thsd7a	0	0	0	0	0.066736479	0.405930008	0.189737685	0	0.403400223	0.052868094	0	0	0	0.055220201	0.141708358	0	0
Thsd7b	0	0	0	0	0.352199552	0	0	0.168008977	0.070964376	0.372012814	0	0	0	0	0.87250468	0	0
Thtpa	2.909810798	3.211396293	1.281683645	0.834327468	1.034309638	0	4.410950067	2.775343789	2.344524015	0	0.969126238	0.718098857	0.470470236	4.279127947	2.745318656	1.191954779	1.11378046
Thumpd1	24.26946602	22.47680512	39.40211723	28.54876905	32.90322056	30.55304958	23.58321514	35.41436239	15.20917602	22.78007506	19.68950598	27.64315466	14.08610923	36.14791318	36.40116755	28.2527702	28.58325627
Thumpd2	1.780377771	0.446569067	4.411139389	2.552430692	5.537401787	0	1.12452292	0	2.629926023	2.820011468	0	0.549214078	4.677706089	0	0.839866343	2.431005473	0
Thumpd3	20.84277286	12.06451512	24.27565415	22.9854991	45.23574028	33.58130344	13.16472053	46.64058826	37.03217962	30.19201669	31.37152384	18.2996745	17.17376152	25.3460991	45.75784179	29.00693187	38.35544304
Thy1	0	0	1.572925016	0	0.423113121	0	0	0	0	0	0	0.587516616	0	0	0	1.300272668	0
Thyn1	8.578351876	21.51693117	10.39088748	9.838652886	9.14767932	5.409589932	8.669219273	10.36378119	7.833420738	9.058396132	21.42795474	11.64356657	11.09586708	11.35368621	5.665391241	9.956267482	19.70107617
Tia1	1.842728721	0.739533517	2.029165664	3.170183826	4.093805852	5.644204887	1.862248084	3.280803457	2.276606211	1.037785468	0	2.046413552	5.660859916	0.812967493	4.346397314	1.761299526	1.763340801
Tial1	1.154839635	3.669108011	2.543359648	6.07064597	3.249749311	2.080722316	1.458840545	2.570102848	4.755836739	2.167936744	4.327028978	2.849975754	2.956388048	1.273718525	4.721410794	3.15373683	2.946899091
Tiam1	3.813725351	6.589842998	3.49964722	3.037516905	4.518704891	6.489605157	7.494127613	7.072891398	7.113045738	10.14242989	7.144758287	8.104534796	2.569245319	8.178934633	2.298808313	3.471617972	3.243932008
Tiam2	0.526091569	0.395875906	2.896592795	0.377114422	0.93501196	1.184851162	0.664580334	0.585410042	0.70648025	0.555531633	0	0.162289656	0	2.320989188	0.124087879	0.897935472	2.013706559
Ticam1	8.757193841	4.393103474	2.89295926	3.347923226	5.447394549	8.940978978	11.79994086	9.837400563	2.508778772	11.71317838	2.673572727	9.00478205	14.86694258	0	7.435933249	3.98581816	6.145273846
Ticam2	0	0	0	0	0	0	0	0	0.13594983	0.534511978	0.421468963	0.312298201	0	0.186097491	1.671498702	0.172792056	1.453135443
Tie1	9.796438036	2.991402589	5.862818815	4.274449543	2.271001595	2.110403497	10.22304106	12.18747257	0.457582104	10.49456876	7.624904854	0	0	3.75821941	0	0	5.706150831
Tifa	0	0	0	0	0	0.34824755	0	0	0	0	3.540575956	0.47699641	0	0.284240623	0.364715005	0	0
Tifab	0.944648697	1.421667562	1.560334421	2.708582827	1.469041983	0.425503153	1.789978165	2.102321598	1.014843328	2.826281743	2.359647846	3.496882772	0.190918382	6.945937245	1.55968318	2.579729078	5.875685452
Tigd2	0	0.27563425	2.42015289	3.938569475	2.19717705	0.989963439	0	1.572171803	0.295138174	0.580195243	0.68623613	0	0	7.070095584	0.25919387	0.750240465	1.577330923
Tigd3	0.781177575	2.743179821	3.44085094	6.719590588	3.470927969	2.814959867	0.986815385	1.241796851	3.356900201	1.924748568	0.650437208	1.927832299	2.210320331	5.169550741	3.685087312	2.39997136	0
Tigd4	0	0	0	0	0	0.215150337	0	0	0.256571405	0	0	0	0.386141949	0.175606306	0	0	0
Tigd5	0	0.172637407	0	0	0	0	0.434724961	0.547052768	0	0	0.143269599	0	0	0.632599679	0	0	0
Tigit	1.715670375	3.442708987	2.833878403	2.459663221	0.76230661	5.409589932	0	2.181848672	3.686315641	1.207786151	2.857060632	2.117012104	4.160950156	3.153801724	0.809341606	1.171325586	1.641756347
Timd2	99.11190484	169.4893246	94.89221734	96.5941147	56.83644549	31.44837977	113.4837693	114.4005349	146.3398681	231.6572384	221.5551739	178.6257115	223.2028834	160.6509692	188.6304068	127.9984726	159.7830632
Timd4	0	0	0	0	0	0	0	0.241508077	0.408037007	0	0	0	0	1.117098321	0.716685946	0	0
Timeless	3.659336814	9.7293701	11.08131189	7.344668782	10.40586511	6.593178427	0.924524713	3.373891908	5.798598998	11.46353573	3.046898548	8.127638496	7.247794574	3.094288123	10.87529255	12.49154529	14.00674518
Timm10	186.0574968	159.2950753	143.4172246	138.7050625	91.48709464	100.5682453	228.7678099	96.22247488	162.5715013	115.2619702	233.410271	176.0123915	225.6190879	269.9654276	83.08875918	116.8634703	175.6679291
Timm13	183.4268716	196.8899322	159.6572392	152.7541215	108.4672074	142.1583457	189.1181338	174.9504226	197.4191296	168.5305357	279.065438	261.2842261	210.4353837	180.4911716	124.7033546	178.175833	184.5588774
Timm17a	158.5526393	201.5589728	203.3624518	219.5591418	155.3060474	159.0667207	134.2854502	187.313612	182.431922	206.744803	371.2971503	204.5352283	233.777789	276.2214421	125.7912792	175.9019358	181.0318354
Timm17b	49.33414869	56.06360326	45.45603128	51.96319595	37.13004572	34.46653329	62.32090948	28.16858377	37.8571812	37.56501972	44.01153044	60.25357028	76.10278946	86.61596443	53.19460587	65.30086608	103.0884922
Timm22	25.84300929	32.41078591	29.10442484	26.94524772	22.44319546	28.83695223	25.22641108	27.2630252	32.1802382	26.87571067	49.88226762	26.09049969	34.89917437	36.06097029	24.10502989	28.47033214	33.72224733
Timm23	517.5536729	548.5128684	622.3679854	554.4529652	503.5100762	320.8663618	490.3461871	461.9933127	482.3097503	539.0088701	892.0575578	644.7640931	622.4290857	674.3327483	436.6495475	514.4861152	579.6134598
Timm44	64.90086419	54.88338848	86.78156254	51.83926577	55.61373223	42.17996998	55.04735319	65.43893101	74.20572004	69.8380992	75.65438835	69.21453462	51.34290264	44.65337249	63.85623518	60.45045708	65.65367049
Timm50	249.4401371	210.1957798	182.8608713	154.6959182	133.2465401	136.9741206	238.9825809	164.8461621	168.6137658	218.512486	230.4459306	251.5931522	138.777746	141.6803294	138.1626438	196.6083408	231.9889446
Timm8a1	78.21020456	105.0928388	119.9571386	88.09877432	167.5463581	144.6890562	130.5549247	152.300138	110.2786409	91.9270236	102.3325216	79.27252932	99.35631446	206.9240503	280.6616075	173.0596423	136.3171251
Timm8a2	23.47374582	27.17482586	10.93598321	12.94347367	10.42985404	3.253355256	29.65299347	7.462995499	17.94359462	27.96519934	37.58674028	16.71051358	11.67794536	48.46100708	22.14677063	24.0390574	12.09516889
Timm8b	163.0244966	257.9288026	112.1989998	98.88126188	100.29467	98.85076099	130.6921818	106.6507918	195.3467494	155.5947125	330.2141344	108.3171051	285.1277277	473.7201692	75.42541611	168.0207654	165.0011858
Timm9	26.62437805	50.45710728	36.64760388	21.20551193	50.60501114	49.30274942	54.18650104	39.50181351	45.68498497	32.79999015	80.05269036	36.50282285	34.67706804	89.1828494	42.56325331	33.82949782	42.46225682
Timp1	24.1331207	1.862544244	50.08322854	39.92116318	28.04431801	13.37896656	2.345072517	2.360809294	9.473106361	3.92055527	11.59276428	14.88925535	9.754856742	1.364993735	27.14749995	55.13192636	53.29251783
Timp2	0	0	0.251152669	0	0.202678428	0	0	0.290049734	0.367537475	0	0	0	0	0.167703537	0.215183867	0	0
Timp3	1.764783776	2.655945915	3.886669376	2.530074431	2.352386025	1.112889362	1.783477496	5.161906242	2.464696941	7.329927979	3.673559854	2.61313735	5.136075625	11.28941091	3.330040446	2.168741477	3.377507717
Tinag	0	0	0	0	0	0.871434444	0	0	0	0	0	0	0	0	0.456320823	0.660413665	0
Tinagl1	224.0902154	104.7948744	323.3005746	285.327719	278.1146863	486.2139431	238.9386301	124.3766597	84.05562348	82.88744819	112.2677049	111.0730551	73.38481265	106.4036151	67.36847894	57.82551685	75.59778468
Tinf2	80.75687094	61.00662458	54.40264325	35.4140585	45.16896803	73.60739653	80.41211857	53.46438873	103.3437604	84.60719092	103.6304686	79.71847074	124.4265267	61.47573854	60.95333607	72.32346127	105.4613675
Tiparp	11.53431068	8.180577693	13.79622603	15.39569172	24.03412906	27.94799767	8.038958267	24.6580677	8.652614317	8.539838934	22.35388586	15.21404967	3.858444873	8.042422163	24.76655454	19.14372918	5.708996253
Tipin	79.13051456	104.7162055	133.7094502	125.1808123	150.3361799	200.9537901	117.1955316	109.7405922	160.4939946	127.2588715	168.1253962	83.33178487	203.49314	412.304755	220.1101738	189.0844488	203.664552
Tiprl	17.29255205	12.63521198	13.86762749	13.47358181	17.53825549	18.96495146	17.57070261	25.81581221	22.11128868	13.36438048	23.94519092	24.12093245	25.0722099	23.63349221	20.74842504	15.39913364	15.108641
Tirap	5.090973412	3.745749415	4.297971292	3.892614104	3.468432437	3.821923865	6.00238364	3.56085502	3.099253973	3.942300338	0.423893188	2.722152273	4.527212921	1.497343169	2.081377889	1.969573867	1.948658212
Tjap1	7.003505312	8.304291679	5.258236806	7.302214049	5.657813221	5.16211571	4.825698359	12.14520388	14.36384609	11.20518365	12.19287783	7.463385446	6.176485549	9.362962806	9.611048526	9.345553216	15.23132334
Tjp1	6.270613639	7.805982098	8.950976626	7.990966597	14.54994074	14.54097513	13.78892091	16.17041536	10.29197926	13.07953965	2.610571883	9.170346499	10.42021472	7.513797394	17.63884602	12.28829868	5.333746513
Tjp2	43.73243071	54.58753056	43.41716705	35.05096987	38.55638159	45.44645047	52.63461012	69.62862091	64.18418722	63.26981962	75.26356966	65.8599024	46.2110025	23.29422406	33.46301982	36.55729614	37.89418647
Tjp3	43.06270377	65.08151135	35.71472158	35.1664486	32.45449342	75.62360429	76.43342592	78.50606094	65.88027397	64.6591962	61.72608328	58.18081483	52.65983752	44.6899219	40.11407811	34.98209657	59.46397074
Tk1	84.4801607	124.7183571	128.2449004	119.3843989	100.811569	128.2924642	150.9308543	167.2915336	187.6739241	192.8584809	253.7310886	117.6449451	224.8873503	322.1245624	158.8396455	161.9060299	245.9864282
Tk2	5.507301904	3.798814198	5.30643731	13.81715815	5.199883963	8.68239184	3.478524233	6.128267458	8.135237831	3.392369351	0.286598895	6.795608854	3.3391625	0	5.845469748	6.109927088	6.587547343
Tkt	43.2753377	74.43207681	65.24017539	48.00830039	47.61243006	31.79173278	52.06397356	50.1202684	53.27096802	57.12128	54.90687897	68.01965831	24.15608669	65.34476556	44.47441904	58.91417067	72.96217076
Tktl1	0.668632364	1.677118957	0.368140416	1.917163644	0.891260136	1.807053861	0.844643683	0.637733793	0	1.412098013	0	4.537739623	6.486434642	0	3.46958949	3.423674239	1.919479598
Tktl2	1.620589084	1.219468644	0	0	0	0	0	0.515233024	0	1.14085146	0	0.499922181	0	0	0	0	1.550771322
Tlcd1	21.89184701	15.50426542	22.68869755	20.30803781	12.01568712	3.480304045	14.64070995	11.87304908	19.71410287	13.14491186	2.144465619	19.06795937	14.57467654	20.35787616	29.15900732	18.90234653	18.48415466
Tlcd2	1.449289975	2.181137339	3.191841991	0	1.287896957	1.95843425	0	1.843087957	7.784916585	3.570915107	2.413464376	2.682477179	1.757453947	2.664132509	2.051042017	0.989461877	0
Tle1	0.378162182	0.758830111	2.082112537	1.626451601	0.840125046	1.192363265	0	0.601144504	2.539140795	0.266216082	0	0.466624549	0	4.587991073	1.427138414	1.419987633	0.72374061
Tle2	0	0.532155498	0	0	0.942666151	0.238910117	0	0	1.139621818	0.560079324	0.441629115	0	0.214392456	0.194999105	0.750622119	0.362114459	0
Tle3	18.73880117	8.763123871	7.519420145	13.20473179	9.596094973	5.722453017	20.06069339	10.70351541	8.956694687	15.65106967	5.421247834	8.425927933	8.729836602	9.224597223	8.989572854	9.540831936	5.166703798
Tle4	14.87152874	13.64707226	18.17352844	14.56034228	21.91828147	26.63126618	22.45194566	30.32901379	28.25129992	20.17228255	11.32553261	26.85421721	28.15012953	21.20310246	18.99296428	20.05859708	13.88374413
Tle6	6.559565544	3.290648888	8.126128741	4.702046019	6.19341018	6.647985245	2.071577707	1.564109383	1.761747872	10.38995789	4.096301819	4.047012717	3.314305211	0.301450229	1.933985028	12.31548579	10.2000733
Tlk1	4.508582556	6.37405057	6.544424226	10.57697898	8.013013068	12.73881072	6.730957336	7.557986587	5.834342099	7.213458592	5.801654627	9.862146315	3.479157157	14.91808459	8.507423102	7.135613186	9.020903332
Tlk2	1.810619804	2.27077312	3.323013579	3.028418224	4.290637533	8.155671396	3.430873217	4.605195115	3.647180099	1.487066017	2.135750667	2.234172774	4.14727032	0.332834089	2.562397698	5.562673345	3.465230383
Tll1	0	0	0	0	0.148965354	0	0	0	0.090044693	0	0	0.20684686	0.135517959	0	0	0.114446686	0
Tln1	25.28469215	18.8811071	32.41248423	27.94792335	34.64683542	46.77363295	35.11033806	41.85058484	32.76213026	26.6996226	13.98174047	27.50792603	9.050066589	26.8940442	30.41101084	30.17627541	21.24022274
Tln2	2.587079352	3.483636198	2.923794604	3.123330387	5.323958411	3.005278204	3.612115159	6.320330468	5.704918269	5.942976753	4.478255351	3.948330511	5.613887836	5.256249569	3.725479319	4.229717121	2.475623528
Tlr12	0	0	0.286602069	0	0	0	0	0	0.27960948	0.183222757	0	0	0	0	0	0	0
Tlr2	0	0	0	0	1.028513156	0	0	0.183986013	0.777128276	0.611084797	0	0	1.871334501	0	0.272993333	2.568095449	0.553769304
Tlr3	0	0	0	0	0	0	0.482346785	0	0	0.134400054	0.158964028	0	0	0	0.540371597	0	0
Tlr4	0	0.215504989	0	0	0	0	0	0	0	0.151208797	0	0	0	0	0	0	0
Tlr5	0	0.259091025	0	0	0	0	0	0	1.109697394	0	0.430032727	0	0	0	0	0	0.494220495
Tlr8	0	0	0	0	0	0	0	0	0	0	2.613694796	0	0.84589297	0	0	0	0
Tlr9	0	0	0	0	0	0	0	0.302667858	0	0	0.198166911	0	0.96201743	0	0	0	0
Tlx1	0	0	0	0	0	0	0	0	1.311547523	0	0.677672263	0	0	0	0	0	0.778823331
Tm2d1	95.512031	91.62546508	74.72989083	64.86176817	108.7005931	103.4037394	67.73596885	118.267926	113.4102858	68.41753314	99.75734345	81.67136401	176.1018763	409.6711674	123.3121407	77.79217513	59.32801258
Tm2d2	52.88041641	80.23043825	52.54952973	38.83042102	34.38413421	28.46685849	53.76641672	35.6747587	25.28730516	48.57591443	40.80846088	66.04631556	32.84422131	73.97179163	32.24667152	37.86371678	46.89963448
Tm2d3	42.82846945	69.41366286	44.44075115	56.67770326	29.27622195	31.16312126	43.69831041	41.37300634	46.89577867	52.18286426	75.43580078	74.1893489	75.23935444	102.9529173	41.96149769	40.48605725	53.5936055
Tm4sf20	0	0	0	0	0	0	0	0.349487736	0.295236358	0	0	0	0	0	0	0	0
Tm4sf5	5.083663296	2.550252888	0.932999967	4.858780887	1.50584875	0	0	0	0	0	0	1.045478285	0	0	0	1.156909271	1.621550115
Tm6sf1	0	1.50559889	0	0	1.666896606	1.689838817	6.634787366	0.238546806	2.216686058	0.528200755	0	0	0.303284514	0	1.769745609	2.561277337	0.717988811
Tm6sf2	0	1.169015781	1.283039446	0	1.035403759	4.723445088	0	0	0	0.820238409	0.970151406	0.718858482	0	0	0.549644546	0.397738554	1.114958648
Tm7sf2	1.117099778	5.043603582	2.460243319	1.60152514	3.47444818	2.515906068	2.822332035	1.775794685	7.800707491	11.00971798	8.836314804	2.067629469	16.70710108	10.2674478	5.269749604	8.770686412	7.482812397
Tm7sf3	13.96779469	19.51959865	22.52214593	20.02486688	17.73191462	4.943390799	12.60334867	14.43251394	24.78621539	20.19267471	14.32994473	19.38964483	29.2378359	47.31731	28.47430916	31.33295943	38.18868025
Tm9sf1	40.71375812	44.47231537	31.8169305	36.71604595	31.51150106	24.84627236	34.01100801	37.99720681	34.92073473	38.36929223	48.66257861	45.37608456	29.99406697	52.63038244	36.86332274	35.19353869	54.04092892
