Symbol	troph_wt_male_IB178	troph_wt_male_IB179	troph_wt_male_IB182	troph_wt_male_IB82	troph_wt_male_IB83	troph_wt_female_IB180	troph_wt_female_IB181	troph_wt_female_IB84	troph_KO_male_IB183	troph_KO_male_IB184	troph_KO_male_IB190	troph_KO_male_IB85	troph_KO_male_IB86	troph_KO_male_IB88	troph_KO_male_IB90	troph_KO_male_IB91	troph_KO_male_IB93	troph_KO_female_IB186	troph_KO_female_IB187	troph_KO_female_IB189	troph_KO_female_IB191	troph_KO_female_IB87	troph_KO_female_IB94
1700025F22Rik	0	0	0	0	10.55691796	0	0	0	0	0	0	0	0	0	0	0	2.202371826	4.896067366	0	3.715368125	0	0	0
1700025G04Rik	0.338473799	0.343875551	0.168360329	1.111491962	1.707354735	1.226083087	0.912200838	1.079401915	0	1.247872431	0.15552593	0.136840977	2.654482793	1.671885806	0.080124432	2.185344554	3.989287003	2.533867958	1.372842216	2.884228772	1.074860617	2.817338236	1.439272737
1700025K24Rik	0	0	0	0	4.50095624	0.448919461	0	0	0	0	0	0.901856006	0	1.836438531	0	0	0	4.174889876	0	0	0	0.884180089	0
1700025M24Rik	0	0.87121094	0	14.07986052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.646406826
1700025N23Rik	1.830085052	7.437166564	0.910303018	12.01939312	18.46290253	2.578051891	9.864309285	0	0	4.498059013	1.681818089	1.479763735	1.913660397	0	0.866445354	0.638696314	6.162734468	6.850151902	2.969113741	0	0.968605918	2.901522242	3.112786315
1700026D11Rik	0	0.792009946	0	0	0	0	0	0	0	0	1.791027056	1.575852289	2.037924059	0	0.922708039	2.040510301	1.640728008	0	1.053971112	0	0	1.544966389	0
1700028D13Rik	0	0	1.146778383	0	4.651826281	0.92793408	2.485365077	0	0	0	0	3.728343265	3.616176699	0	3.274582581	3.21845852	0	0	1.246806608	0	0	0	7.842830324
1700028E10Rik	0	0	0	0	0	0	0	0	0	0	0	0.245538427	0	0	0	0	0	2.273302802	0	0	0	0.240725999	2.066028886
1700028J19Rik	1.04300972	0	0.691738266	0	0	0.559731088	2.998351129	5.321897022	0	0	2.556023448	0	0	0	0	0	0	5.205422928	0	3.950121797	0	0	2.365402911
1700028K03Rik	0.126862643	0.41243924	0.252411104	3.332767475	0	1.123333664	0.547040085	0.647309331	2.243624519	1.247233086	0	0	0	0.417757305	0.240250141	0	0	0	0	0	1.074309914	0	0
1700029B22Rik	0	0	0	0	0	1.906458541	0	0	0	5.821017547	0	0	0	0	0	0	0	0	0	0	0	0	4.028311701
1700029F12Rik	0	0.588449495	0	0	2.921673348	0.874211581	0	0	0	0	0	0	0	0	0	0	0	2.710016235	0	0	0	0.573941461	0
1700029H14Rik	0	1.429330449	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818329652	0.987000442	0	0	0	0.620513166	0	0
1700029I15Rik	0	0	2.255750885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.452509702	6.440651887	4.800453505	0	0
1700029J07Rik	0	0.979317407	0.299669096	0	1.215586722	0.121241022	0.649460363	0	0	0	1.107299209	0	0.314985708	3.47180715	0.285231281	0	0	1.127525003	0.651615716	0	0.31886224	0.477586325	0
1700029P11Rik	0	0	2.405546842	0	0	8.759190255	0	0	0	0	0	0	0	0	0	0	0	0	0	2.289450475	2.55961681	0	0
1700030C10Rik	7.899407144	4.669367221	29.05260595	22.00999077	11.59178985	16.76417336	9.289844869	14.65682544	6.350212205	7.060178474	9.679233805	22.83934641	0	22.0713494	1.359977452	3.007503872	3.224354112	12.54404267	7.767229102	9.519014506	22.29816222	13.66273641	13.02892462
1700030J22Rik	2.500274395	2.032141305	0.552738689	7.298211105	0	2.236286777	0	2.126251015	1.228291915	2.731234756	3.063614776	0.449258461	0.290495065	2.287048995	2.104432741	3.102546348	3.274276795	5.199290656	2.103330434	0	0.294070191	0	0
1700030K09Rik	0.34007761	2.487635689	3.383161608	0	1.372355837	0.410630903	1.466437079	2.602839623	0	1.671713733	0.625051469	0	1.778040459	2.799679672	0.322016361	0	0	0	1.471303719	0.965965096	2.159907387	0	5.784370119
1700031F05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.271631256	0	0	0.642413631	0.962195979	0
1700031M16Rik	0	0	0	0	8.084241789	0	0	0	4.428707865	0	0	0	0	0	0	0	0	0	0	2.845142338	0	0	0
1700034G24Rik	0	0	0	0	3.081135631	0	0	0	0	3.75323703	0	0	0	0	0	0	0	0	0	0	0	7.263199989	0
1700034H15Rik	1.324525105	1.230320814	1.129426853	11.18448342	4.581441014	0.609262542	1.631839885	3.37915653	1.673202788	1.860270165	1.391104921	10.70979851	2.770025618	2.180823381	4.120879256	0.264146756	1.274366458	2.833029352	1.637255445	3.224755553	0.40058805	0.599993825	1.931040754
1700034J05Rik	1.217357461	1.319237805	0.403684033	0	3.275032072	2.61317916	0	0	0	0	0.745821001	0	0	0	0.384234862	0.566474017	0	1.518888155	1.316686625	0	0	0	2.760799662
1700034O15Rik	0	0	0	0	0	0	0	5.683393401	0	0	0	0	0	1.833960206	0	0	0	0	1.204741608	0	2.358117511	0	0
1700034P13Rik	0.276227697	1.34705306	3.297563543	0	0	0	0	0	0	0	0	3.126917075	0.577684631	0	0	0	0	10.33941937	0	0	0	0	0
1700036G14Rik	0	0	0	10.05704323	0	0	0	3.906673943	0	0	2.814471088	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	0.376193418	3.057577138	2.245469432	14.8242834	12.14478621	4.239567558	3.24434165	1.919505246	3.326577284	0	4.148586827	0	0	2.477601664	9.26156629	25.73299879	0	0	1.627554296	0	3.185715726	9.543019371	5.118930275
1700037H04Rik	6.318291222	4.324463652	0	8.736093954	5.367780205	5.889128781	4.301824484	37.32904078	2.940576374	29.4240476	3.667203666	0	0.695455954	9.855504122	0	19.03325308	15.67748003	4.978917821	4.316100877	7.556477959	33.08870208	18.45307357	106.3363924
1700039E15Rik	0	0	0	3.129761142	0	0	0	0	0	0	0	0	0	3.138486173	0	0	0	0	0	0	0.504435645	0	1.621093104
1700041M19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	3.611066022	0	0	0	2.736420291	0	0	0	0	2.48692051
1700042G15Rik	0	0	0	0	0	0	0	0	0	0	0	1.315021565	0.425153123	1.338881293	0.384991975	0	0.684579617	0	0	0	0	0	1.38311983
1700048O20Rik	1.116569749	4.356054702	2.221572841	8.799912822	1.802330962	0.539286365	1.925888956	5.697232833	1.974705238	0	0.820887401	0	0	1.470740815	0	1.246978517	3.008001347	0	0.483070093	5.074453002	1.418315808	0.708109595	1.519336177
1700049G17Rik	0	0.260113387	0	0	1.937208773	0.128809772	0	0	0	0	0	0	0	0.263467335	0	0	0	2.994783354	0	0	0	0	0.544345338
1700051A21Rik	0	0.493985585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84845961	0	2.27497681	0	0	0	0	2.067550262
1700052K11Rik	1.368202832	1.390038177	3.402790395	6.73942764	2.760636235	1.652053381	2.212417814	2.617941055	0	0	1.257355919	0	0.715342593	0	0.32388467	1.910001078	0.575920689	0	2.219760128	0.971569535	2.534512128	0.271153446	5.817930493
1700052N19Rik	2.342748616	5.272918617	12.54946126	0	1.454457475	0	6.216668629	11.03422142	1.593561258	7.086898218	5.299563027	0	0	4.154039996	2.38896767	0.251573832	0.60685442	0	3.898312364	2.047508547	4.196728348	0	7.356506347
1700055N04Rik	0	0	0	0	1.666186902	0	0	0	0	4.059278869	0	0	0	0.679822168	0	0	0.695195909	0	0	0	0	0	0
1700057G04Rik	0	0.637673407	0.78050696	0	3.16607188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700061G19Rik	0	1.093005986	0	0	1.356703714	0.947210919	0	0	1.486458363	0	0	0	0	1.660649099	0	0	0	2.516837888	0	0.954947978	0	0	0
1700063A18Rik	0	1.884360742	0	0	9.355920273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.886891168
1700063D05Rik	6.402716463	8.515503268	9.264804764	22.93686727	0	4.685478149	5.019806474	11.87981526	10.29409106	17.16748616	10.69816584	6.589018492	7.303758862	5.750202452	1.102304244	1.625117278	1.960079862	8.7148618	7.554698433	0	0	0.922839585	15.84052613
1700065D16Rik	0	0.484180746	0.592633217	0	0	0	0	0.75990518	0	0	0	0	0	0.980847718	0	0	0	0	0	0	0.315295034	0	0
1700065O20Rik	0	0.955601744	0	0	4.744597745	0	0	0	0	0	0	0	0	1.935846884	0	0	0	0	0	0	0	0	0
1700066B19Rik	1.15366983	0	0.983738006	4.329669567	0	2.122686267	0.710671484	0	0	1.6203072	0.605830638	0	0.344672859	0	0	0.230073512	0	0	0.713029977	1.872521795	0.348914752	0	0
1700066M21Rik	3.156546765	6.02343713	2.457545693	1.802709112	0	0	1.775378844	1.400530266	2.427173449	1.349268118	1.51346849	0	0	4.519336591	0	4.02334073	5.545846182	0	3.265663068	3.118586348	0	4.569390947	9.337323764
1700066O22Rik	0.429879353	0	0	0	0	0	0	0	0	0	0	0	0	1.415588034	1.628195228	0	0	0	0	0	0	0	0
1700067G17Rik	0	0	0	0	5.523561554	0	2.951113424	0	0	0	0	0	0	0	0	0	0	10.24682756	0	0	0	0	0
1700067K01Rik	0.761409925	3.094245499	0	0	0	0	0	0	10.09941498	3.742849843	0	0	0	0	0	4.25169059	0	0	0	0	2.417940603	0	2.59015983
1700071M16Rik	0	0	0	2.164834784	0	0	0.710671484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.242598447
1700073E17Rik	0.089733459	0	0	1.178679343	2.896897254	0.650098632	0.386936594	0	0	0	0	0.580450919	0.187662718	0	0.33987115	0.375801745	0	0	0.194110357	0	0	0.142268594	0
1700086L19Rik	0.394535544	0	1.569968111	0	0	0	6.805053136	0	0	0	0	0	0	0	0	0	0	38.39621473	38.40545785	11.20648799	31.739901	51.2925887	0
1700086O06Rik	0.427430533	2.431810962	2.55129981	5.614444638	0	2.924602182	0.921554322	0	0	4.202226028	0	0	0	0.703762047	29.95002304	3.281794316	5.037740216	1.599906011	2.311531671	0	0	9.148585278	0
1700088E04Rik	0.658713774	0	0	0	0	1.590744138	0	0	0	0	0	0	8.954342303	0	0	3.678238308	0	0	2.137382757	0	0	3.133088263	0
1700092C02Rik	0	1.873833587	0	0	9.303652562	0	0	0	0	0	0	0	0	0	0	0	7.763668282	0	0	0	0	0	0
1700095A21Rik	0	0.62753267	0.768094782	0	6.231445495	2.796822832	0	0	0	7.590737568	0	0	0	2.54249675	0	1.077837371	0	2.890007959	0	2.193075105	0	0	2.626504449
1700096K18Rik	1.139224787	0.462962335	0	7.482051482	0	0	0	10.17245051	0	0	1.046928859	0.460575186	0.595625148	0	11.3265755	0.397587353	0	2.13210387	0.616089394	1.617941537	1.205911025	1.354644442	1.93770411
1700101I11Rik	0	0	0	6.725491685	0	0	0	0	4.527612011	0	0	0	0	0	0	0	0	0	4.430340106	0	4.335893488	12.98845192	0
1700102P08Rik	0.375850801	0.610958492	0	4.936927412	3.033431345	0.907651368	0	0	0	0	1.381602838	0	0	0	0	0	0	0	0	0	0	0	2.557134113
1700105P06Rik	0	0	0	0	0	0	0	0	0	0	0	0	1.555064575	0	19.71436384	0	0	0	1.608492849	4.224139256	0	0	0
1700108F19Rik	0	0	0	0	3.837220757	0	0	2.425918497	0	0	0	0	0	0	0	0	0	0	1.02847181	0	1.006546703	0	0
1700109H08Rik	0.57718067	0	1.148382269	0	0	0	0	0	5.103853539	11.34894889	0	0	0	0	0	0	5.83089492	0	1.248550394	0	0	2.745286429	0
1700110I01Rik	0	0	0	0	0	0.130121583	0	0	0	0	0	0.130703769	0	0	0	0.451315374	0	0	0	0	0	0.384426126	0
1700111N16Rik	0	1.185216297	0	4.78864514	0	0.293463252	1.572015367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.771804362	1.155995169	0
1700112H15Rik	0	0	0	0	0	0	0	5.413103484	0	0	0	0	0	0	0	0	0	0	0	0	0	1.681987829	3.60891164
1700113A16Rik	7.556780495	4.777036591	5.847053159	0	10.1649266	6.083018529	3.620592869	0	3.712365494	0	3.08646982	0.678914999	0	1.382466442	0	0.586067218	5.654920132	3.142846905	0.908152117	11.92470644	0.888792002	5.990477508	0
1700120E14Rik	0.213604648	0	0.849993087	2.805769306	0	1.031678263	0	1.089905412	0	0	0.785196644	0	0	0	0	0	0	0	0	1.213456153	0	0	0
1700120G07Rik	0.466837307	0	0	0	0	0.375792309	0	0	0	0	0	1.50989467	1.952626332	4.611870519	3.536351626	0	0	0	0	0	0	0	0
1700121L16Rik	0	1.195779722	0	0	0	0	3.172052397	0	0	0	0	0	0	0	0	0	0	0	0	4.178961296	0	0	5.004872114
1700123I01Rik	0	0	0	3.360661065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553449183	0	0	0	1.740690177
1700123M08Rik	0	0	0	5.08512786	0	0	1.669344648	0	0	0	0	0	0	0	0	0	3.910966105	0	0	0	0.819589623	0	0
1700123O20Rik	31.67771625	34.8023174	37.81636794	31.56601868	14.10569663	24.79632425	24.49314784	28.98259854	13.52291528	25.77394958	26.50132199	59.00019333	78.12779431	28.05696983	60.81813407	123.5162257	21.33467552	14.7193047	19.37599512	22.339413	43.47599712	90.0562462	23.78175336
1700125H03Rik	0	0.882674242	2.160771901	0	0	0	0	0	0	5.338485829	0	0	18.16970187	0	0	0	0	0	0	0	0	0	0
1700125H20Rik	0.84653165	2.064099766	0	0	0	0	1.825150149	10.79844746	0	8.322562523	0	0	0	0	0	7.090511692	0	0	0.915603622	0	0.896084654	0	2.879726416
1700128A07Rik	0	0	0	0	4.042120895	0	0	0	0	0	0	0	0	0	0	0	1.686525027	3.749294306	0	0	0	0	0
1700128F08Rik	4.461450587	9.065303028	2.958894855	24.41777612	51.01083738	5.387033526	8.015862139	18.97024554	9.86285211	40.20697435	5.466666365	10.22103473	6.220258298	22.03726237	7.74492865	3.114076081	22.53562091	19.48281942	3.216985699	6.336208883	8.658115241	5.894533925	15.17693652
1810009A15Rik	57.03765079	86.17196992	80.10666558	26.44266487	21.66313897	125.858038	52.08355302	82.17355142	29.66874212	13.19430644	54.26666368	951.6853833	1051.109867	77.33944382	778.9921362	302.5717337	40.67404749	45.21100256	60.96580215	19.06014054	100.8641629	253.2061743	50.21961921
1810010H24Rik	0.375508807	0	0	9.864870425	0	0.60455032	0	0	0	3.69176454	2.760691386	0	0	1.236546418	0	0	0	0	0	0	1.589959123	0	0
1810012K16Rik	0	0	0	0	18.43565102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.611960402	13.27901462	0
1810013L24Rik	8.812843298	4.610532124	5.643253074	6.652855054	5.722865322	14.51440141	7.425592468	7.752935402	16.12336648	9.958883726	6.330142017	0.327625648	11.22784106	15.01065368	25.32215258	8.201776227	9.892293091	7.583256033	11.17535349	10.93361523	7.934770227	8.833119688	4.824283945
1810014B01Rik	0.254743321	0.828188178	1.01369546	3.34613969	8.223969425	2.460743709	2.196939994	0	2.252626716	7.5134245	3.745678806	8.239178325	1.598260813	0.838866983	2.412141078	1.422479198	2.573512264	0	0.551057735	1.447158819	0	0.403884732	5.199506029
1810018F18Rik	0	0	0	0	0	0	0	0	0	0	1.048375892	0.922423558	0	0	0	0	0	0	0	3.240355614	0	0	0
1810019D21Rik	8.524460568	5.29819047	3.990733036	3.293284507	2.023516171	0	2.162237418	7.675688658	6.651133561	0	2.764884416	0.810903335	50.86081493	9.081779855	0	18.20012874	0	5.630774923	4.881179698	9.970097818	6.369496024	4.372555238	3.411583543
1810020O05Rik	0.788317439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.309251662	0	0	0	1.668925574	0	2.681693654
1810022K09Rik	119.3799621	140.5235003	290.7612263	121.6626351	124.5900605	168.9997051	159.7575317	178.5379219	91.00387233	182.1209131	102.142139	3310.238855	1340.865094	199.9473972	1738.473987	351.9837865	86.6394403	154.0857111	220.39561	40.92464092	167.7644774	456.8631281	147.0383999
1810024B03Rik	0.325974865	1.059766863	0.648572924	0	0	0.524803161	1.405625114	0	5.765016241	0	0	21.61320001	8.86239408	0	4.321276434	0	0	0	0.70514497	0	0.690112589	2.584096626	0
1810026B05Rik	2.647983262	2.086976237	0.798263	3.162014174	0.647619603	0.775112738	1.730042188	2.866008319	4.257346234	1.577775318	0	19.07522775	16.11002149	1.585414559	17.32351601	5.488839136	0.270211282	2.402814317	1.909362016	0.911684731	1.698779969	3.816604699	0
1810026J23Rik	20.56911682	12.06228649	9.842759067	10.26008763	5.253482046	7.230860458	5.052268945	14.6136718	10.36066168	2.559778694	12.92081948	2.315806905	0	20.14868521	3.451568432	1.817363013	7.452631729	2.923739913	9.856458549	11.09336256	7.165850469	1.238409967	11.51436351
1810030O07Rik	9.306252876	5.998890262	9.258050678	10.53799825	10.35989928	23.24886164	12.45388224	10.64310432	17.0260744	1.577468596	11.79626685	7.265340763	0.335560202	21.13475137	8.204280774	7.839674427	14.58857263	22.82229847	19.43699757	10.02658249	28.19426542	22.89517648	36.02457132
1810032O08Rik	4.752997558	5.710641567	2.878143843	0	8.33927796	17.79942057	4.455486717	2.108860546	0	2.031672123	1.519278835	0	0	3.402515055	9.392493251	8.07757341	0	0	1.34108192	0	1.749990061	2.29346663	1.405975591
1810034E14Rik	0.458029056	0	0	0	0	0.368701888	0	2.337066876	0	0	0	0	0	0	0	0	0	1.714438684	0.990803032	0	0	0.726185644	3.116241128
1810037I17Rik	60.46499758	109.2852002	88.33483487	16.66213002	64.83959501	123.8944118	78.40104506	66.88177757	26.17293746	45.72719419	48.18339898	2774.796555	1494.439362	90.50480874	1370.086246	410.8283158	54.10704063	31.65387816	108.8451949	62.45320641	111.0006503	400.2183192	60.41229342
1810041L15Rik	0.069745509	0.340121222	0	2.74839258	0	0.056143384	0.601494472	0	0	1.371387267	1.025519632	0	0	0	0.264165526	0.486821088	0	3.132754952	0	1.188641518	0.147656336	0	0.949039465
1810043G02Rik	17.76293932	5.141993817	7.262028203	3.196194751	9.819303117	11.36062691	3.147738317	4.966267111	12.91010123	7.176738025	6.261202485	0	90.58067767	8.814038704	8.294579462	9.511152182	0	1.821591101	6.316369326	4.146929163	15.96943318	45.13697646	6.622012396
1810043H04Rik	48.45279838	73.32986012	56.51249586	32.91951193	67.42323112	54.4701062	32.42043027	17.0501802	29.54862575	16.42611024	36.8502004	0	0	27.50940309	427.1540516	115.4540555	25.31835952	25.01553448	23.49246135	28.47446097	49.52046774	127.1501083	28.41835279
1810044D09Rik	5.094866411	2.76062726	1.689492433	0	0	3.417699596	0	0	7.508755721	16.69649889	9.364197015	72.77940854	0	0	73.97232639	0	0	0	0	9.64772546	7.190802781	0	0
1810055G02Rik	34.42689487	25.66415225	28.35869604	23.04249224	1.769770254	41.65743602	30.257537	30.20925924	9.69515218	8.623271477	27.4059496	0	4.585870557	44.04720259	5.81374704	30.30515591	31.01342091	34.47278888	35.57572522	18.6854194	36.67424043	52.49643098	14.91888021
1810058I24Rik	36.45059955	42.24904668	44.7754423	24.98039769	7.674441514	76.79901738	34.1689976	40.43197494	16.81684461	31.16166843	24.46774059	37.41801954	576.0367657	65.7563474	151.8648452	136.7251607	22.41446165	26.10107802	119.9883779	27.00918533	118.1014798	188.9510506	17.25181724
1810062G17Rik	0.453001294	0	1.802619807	0	0	0	0	0	0	0	0	0	0	1.491728335	0	0	0	0	2.939781113	0	0.959036814	0	0
1810062O18Rik	3.297077331	0.893252229	0	0	0	0	0	0	0	0	2.019973257	0	0	1.809539964	0	0	0	0	0	3.121700781	0	0	0
1810064F22Rik	1.254904107	0.874238607	1.78343467	2.354798566	4.340626782	1.731713644	0.773032752	0	1.585254249	3.524977611	3.294960722	11.30650058	2.624424792	0	7.808547052	1.501574479	1.207381948	5.368233724	0.775598203	1.018417588	2.277191671	1.42114089	3.659078961
2010002M12Rik	0.245280344	1.395490927	1.220049513	4.832760444	8.908281889	0.493611294	1.586497529	4.380350902	0	6.028602125	0.901634423	0	0	2.423116516	0	0.513614331	1.23895687	4.590517843	0.265293769	1.393401062	0.778914595	1.361085545	5.006359446
2010005H15Rik	0.781598824	12.70515955	12.44080791	0	12.61631673	19.5041902	6.740611344	11.96418895	0	0	0	0	0	7.721389278	0	0	0	5.851171417	1.690745325	4.440146377	16.54701776	6.195958955	0
2010010A06Rik	0	0	0	0	0	0	1.478007803	0	0	0	1.259966708	0	0	1.128708067	0	0	5.771165376	0	0	0	0	0	0
2010012O05Rik	12.51707529	16.0309219	12.45224248	79.71685733	84.18608408	30.53312507	13.08471614	42.57843714	53.66551883	110.0081363	31.37178136	187.6987812	163.8070434	36.84692383	278.3495518	67.24744258	34.48695662	58.21055093	19.28195587	39.86337298	22.8859856	65.8502873	37.41923916
2010016I18Rik	0.529761462	4.305728011	4.216140294	3.479298009	0	3.198335052	4.568732721	2.703077349	2.342269115	7.812418286	1.947368314	31.26974418	0	3.488997466	0.501626258	4.437258601	3.567898902	0	1.718960587	3.009495875	0	3.359657333	0
2010106E10Rik	0	0	0.637990149	8.423848172	2.587962407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010107E04Rik	547.2305281	683.6977034	787.349761	504.9462305	638.7658444	851.8892469	492.4155093	536.5201225	309.9367499	455.7458039	507.0520268	3537.993465	2624.65077	718.5757561	4278.094113	1445.784473	415.0052927	490.9212972	890.2677409	308.3043007	770.755554	1389.252824	615.3935903
2010107G12Rik	0.382469119	0.621716797	0	2.511930629	1.543423363	0.153939018	0	0	0	1.880096955	0.70296567	0.61851107	0	1.259466648	0	0.266962037	0.643974339	0	0	1.086375017	0	0.909582853	1.301081212
2010107G23Rik	5.244975126	3.100323162	2.371731144	12.52627683	0	3.454423578	9.252277617	1.216462886	0	9.375503709	7.010975928	0.38554214	0	10.99104748	0.451492611	0	5.619801477	0	3.610048943	2.708720147	11.10399528	26.83698548	3.244059221
2010109A12Rik	0	1.224146759	1.498345478	0	0	0.606205111	0	0	6.659224964	0	0	0	1.574928538	0	1.426156404	1.051284808	0	0	1.629039291	0	0	0	0
2010109I03Rik	1.312191349	4.266024954	0.435131596	17.23607726	0	3.520936945	2.829127814	4.463587186	21.27281828	17.20084464	7.235293719	7.42704946	3.65897547	11.52275157	18.22336153	5.190126802	5.891665596	8.18605858	1.892344529	12.42393899	1.85200326	1.733686448	4.463804858
2010111I01Rik	3.881042438	1.911748145	0.467992774	0	0	0	2.53565317	0	3.119910471	0	1.296950627	0	0	1.936398565	0	0	2.772264565	1.760854094	2.28966138	3.340548998	0.995933358	1.305230225	2.400455904
2010204K13Rik	6.10737686	8.509502208	5.207780056	11.46035158	0	5.969774644	9.405504202	6.677686856	0	4.288846966	1.603593992	0.705468757	41.05469107	14.3653754	70.22237345	15.83372722	2.938047828	0	1.887343618	2.478221233	1.84710896	17.29104825	2.968005556
2010300C02Rik	1.040936935	0.153825367	0	1.243005342	0	2.8184854	0.816107037	0	0	0.930348367	0.347855977	0	0	2.181323456	0.179209748	0.396310989	4.779970038	0	0.20470386	0	0.400679907	0	1.287655701
2010315B03Rik	1.495774481	2.917719858	1.785632451	0	4.828862076	1.204060894	1.93496346	3.052841254	3.968019515	8.823303871	1.649510601	4.837792275	0.938449625	0	1.416335102	0.626427048	2.01478307	4.479040968	3.882769981	1.699454358	1.266665513	1.185743504	3.05299013
2010320M18Rik	3.87756947	1.800892414	9.919248188	0	0	4.013159204	0	8.479317806	19.59331694	10.89194424	6.108724495	0	0	7.29645376	0	51.03740799	5.596093782	0	8.387912376	6.293683991	10.55455415	14.05193591	3.768769471
2200002D01Rik	52.09425537	52.92563504	63.16102478	32.07542188	6.569443032	165.117359	80.72779504	70.60523341	86.37290605	96.02956757	92.75541895	842.4437956	745.6028549	134.0201689	578.0574773	434.0665812	150.7560439	158.4317184	147.9052005	92.4811553	199.8958075	414.256683	77.53109582
