Symbol	E3.5_WT_male_XK144	E3.5_WT_male_XK145	E3.5_WT_male_XK146	E3.5_WT_male_XK149	E3.5_WT_male_XK49	E3.5_WT_male_XK53	E3.5_WT_male_XK55	E3.5_WT_male_XK56	E3.5_Xist_female_XK147	E3.5_Xist_female_XK148	E3.5_Xist_female_XK50	E3.5_Xist_female_XK51	E3.5_Xist_female_XK52	E3.5_Xist_female_XK54
Tceb3	32.45622407	0.083918411	13.67221708	29.47470579	11.28169361	15.83483592	15.14024393	14.08022529	23.83161667	16.64970829	16.80318627	23.71576871	14.02959226	19.24048877
Tcerg1	23.41461528	0	27.79106884	53.31772351	28.02652414	29.34619545	21.63809887	25.41201187	18.12310337	23.4541279	59.71339983	22.97110756	21.9916545	6.404243564
Tcf12	0	0	0.787038157	0	1.174648823	1.619857378	1.678991858	2.80009179	1.965741297	1.485074199	1.480587001	2.474574816	0.51432234	6.119117959
Tcf15	27.62693361	37.252203	13.85390045	32.58069269	41.04962349	24.88564808	26.13684215	20.45395998	25.27311287	28.6730595	21.10039564	43.28038633	28.65800209	27.88312364
Tcf19	6.16045037	0	0	0.388819988	3.832018497	1.005186271	3.267719501	3.996408503	0.623464104	1.900295365	7.538826444	0	0	5.907930127
Tcf20	1.342240062	24.95621659	12.28379173	2.813787096	7.510560742	3.346162526	5.044825405	4.458646159	10.11942224	3.385091297	2.176748719	8.00102277	5.489288856	6.382137189
Tcf25	42.34302021	38.67597434	43.41389466	39.17736413	35.42319497	48.78271693	34.03300898	33.47942779	39.60213711	50.33431544	37.69538286	46.41712571	31.72303588	47.25205746
Tcf3	1.092674987	0	1.229927405	0.90699086	5.626690396	8.139713331	11.21600729	10.98702495	9.037680808	3.214977814	4.339312717	0.153513969	4.036205099	3.851911639
Tcf4	0	2.709162947	0.074082618	0	0.110567778	0.417647632	0.301714187	0.461244127	0.102795568	1.720833703	1.00192307	0	0.084721565	0.059292326
Tcf7l1	0	0.276834299	1.294485532	0	1.220217097	1.280312686	0.554948915	0.159070408	0.90755489	0.744744403	0.800187936	0.195586943	2.103705841	0
Tcf7l2	0.464315418	17.1813593	1.916341974	5.40035352	1.492240016	7.75037692	3.562984119	7.003150722	0.034683626	2.447694982	14.54516485	2.152702151	1.715123234	1.000273123
Tcfl5	0	0	0.859429977	7.704872384	4.810099113	5.006620119	3.850193834	8.427632407	4.650858997	2.231196192	3.854033653	6.908198183	8.845668421	10.93678781
Tchp	0	0	0	0.802628756	0.444955169	3.485956496	1.079271939	1.546811097	0.827355314	0	2.970957832	3.613610529	5.909676858	0
Tcirg1	0	5.248456566	0.05740805	2.43424378	2.056346487	2.804907792	2.338041435	1.474386256	0	0.627532815	1.654978175	0	4.333056745	0.964882103
Tcl1	16.18781985	0	0.953146713	0	3.048352833	3.582302027	9.150083767	17.48518374	0	0	96.09900441	0	4.671545874	0
Tcn2	24.29347486	81.51705361	26.24506462	0.75447856	16.33213653	17.72164141	13.40623308	11.42441883	6.74025522	0.607812037	37.90131172	10.21602345	12.5143527	1.922523065
Tcof1	33.110183	24.39155971	10.36683464	21.34604094	20.27315975	26.79645495	21.27723774	18.27278792	14.0550432	27.60236095	22.09391825	17.29176178	11.94932791	33.25414371
Tcp1	210.6870999	134.7024386	260.7144664	89.75818099	210.7903088	282.6774367	243.7115817	230.7028494	205.5629109	259.39041	239.5447383	164.5294251	137.1441716	223.182988
Tcp11l1	4.113285498	5.376513062	6.85901961	6.150485652	3.143657258	3.75519502	5.168988872	2.395839501	3.32735671	7.674769206	3.921235726	4.031140459	3.149968048	10.24445441
Tcta	0	4.021489781	2.212306765	9.733388759	13.03362645	3.938553057	3.793683929	3.534116773	3.392884764	11.13687764	8.951173136	2.00557661	13.98165863	0.559145921
Tctex1d2	0	0	12.62503998	12.38185236	0.672956497	7.908314934	1.83634443	3.509128504	22.02294846	0	4.172367351	11.21819754	28.87622429	8.661001955
Tctn1	0	0	0	0	1.242835755	0.695490833	1.318883471	2.376279117	0.308125953	0	2.370969275	0	3.49180963	0
Tctn2	0	0.141000126	0	0.252242166	3.262841765	1.95630654	2.261218851	2.592620664	0	6.448456481	2.667665759	0	0.476213934	0.833194937
Tctn3	0	0	2.43620802	0.843275644	3.739909428	2.616066434	3.543527019	4.550406048	0	0	1.412068092	0.19982167	1.910447971	3.50969226
Tdgf1	29.98621416	0	1.378031521	75.36529908	17.40851501	104.3236249	133.4918528	161.7892165	12.45615554	8.069674699	297.1068324	11.30283445	23.97664253	6.61747892
Tdh	0.749256813	18.43795906	8.571226287	5.741761193	11.51324457	30.12961681	46.61216854	51.79555757	0	11.16047594	76.65839875	0	5.535322405	13.55861975
Tdp1	0	6.37567577	4.245793191	1.565497119	9.505223983	9.36628165	4.698837531	7.111492247	0	2.648463309	8.081101684	10.59881362	0.949994657	18.39426826
Tdp2	48.11900071	0.389836464	3.070125577	36.49715753	11.81333092	25.78188386	25.0072276	25.31222961	34.18686281	19.40177833	31.2436465	22.86022566	12.50802273	8.984091937
Tdpoz2	0	0	14.40359035	0	0.38850462	4.565550525	2.827040769	3.64653994	10.69137856	5.927974666	1.48230772	12.4545757	17.86129022	4.166736988
Tdrd3	2.812276071	0	9.578045399	1.422400927	5.671952284	3.948176497	3.334574945	5.121761398	2.958164742	5.234925965	1.022663147	9.668029225	4.134078395	3.857642343
Tdrd5	6.958752574	0	0.165271155	0.133483946	3.576657258	1.55288579	0.336547585	1.414862675	0	0	0	0.316302091	0.378011235	0
Tead1	0.389050209	7.194912874	4.569593154	1.153345778	5.754446818	3.577986867	5.428048816	3.200697173	1.965609748	2.965820114	3.171367756	0.819886644	3.396788766	7.771746635
Tead2	14.32674676	18.94881693	21.07513287	17.27518934	28.71058326	16.01026473	17.71428424	25.12635559	34.12148924	17.15553066	12.73531861	19.30900885	21.84538542	9.689879847
Tead3	0	0	0	0.22956305	1.131230236	0.83086026	0.385858586	0.442409608	4.364604636	0.172608094	0.067439325	1.087940159	1.08349374	1.061595228
Tead4	43.1831704	40.58988412	56.4218853	22.63561824	53.70065956	28.04234412	31.01507735	25.91461739	50.00285193	47.77307761	26.73057173	24.60580393	25.38672329	46.34194487
Tecpr1	0	1.203072401	4.828452631	0.386298821	0.917800179	1.71200313	2.597224895	1.276230597	1.896188171	2.427394583	1.313171924	4.838381325	1.562791403	0.109371843
Tecpr2	0.134995409	6.05344334	0.629831557	1.115213191	1.572724258	1.365666865	1.331877397	1.583634289	1.290744733	1.026092289	0.491428551	1.112672388	2.493280997	2.384725219
Tecr	139.2545482	7.877751503	171.7425862	539.4450094	197.1263838	194.310897	211.5461484	186.7221026	86.62433625	110.1587352	265.8294466	124.7651443	95.33932753	131.5066913
Tekt2	2.830024228	0	0	2.614775381	1.705363653	0.954321423	1.034121674	0.889261079	0	0	0	0	0.435573186	4.87736924
Telo2	0	20.08071803	5.425459014	1.496808297	5.291408718	2.624586617	7.219522338	5.643823499	3.443619489	3.816735974	1.204453734	3.084191728	1.842951969	4.256302363
Tep1	3.237210735	0	3.345996839	0.563010199	2.236840455	1.266290886	2.555090045	1.247776111	1.199399994	0.761987659	2.654621005	3.001731255	2.949603649	0.613704261
Terc	0	15.53061337	11.46657103	8.103517834	4.278443825	2.693494093	5.837447532	3.346488795	11.93308949	5.875414286	4.081013445	0	1.639159547	0
Terf1	56.0979083	161.6454629	81.42254334	71.76621712	39.52517057	63.95385312	48.96056346	47.18692651	37.52041993	36.66167367	108.8872116	34.01128785	36.66176565	32.35102567
Terf2	0	0.205084271	1.110398166	4.280330735	1.694926356	0.948480712	1.6444681	1.17842474	1.050522558	1.310337945	1.670603794	0.72447319	2.077955317	5.21108227
Terf2ip	4.307550075	38.01067998	17.65532804	4.597129238	10.50085133	9.507682401	10.5173536	12.92010609	26.37028204	6.265040722	11.98578001	15.43218479	9.583094201	8.731392149
Tes	62.18578421	174.0559946	139.2667564	248.1421458	59.643732	67.58037712	63.26690337	74.1713657	64.98940362	63.25386865	218.111535	55.9676603	40.23861481	66.20624294
Tesc	0	57.27119767	11.0745125	27.07747349	10.36795928	11.35156216	7.380467103	3.290832399	6.873138626	3.576670575	21.28397975	27.74593884	21.41521926	17.40475234
Tesk1	0	0	1.833885871	1.269572447	3.753684417	1.969276529	3.841104979	3.303039907	0.74158767	0.21478264	2.12590362	4.512547373	3.235755283	2.390348813
Tesk2	5.22929114	14.99726076	26.77487197	3.031564814	10.92400161	7.641338509	8.280306375	6.426612387	7.708230056	5.812543392	3.740480331	9.518220525	7.297287456	1.201647369
Tet1	5.579560975	2.955415508	3.555923569	3.785817795	4.583482712	8.428788823	12.23299407	10.69235093	5.158407428	6.386333986	12.51190557	3.402729468	6.515781421	4.527724002
Tet2	24.90658671	29.42301431	48.67412236	11.03785451	56.10313928	34.94119883	37.73676802	41.82035714	41.22875269	35.59685188	32.6908913	31.73020549	40.11789876	35.6660614
Tet3	0.710749712	0	0.660892668	0	0.661911273	0.719022477	1.34579946	0.73091292	0.101357221	0.142584478	1.337012749	0.249639671	0.59668654	0.668145025
Tex10	17.38039544	4.210854528	37.12987037	13.70290011	16.57179011	17.69397728	22.1882541	25.9931874	20.90408042	19.09596265	20.04337578	8.500063217	12.79956898	14.92961506
Tex12	6.852603235	0	3.381585339	3.724353531	3.441130872	1.733091013	1.252007926	0.717750433	4.862846785	2.10025164	2.954104749	9.70770591	8.437553844	5.90501592
Tex14	0	0.394183045	0.504457968	1.504370624	0	0.875054955	0.553132389	0.27179952	0.25845262	2.01483224	1.284396289	0.111398128	0.665657058	0
Tex19.1	313.4369818	132.7352808	117.0342485	279.0810801	127.2197363	264.8184329	125.7126831	88.62133524	212.6715803	351.1253591	568.1981056	266.1512031	147.063434	209.5109156
Tex19.2	29.96423013	0	0	4.043271781	6.018783451	35.88780286	11.32681657	10.38949014	33.49702594	11.02046997	16.72821573	13.30679496	12.40425575	22.03666223
Tex2	4.135088011	14.42540848	7.253905506	9.578567028	8.1627635	4.68808951	10.39468053	7.527229754	9.106767908	14.10704433	5.860057018	15.97623173	1.97515077	7.280154567
Tex261	55.00737944	26.76801085	32.22147206	104.9396802	21.90348434	45.10645496	25.76733918	24.36599819	51.37110218	29.58899223	89.69949668	21.34614913	20.58757335	24.74451435
Tex264	104.9032282	0	43.48024985	158.4007331	74.89526685	45.75646942	46.24933485	38.21808131	31.42959508	53.12028043	156.2049719	32.30665883	55.10635136	52.8135037
Tex9	0	7.855245379	3.910396439	2.980863174	1.672180761	2.64212408	1.073646824	2.769748544	0.877912722	0.300174951	2.298701487	2.144252686	2.713327339	0
Tfam	12.67985204	6.589758568	13.79727305	23.75344773	13.54758645	15.82960566	12.91424765	16.95451827	13.42152768	20.10923939	23.93233673	20.70765528	12.4568595	16.15721925
Tfap2a	0.431258282	31.01221835	14.97443651	11.95371609	8.705808393	6.980446544	7.800530408	6.775581658	5.750254454	3.092922596	5.143569233	13.3295973	6.1729304	6.549860643
Tfap2c	35.02708441	2.260873598	42.65859684	21.34644546	37.23173496	33.69208767	34.87278725	24.68308179	35.87563297	45.70128401	27.39436808	18.28062161	16.75650615	34.29042552
Tfap4	0.666991039	0	0.718130415	0.108751828	1.004816729	1.855574808	1.096766053	1.257506911	2.391512365	2.943731783	3.06703708	1.288485683	1.539863559	1.077672392
Tfb1m	6.074793385	23.10964584	18.484187	19.80970801	10.18616011	14.695763	7.817541242	10.95510987	20.59755011	20.20523947	20.1913035	4.898177358	18.53700219	10.24192697
Tfb2m	5.75715713	6.611454437	31.69018141	9.293083609	15.95852556	17.61810672	11.04457155	17.36674577	19.41678097	3.59959795	26.8868852	16.90484795	17.27880397	27.71986461
Tfcp2	0.110381584	0	2.139205216	2.447665676	0.266062374	1.004997326	1.694054584	1.942333409	0.939967565	0.405969694	1.713047584	1.364696866	0.407735802	1.28409122
Tfcp2l1	109.5022465	39.11731359	60.44266262	30.44070427	73.88750179	60.32932816	73.83227148	79.73247213	85.3113345	105.7373161	43.32230199	56.97719829	54.47455879	55.31907457
Tfdp1	83.52483564	20.85441628	25.21577662	8.515843889	48.7081954	50.32080729	63.38952951	76.58734885	59.17151112	68.75655567	11.6746992	44.8423335	45.16945185	88.40590378
Tfdp2	6.175708854	4.637345674	2.084081158	7.514473933	2.555034046	3.543409801	3.233439435	3.301839762	2.375431439	0.576312347	2.145734947	1.851846343	1.191687216	1.310573677
Tfe3	12.91403847	0	3.881583726	8.983950656	7.652259447	7.947480382	7.786234995	7.304217754	30.82083018	18.84016813	16.1447148	18.29460765	14.31085415	15.85778137
Tfeb	14.08355	0	50.9247374	16.01313928	45.36255253	25.46893825	32.38059196	36.49965334	28.37658007	35.47902274	23.99869045	46.41948566	19.33593653	22.23153898
Tfg	65.6564168	3.362939863	63.7771603	17.93042975	59.29202747	68.79932414	53.73318512	51.37810877	69.55373955	89.53907509	79.84372916	77.42833252	48.77256965	87.20394435
Tfip11	7.148024	11.07524405	14.5904766	0	12.32388324	5.925585812	7.509401721	8.485189397	5.250469711	7.229623609	4.850443741	11.046777	0.550081437	5.902936103
Tfpi	0	0	0.351252214	0	0.674024682	0.377184182	0.40872428	2.811758839	0	1.37127541	7.929365938	1.872667367	0	0
Tfpt	26.1589178	0.706422263	14.95156081	58.13268666	8.562770021	9.801257149	6.372502302	14.20698497	16.64543845	6.413949051	22.46100399	9.98192575	6.561145502	10.43593842
Tfrc	0.071700858	16.70335009	9.842781835	2.291379331	6.394593137	7.688754472	14.9341564	18.02409512	2.024545524	11.65584098	4.574634195	4.099922637	2.251259215	9.545931693
Tgds	0	0	7.536802483	8.319202762	6.936651363	3.619469399	1.364218791	7.625266521	6.483908711	1.373091668	4.56005956	13.70300257	3.44766273	4.021407089
Tgfbr1	0.310923064	0.884149925	0.636047956	0	4.121947623	2.516336404	4.362803474	4.924051727	6.661062065	1.55520928	1.608438607	9.033589952	2.52672423	7.635953674
Tgfbr2	0	0	0	0.911875448	0.088687458	0.297776986	0.806692659	1.202396872	0.659626361	0	0	1.478421605	0	0
Tgfbrap1	0	0.069583486	0.513749176	0.746888232	2.070270827	1.609060363	1.673865417	2.079117452	1.625339364	1.029570811	0.585107381	1.769818146	1.880090546	1.973670001
Tgif1	29.3834621	5.043891942	39.93556404	30.33537485	20.96181472	22.79397077	14.30000002	22.02667101	30.23644355	32.85676394	61.27109813	15.47609116	16.06180196	11.75178771
Tgif2	0.757444679	0	10.05807129	0.905667768	7.607229482	9.45055171	7.057852633	8.568258305	5.431672119	6.128731443	5.369581377	1.755867591	1.165794232	10.93279528
Tgm3	0.085727011	0.375039751	0.507649186	0.167731834	0.413270608	0.607073811	0.281930252	0.107749883	0.537908446	0.315293251	0.147825031	0.397455511	0	0
Tgm4	0	0	0.205648207	0	2.301963587	0.772907232	1.116716863	2.240667958	0	0	1.244251886	0.393577195	1.411087113	0
Tgoln1	2.524715085	8.667382148	2.605027371	0.594606681	4.310591766	4.114941281	4.07463288	4.583659414	1.697329966	4.023754396	2.217081224	4.985598385	5.051573899	4.895086595
Tgs1	6.188511496	0.178115713	4.602727192	13.32977717	6.378856189	14.99235207	6.873312288	10.74635124	7.372022019	11.44018281	11.09251427	8.179665641	6.918033661	13.68272842
Thada	0	2.244966292	0.312283504	0.029102408	2.850263948	1.489676888	2.837155245	3.477308139	1.559946171	1.477038673	0.795102464	0.206882238	0.988976201	0.230711425
Thap1	2.486726185	1.869822138	8.032163564	5.87912287	7.679778357	6.760864235	7.326206942	3.711596086	6.617504337	8.917221918	7.772062383	11.52919029	10.90796688	13.45982869
Thap11	29.36150136	0	33.35755608	33.07620943	25.50570672	24.10978434	29.67895628	15.3368664	20.50838323	40.81102611	47.23281707	28.87574506	19.3674506	42.88086439
Thap2	0	0.565365822	5.064710628	4.382781642	1.245996331	1.987189549	1.586684927	1.81922777	0.231682146	1.216765504	1.842174019	0.639100997	3.818933921	1.202705157
Thap3	0	0	0.34053177	17.94610172	3.811809243	6.079301599	7.974526245	4.770398749	1.984563476	0.465298119	9.089779722	10.26462751	8.762293629	7.767560775
Thap4	23.97855945	43.70905989	25.90485082	33.61780818	30.66812303	35.14885093	29.68360087	26.2430825	37.35848866	38.51569807	35.34729174	31.00705005	45.19071807	22.77121764
Thap7	15.43749041	0	6.518082331	57.25073688	22.98285191	13.47364113	12.94117986	10.65279766	16.68684687	10.01949945	27.31588134	15.43725398	11.74026902	16.43283747
Thbd	6.728348349	0	1.071328702	0	0.571053725	0.575210949	1.662160065	0.357330837	0.042472983	0.418242688	0.272351119	0	2.275336854	0
Them4	0	0	10.0868266	10.09493559	6.627260024	10.71377496	3.12567759	11.00730447	7.8500875	6.292013989	21.5397305	13.53416424	7.146925124	4.212017136
Them5	0	0	0	6.42904992	1.697184451	1.709539816	0.308748557	2.12399049	4.922995591	0	2.428300866	3.046841205	0	0
Thg1l	29.26769465	0	27.87573485	23.73789505	10.85330478	12.90620634	10.28339843	15.56348942	17.82634973	30.08481865	29.11633594	20.29605084	3.465102983	36.37574703
Thnsl1	0	0.098833892	0.097294791	3.005751027	0.762361849	0.457090346	1.089686816	1.249390149	0	0.26588464	0.155824795	2.09482194	4.005619945	4.204995307
Thoc1	16.08598985	9.39642396	27.06145466	8.404865996	13.76898669	20.52645122	15.73031851	13.21089027	13.96857635	16.47131202	8.8783215	16.24360978	10.80357089	13.7040791
Thoc2	0.87864842	4.95663837	11.35219127	13.42140868	18.72654478	17.87107465	19.7203162	17.43740716	22.03217845	28.16559016	18.44718241	21.51184262	25.45247531	17.93244597
Thoc3	73.16391311	76.87186233	60.42564966	248.3657045	35.96440382	51.94876978	35.70187261	31.41469597	35.84646727	33.2042019	127.9029704	36.98762676	38.60833833	66.57105759
Thoc5	18.75983174	28.44890462	15.61540046	8.122423452	18.04938578	17.22390048	14.51656975	11.88864476	46.56182954	27.59852818	14.40748387	19.73406623	6.69671849	19.35808211
Thoc6	72.88054007	57.35867389	39.36675762	91.53164873	37.38929368	35.86808067	35.89833067	30.01862031	49.87936897	42.74239578	90.15054237	43.75899071	49.5676807	47.10188974
Thoc7	100.36109	87.94649496	124.578268	274.8303636	64.36113732	110.2228775	82.7666668	88.33894768	157.2267697	127.3279386	130.897262	193.0463573	140.5793488	234.0595541
Thop1	43.48001053	3.577748651	23.84710392	9.68951443	43.695573	33.64453718	42.88284554	42.31506702	40.01316473	58.85238211	42.54101302	44.23518392	18.62871535	36.11682488
Thra	1.411862042	0	0.168901332	3.580917832	0.378126046	1.586994887	1.031819533	0.591520949	0	1.730884143	0.811523878	0.484874488	0.289735681	0.202771306
Thrap3	56.59230907	15.67418271	25.20541082	21.03024606	29.73528346	25.28929717	39.6331254	41.55255812	25.69259159	24.25797925	23.58914427	19.37951552	18.94939655	31.78603063
Thtpa	0	0	0	0	1.645294486	1.129958248	1.632593639	1.247909876	4.394240761	0	0.85602096	2.10977617	0	0
Thumpd1	39.81220524	0	43.43620605	24.66700364	21.43170006	28.59567533	22.840067	26.0206835	8.267466129	22.84219445	19.75621683	19.27846353	17.89246058	30.19008892
Thumpd2	0	0	1.532943393	0.866674725	0.915162823	1.920469028	2.705375962	3.817689803	0	0	3.273496102	0	0	1.472277003
Thumpd3	38.80675871	80.7727534	40.40167393	13.82546531	20.39734081	17.1215265	18.36582029	23.63596404	42.44767646	29.17403404	15.72209935	14.0025447	17.05012245	16.13099357
Thyn1	17.92789491	19.20764333	12.01479537	82.32445632	14.55137398	20.35737055	9.224945209	14.2558801	20.82569882	17.49337322	25.86707782	13.00500845	8.108988663	34.99626387
Tia1	0	0	6.304205482	0.307552014	0.947212915	2.067235187	1.550836496	1.580555939	0	0	3.117086808	0.85023385	0.5806347	4.063567725
Tial1	0	17.68746711	6.540558477	9.262376986	6.529810409	3.73712892	5.939453256	5.055859469	10.1180106	5.193082597	5.992562234	5.582157079	7.429303511	11.03544564
Tiam1	4.789411353	0.494169459	1.654011454	0.559894799	2.069267875	1.371271037	1.089686816	1.079018765	1.053033681	0.731182759	0.181795594	3.421542502	3.087665374	0.700832551
Tiam2	0	0	1.479721954	0	0.06760636	0.226995097	0.184482301	0.28202644	0.050283251	0.165050821	0.225703239	0.520153526	0.621633186	0.217524767
Ticam1	0	0	0.134046782	0.405994016	3.000957948	2.896854484	2.866124857	1.877817741	1.171804088	0.64105914	0.429371644	1.34685454	1.609619923	2.735764664
Tie1	4.63244105	0	0.880167962	2.251126396	8.319747815	4.870139144	1.991464012	4.452495146	4.600243426	0.734952714	1.09639756	12.07223724	3.355227328	3.522230107
