Symbol	X8cell_wt_male_IB105	X8cell_wt_male_IB106	X8cell_wt_male_IB11	X8cell_wt_male_IB112	X8cell_wt_male_IB16	X8cell_wt_female_IB10	X8cell_wt_female_IB107	X8cell_wt_female_IB109	X8cell_wt_female_IB110	X8cell_wt_female_IB111	X8cell_wt_female_IB12	X8cell_wt_female_IB13	X8cell_wt_female_IB14	X8cell_wt_female_IB15	X8cell_KO_male_IB113	X8cell_KO_male_IB117	X8cell_KO_male_IB17	X8cell_KO_male_IB19	X8cell_KO_male_IB20	X8cell_KO_male_IB21	X8cell_KO_female_IB114	X8cell_KO_female_IB115	X8cell_KO_female_IB116	X8cell_KO_female_IB18
1700030K09Rik	0.46954791	4.015307605	1.132212759	1.005305384	0	0.502037066	1.443907746	2.142300572	1.295720417	1.444905034	3.951889496	3.377637527	3.351938003	1.878200652	0.256501122	0	0.472811536	0.33947369	0.843507324	0.564728722	0	0.177275083	1.217914203	1.707811819
1700030L20Rik	3.470840944	2.909869083	4.533305171	2.477031643	5.008055846	4.947995769	1.778865025	1.759513871	7.449405811	3.560187327	24.34323809	9.709421987	0	8.484318579	4.424058443	10.10914052	6.290937488	6.691595096	5.715511428	6.957343189	4.10938158	1.747194423	3.000891138	8.415957938
1700034H15Rik	5.486347617	2.628354926	1.811131602	7.271524572	4.112321294	6.983287243	17.27277124	20.66077498	13.93805443	2.411818788	3.023372131	5.011478696	7.926272928	5.573459248	0.42814871	0.713369972	0.263070517	0.31480309	1.173310566	1.256851544	7.732960523	6.509921449	1.807047392	2.21717981
1700037C18Rik	0	0	0	4.448270133	0	1.110705522	4.791746718	0	0.955549515	0	0	0	0	0	3.972376998	4.538515686	5.230235175	10.01400968	0	1.249404383	3.689827581	2.353217648	0	6.297264181
1700037H04Rik	4.591429398	20.786454	4.428493739	7.864226166	37.2201528	4.909121507	16.94293683	20.94828158	21.11679729	31.08350499	2.898238056	3.302790603	9.832981707	6.734128768	15.55066474	32.09509562	14.60976216	28.99039663	18.14594281	17.11865224	14.13393262	12.4809658	15.87901032	27.83279133
1700042G15Rik	0	0	0	2.403818885	2.209106587	1.200437397	4.315719335	3.41501707	1.032746618	4.318700144	0	6.730317141	2.003732397	1.871261487	2.759977347	4.292027334	0	0	3.781759129	0	5.317229368	4.02693887	6.309755504	9.868712581
1700044K03Rik	0	0	0	0	0	3.223396714	0	9.169953244	0	0	0	0	0	0	0	0	3.035750257	0	2.70792629	7.251833906	0	0	0	0
1700048O20Rik	1.849988274	1.550985415	0.185868531	3.960837935	0.970668046	2.637324585	0	1.875672254	0.567228256	0	1.297515666	0.73931514	0	0.411110478	0	2.357363498	0.620948916	2.080562238	1.107788028	2.224994494	2.920447948	0	1.599500958	6.354852799
1700049G17Rik	0.662810843	0.222273831	1.465038969	0.473027563	4.26017511	0.944896439	0	1.344025718	4.06451267	1.812994451	0.23243592	0.794641942	1.971489321	3.240424118	18.22445944	2.05115304	0.444945171	0	0.297672394	1.195751209	9.417000828	4.5877403	3.629422105	2.276806509
1700051A21Rik	0	0	0	0	3.962727279	0	0	2.552461212	0	0	0	0	0	0	0	0	0	0.202234327	0.376876339	0	0.993554457	0	0	0
1700052K11Rik	0.472272183	0	0.142347719	0	0.371693856	1.009899675	0	0.718243333	0.434412689	0	0	0	0.842846408	0.314849633	0.257989318	0	0.095110949	0	0.212100319	0.284002613	0.55915746	0	1.633307236	1.145146922
1700052N19Rik	0.995277534	2.25292484	0	2.130896217	2.545778289	2.12828639	0	3.027285874	2.746474631	2.552244918	3.664773507	2.983088165	4.440585989	0	0	4.076488843	3.908561598	1.19927605	6.25779298	2.394055211	0	4.509134952	0	1.508318517
1700061G19Rik	4.64192577	3.269009748	6.715797226	3.975358319	13.88272767	4.963111846	11.41951642	5.647645338	10.24753875	7.142127326	16.60397237	8.347786434	19.05382192	10.2122857	8.621572142	10.14002384	6.824317116	5.705232174	0.833886874	4.745446505	15.38855994	0.175253208	9.230847078	12.099725
1700063D05Rik	1.607324085	0	0	3.441292198	1.265017312	5.155616184	2.471342807	2.444458622	5.913894599	4.94609946	0	1.92701605	0	3.214663598	1.756073974	0	0.323699181	0.774708647	2.887436213	7.732561965	5.709084423	1.213671725	2.779386714	4.871719892
1700065O20Rik	0	13.88198228	1.957179747	3.475607077	7.665788668	6.942700616	12.47992913	4.937667131	0	0	0	5.83869393	0	3.246718648	5.320754049	9.751828487	0.980780852	14.47502275	5.832456624	12.69070934	5.766012615	3.677321596	0	5.904357955
1700066B19Rik	0.455108936	0	0	0	0	0	0	0	0	0	0	1.091257492	0	0.303407414	0	0	0	0.438712804	0.4087844	0	0.538836642	0	0	0
1700066M21Rik	1.136939917	2.668912182	2.056112678	0.811398792	5.965395904	0.810405027	0.582701048	1.152724418	2.091595246	1.36057486	7.974090295	1.363073874	0	2.526545273	0	1.034825347	5.571565853	0	5.616673185	5.697524976	0	0	0	5.513613946
1700067K01Rik	1.051284849	0	0	0	0	0	0	1.598820261	0	1.078347022	0	0	0	2.803439718	0.574288029	0	0	1.013410389	1.888553759	0	0	0	0	3.186392439
1700069L16Rik	0	0	0	3.465733193	0	0	0	7.385459502	2.977948346	0	0	1.940702244	2.888903953	0	0	0	0	0	0.726985893	0	0	0	0	0
1700071M16Rik	0.455108936	0	0	0	0	0	0	0.69214104	0	0	0	0	0	0	0	0	0	0.877425608	0	0	0	0	0.786974912	0
1700073E17Rik	0	0.124645403	0.44812139	0	0.097510032	0	0	0	0.227927336	0	0.260688079	0.297076403	0	0	0	0	0.049902744	0	0.111284642	0	0	0.093552213	0.214240615	0.30041743
1700080E11Rik	0	0	0.788714226	0	1.544599209	0	0	0	0	1.342053011	0	0	0	0	0	0	2.898426997	0.315309088	0.587598242	3.933974191	0	0	1.131219966	2.379368131
1700080O16Rik	8.621403399	0	0	1.678044132	1.850544582	2.513983407	0	8.343774513	2.16280155	9.245305352	10.71922846	7.517218045	1.398754046	2.090047218	0	4.708241814	2.525476968	0	2.111959018	0.942638658	0	0	10.84228435	0
1700084E18Rik	0	0	0	0	1.033291791	0	0	0	0	0	0	0	0	1.750534939	0	0	0	0	0	1.579028351	0	0	9.081037698	3.183455671
1700086O06Rik	0	0	0	0	0	0.630991175	0	0	0.542847135	0	0	0	1.053230649	0.393439753	0	0	0	0	0	0	0	0	1.020499835	0
1700088E04Rik	0.909491442	0	2.741301242	0	1.431599799	0	0	0	0	0.466451785	0.956827195	0	0	0.606330538	0.496830187	0	0.549487756	0.876725348	0	0	0	0	0.78634684	1.10264945
1700092M07Rik	2.998928359	0	1.80781603	0	2.360255985	6.412862937	4.611005395	0	5.517041146	0	0	10.78621879	5.352074692	3.998590335	4.914696503	6.550989089	0	5.781772956	0	0	0	0	5.185750475	5.453762216
1700093K21Rik	0	0	0	1.68616183	1.54958064	0	0	0	0	4.03914365	0.828544904	0	2.811041304	1.575118515	0	0	0	2.277547052	0	0	0	0	0	0
1700095A21Rik	4.264145094	1.608730241	0.321314355	11.41195588	0.839005869	9.118383222	6.556340692	0	42.16485141	6.014129979	1.121519622	2.556135416	3.805029716	1.42138852	3.494077963	0	1.932202502	0.256907592	6.223924129	1.282129662	15.14589656	1.609903187	11.06034713	6.462206555
1700096K18Rik	7.864684448	0.395613671	0	13.47067588	0	5.886202696	4.836941477	0	9.404480076	3.226854858	0.827401295	5.657368032	7.017903323	2.097259251	6.44439155	3.435991516	0.63354788	0.56860086	3.532077769	2.364728448	0	1.781559531	2.719924335	3.337245801
1700101E01Rik	0.879994422	0	0.795718252	0	0	1.881766731	1.353036332	1.3383175	2.428350157	1.353970856	0	2.110045374	0	0.586665763	0	0.961148978	0	0	0.790421728	0.52918788	4.167558153	0	0.760843699	0.533443923
1700102P08Rik	0	0	0	0	0	0	1.595794217	0	0	0	0	0	0	0	0	0.566797781	0.627056611	0	0	1.872399738	0	0	0	0.629152897
1700105P06Rik	0	0	0	0	0	2.195394519	0	0	1.888716789	0	0	0	0	1.368886781	0	0	0	0	0	4.939086877	0	0	0	4.978809951
1700111N16Rik	0	0	0	0	0	0	0	0	2.778015418	0	0	0	0	0	0	0	0	0	0	0.605387194	3.575742806	0	0.870399815	0
1700113A16Rik	0	0.583157893	1.747126377	4.964142763	1.368612321	1.239515725	0	1.763093757	5.331830202	0	0	0	0	0.77287097	0	1.266213557	0	1.676302434	2.603245518	1.394299703	1.372580826	0.437687311	1.002332238	0.702756745
1700120C14Rik	5.87418957	2.954867058	0	0	1.155795456	3.14031948	9.031866237	0	10.80657544	0	0	17.60637087	0	0	1.604454185	3.207958574	0.591501854	0	5.27626875	1.766232743	0	3.326649175	5.078827785	5.341313511
1700120K04Rik	0	0	0	0	0	2.243911525	0	0	0	0	6.623781634	0	0	1.399138423	0	0	0	0	0	0	2.484801017	0	0	0
1700121L16Rik	0	0	0	0	0	0	0	0	0	1.041825466	0	2.435391051	0	1.354246281	0	0	0	0.489544056	0.912296023	0	0	0	0	0
1700123I01Rik	10.59757697	12.08326294	12.77687708	4.537897399	3.336257685	24.92786771	31.50234312	13.96811849	20.1459221	8.696303824	7.432761784	26.25783371	41.60881379	13.18815907	9.648608552	20.4489957	7.967856348	2.894470962	11.7399433	12.74578371	14.22020966	15.47074045	14.04942937	7.280699301
1700123M08Rik	1.069036376	0	1.288874468	0	0	2.286011178	8.218489916	0	4.9166877	0	1.124675868	0	0	1.425388675	4.087896404	0	0	0	0	0.642868953	1.265710086	0	0	2.592157151
1700123O20Rik	23.5278551	17.6009339	11.45556267	11.62460853	12.107401	7.09522686	9.275712282	8.257326875	11.65325261	4.950463409	5.077414403	15.91190913	3.229944494	8.848124723	5.27287008	11.20153243	28.30817027	12.79397086	15.44335094	5.441754665	8.571182332	18.22113824	6.78073249	6.948325957
1700125G02Rik	0	0	0	9.402220301	0	7.043028659	0	0	0	0	0	0	0	1.463838466	2.398952693	0	0	0	1.972246893	3.961261874	7.79911533	0	0	1.331040233
1700125H20Rik	0	0	0	0	4.139525881	0	0	0	7.525809973	0	2.459291232	1.401286543	0	0	0	1.276603002	2.353874046	0.281676118	2.099684385	2.108610167	0	0	0	6.376706591
1700128F08Rik	4.106640636	2.582181123	4.951135793	4.396173276	4.848093374	6.586183557	3.157084775	4.684111251	7.554867154	2.632721109	5.400470612	6.154299007	16.49017608	5.475547126	2.804181188	1.682010712	2.274351274	1.731927485	16.59885628	4.321701017	6.077688973	2.713267015	2.662952947	5.601161195
1810009A15Rik	233.4775445	209.7234912	190.4526838	182.4948028	191.0464113	101.0416941	139.6047487	177.5392411	170.4451736	173.9137037	177.3988737	177.7241469	178.576541	114.8863272	190.3013107	294.4749485	198.9023569	200.5053052	200.5582676	174.9460711	157.9606188	386.87217	230.7026553	192.0788449
1810010H24Rik	1.036936102	6.259263432	0	0	0.408051535	0	0	4.730994986	0.953810571	7.445402372	0	0	1.850580876	0.691294052	3.398698219	0	0	5.997471492	6.054026291	0	0	0	2.689606707	0.628580419
1810013L24Rik	10.07003926	3.376990924	8.093903873	13.17557086	7.595227285	19.14099492	6.451333027	10.20984485	30.10403158	12.6246538	15.5969409	14.42045614	13.97792703	13.79974966	22.46235859	37.27342343	13.18204132	11.99923671	11.55754107	10.26097117	81.14028062	25.87393803	29.74741988	9.665233972
1810014B01Rik	1.406904662	0	1.272166836	3.0121928	0.276820146	4.5127554	3.244781574	3.209483635	2.588241525	3.968583301	2.220193474	1.686733802	2.510849856	1.875881886	0.384276681	2.304977642	0.991678417	0.50858188	0.315924734	1.269070934	0	3.187012049	6.690258329	1.279277557
1810018F18Rik	0	0	0	0	0.309916128	0	0	0	0	0	0	0	0	0.525039505	0	0	0	0	3.536959701	0	0.932444335	0	0	0
1810019D21Rik	13.84681381	10.09968534	13.35543312	16.30536929	22.61314513	46.63546134	28.74174687	9.476361159	17.19466651	12.78293263	18.20936324	35.69194309	56.83734242	47.54095556	21.55778175	52.93326542	6.274375684	35.03838714	23.00914768	33.7236711	34.42792952	10.71695729	52.07804092	38.61148786
1810020O05Rik	2.176872543	0.547511184	8.857780546	2.330349731	0.428317705	0	0	0	2.002364504	0	3.435256378	0	0	1.451255327	0	0	0	0	0	1.963605456	3.866037112	0	1.882125292	1.319598626
1810022K09Rik	346.7090243	137.2355214	308.365627	316.3929195	296.3563313	233.9655481	91.76015723	242.0318831	528.0399979	371.6666882	272.0705918	143.0989625	182.5844932	178.0918289	453.3123225	401.9628093	247.8171509	284.2224424	379.06241	281.980599	393.6705571	347.6306909	351.3636918	237.7350712
1810024B03Rik	0.900152272	1.3583986	0	9.636161801	0	3.849743943	0	1.368974062	4.967951743	1.384985986	0.947001956	3.23756962	1.606467917	1.800313184	0	0	0	0	0	3.247859261	2.131511773	0.679694513	1.556544376	3.81964389
1810026B05Rik	1.551069305	0.334383167	1.402524977	6.641700632	0.523175544	1.658391543	1.362770406	3.706850631	11.61764643	2.727423307	1.864910715	0.531306389	0.395447868	1.772659141	6.415320992	2.662175228	0	0.90779344	0.298540581	1.332487467	13.90435319	0	2.87369023	0.671602062
1810026J23Rik	14.73921257	20.07258903	18.85375329	19.24192562	27.44449073	31.51810869	11.60751516	18.04195532	13.55765001	11.24678525	15.50633549	31.89363536	24.37979765	21.56968288	14.92496688	20.81023979	30.55209704	25.12426576	18.08245543	22.91533761	30.21972669	19.81577524	21.75724963	31.81648031
1810030O07Rik	0.443076507	0.668636325	0.400643521	3.794519701	0	5.684808514	4.768769188	8.75994367	8.558706909	8.63516146	6.525918609	6.37443723	4.744451905	2.953857557	0.242040522	0.241968882	0.089231228	0.106778466	0.994941813	0.532891372	24.6557569	3.345619181	10.34327369	3.223063207
1810032O08Rik	14.83696154	4.305790255	1.376004189	8.552395181	2.470172763	6.711509033	9.651478493	6.942899001	11.02303163	2.341368397	2.401411068	16.41968208	4.073687297	3.043493896	3.117317094	4.986231054	4.022331087	0.550093571	6.15080303	5.147458469	2.702547726	4.524376144	6.907409246	4.497009739
1810034E14Rik	1.264808853	0	0	4.061947006	0.497723238	14.87556442	6.806478552	0.96177645	2.908540005	10.0545986	0	3.03275112	6.771770421	1.264814923	0.345465163	0.69072582	0	0	0.284016686	4.183285985	1.497499392	0.716281842	0.546777242	8.817218233
1810037I17Rik	16.3466177	5.286063405	10.90987338	19.99898498	10.10847338	2.49681139	12.56687946	5.32721669	5.370070787	8.383706154	1.228385733	6.999253994	12.50279744	3.113656409	24.8756155	15.30354008	21.63345306	12.09966318	18.35341435	18.95804735	13.82425156	10.13900862	26.24754851	7.077970089
1810041L15Rik	0	0	0.05805054	0.412350206	0	0.411845178	0	0.292905385	0	0	0	0	0.343719517	0.385194607	0	0	0	0	0.172992418	0	0	0	0.166518944	0
1810043G02Rik	0	0	0	0	0	0	0	0	1.854194253	0	0	0	0	0	0	2.935584733	1.894479996	0	1.207070917	0	0	0	0	1.629268587
1810043H04Rik	110.7296625	98.63513723	61.18761946	108.6584528	67.17651649	56.72917214	78.03239899	66.65850627	67.90204487	28.39501633	84.9426248	77.43951949	49.40376639	67.66845183	44.10625067	46.61280698	70.15164097	87.28253405	110.8550473	72.13666359	71.01299747	78.38501296	55.84654358	48.94401989
1810044D09Rik	2.344841104	20.05175218	12.72166836	10.04064267	18.45467642	30.085036	25.23719002	10.69827878	25.88241525	21.64681801	44.40386947	14.05611502	4.184749759	10.94264433	12.80922271	12.80543135	2.833366907	11.30181956	8.424659568	5.64031526	11.10491319	21.246747	18.24615908	14.21419508
1810055G02Rik	6.660744177	14.31587558	8.943021911	7.778563766	11.67586781	12.30097513	13.03429793	14.73429257	5.012826971	4.968876397	19.74816087	29.03835026	10.80652701	10.89945187	7.277163083	9.920467004	4.390062646	7.004485834	12.23746711	16.38598496	1.433843732	2.743336621	7.853022771	18.72014023
1810058I24Rik	28.00842461	6.163916229	27.9642203	16.86550347	22.0435582	8.422423673	18.8406672	21.29795592	8.050981703	25.13824027	26.70370952	9.444154698	10.93434615	11.08672128	23.42848154	25.33351003	31.55221719	19.4057971	14.54418475	14.21125515	12.43545578	16.19207735	17.40532226	14.85612647
1810062O18Rik	0	0	0	0	0	3.244857412	0	0	2.791578742	2.334743354	0	0	0	1.011627382	0	0	0	0	0	0.912514386	0	1.145796609	0	0
1810064F22Rik	1.980178586	0.498040147	0.447634725	4.239576313	1.168849619	5.292979835	10.6561897	1.505752531	3.187517256	0.507788085	6.249719248	2.967537749	6.184412981	2.640250786	0.540858578	0.811047737	1.096668077	1.312326833	2.445603282	2.679272258	3.516716643	2.429715963	5.564206635	3.000911732
2010002M12Rik	2.370623904	0.170354891	0.306227381	0.725074641	0.13326854	5.069306215	2.08283156	3.605304054	3.426631796	1.215824251	3.206579579	2.030095661	0.604394765	1.806198309	0.185000958	0.3698924	0.136405777	0.897764151	1.673039749	1.832892938	3.207719351	0.639296622	0.585612238	1.231756102
2010009K17Rik	1.999285573	1.005691595	0	0	0.786751995	0	3.074003597	0	0	0	0	2.396937508	0	0	1.092154779	0	0.40263635	0	0.897891349	2.404555453	0	3.019274573	1.728583492	0
2010012O05Rik	25.13807595	19.49451815	15.15375201	39.24433175	7.831364067	15.11856014	25.76738309	40.62002726	35.16606649	37.33479227	19.28384956	18.2083534	18.69290793	17.10793935	18.0235653	29.17237328	25.41826994	8.582319232	24.22573579	17.63635342	27.90262539	27.87903234	30.33759354	13.33364659
2010107E04Rik	814.8868895	1119.789373	994.6950499	748.674331	895.6686478	474.0247727	772.8803015	859.4381658	933.3624404	923.9336376	745.6200439	321.9119908	702.0748939	545.3419915	1001.161828	888.3320683	1226.110419	1035.333371	1142.781989	1053.294106	613.6301206	960.6876733	907.0090694	562.1110536
2010107G12Rik	0	0	0.795841162	0	0	0.564617219	6.495577572	0	1.45723515	0	0	0	0	2.112322976	0	0	0.106349731	0.890843145	0	0.317561772	0.625230284	0	3.652613866	0
2010107G23Rik	5.925092425	9.272581086	0.595294706	1.409518295	2.33162203	3.519479948	6.073421317	4.00490159	4.238974422	5.064680123	6.233472145	2.367858544	2.349842153	3.511182732	2.877080179	15.10020015	0	3.649097027	3.547993544	5.146665485	3.897304887	2.982645592	4.553634155	2.394488321
2010109I03Rik	5.435259665	1.822716087	3.822568075	19.3948821	2.138864724	7.102746973	15.78542387	6.429172306	9.999088881	1.548659476	5.718145354	4.344211064	5.388946431	5.636592629	1.649518346	3.298060219	0.729738377	2.037561747	1.356115709	5.084354138	7.865244553	1.596039421	12.53154328	8.053957274
2010111I01Rik	0.649525663	0.163363981	0.489434377	1.390639024	2.300391983	0	0.499339427	0.493907427	1.194913443	0	0.341665567	0.77871438	0.579592016	0.866038374	1.951499134	4.965982039	1.569696571	2.26970426	2.479500476	0.585891967	0.384510388	1.593960144	1.684740821	1.771812176
2010204K13Rik	0	0	0	0	0	0	0	7.328207878	3.324221409	0	2.534681767	0	0	0.803099539	0	0	0	0.58062202	0	1.448833624	0	2.274030796	0	0
2010300C02Rik	1.829201888	8.018320745	2.362887266	2.237905222	3.907601057	2.793955419	2.812491252	7.550860376	2.163297491	2.278351173	3.024065406	0.939867723	0.932716525	4.181052953	0.856493773	0.713533551	1.947168223	0.188925165	3.99017068	3.771419239	2.784504143	4.044969432	3.388990794	3.643344934
2010308F09Rik	1.625667299	3.271008327	0	0	1.919181043	1.738151153	0	2.472355439	5.98138555	0	0	1.949007674	0	3.251350201	0	0	0	0	9.491262331	0	3.849492017	1.227522473	0	1.970926906
2010315B03Rik	4.543501465	0.623317371	3.485893903	17.6866703	3.413345915	6.62437817	4.445550689	4.397190338	16.33716062	8.685403238	2.607258737	8.913584209	8.108616243	9.362411586	21.88663926	4.28580475	2.994598732	3.882107431	4.637532337	2.732251303	26.407878	14.50269528	7.499508661	4.256530617
2010320M18Rik	4.588964201	1.538910629	1.84421501	9.825004704	1.805833438	4.906485737	4.70384443	4.652674263	4.221091883	2.353546656	8.046338764	0	2.729917293	6.118648298	0.835608354	4.176805124	1.848344049	8.478640207	4.808840914	15.63767942	10.86641841	0.577512251	7.935242338	5.563569509
2200002D01Rik	26.97261009	18.09054704	10.83976475	9.624758059	6.19159854	7.209727563	27.647843	10.25515481	22.74283234	12.68068037	7.094109324	5.389563628	0	14.9848553	4.911465276	6.137514432	9.053361714	10.29201202	8.075709172	5.406692735	0	14.42641549	17.49040101	2.725088287
2200002J24Rik	1.86818488	0	0	3.999796997	0	0	0	0	0	0	3.930834347	0	0	1.245462563	3.061614215	3.060708017	1.504935865	0	1.678026455	2.246879686	4.423760498	0	0	0
2210013O21Rik	0	0	0	5.700645252	0	0	0	0	0	2.048355442	0	0	0	0	0	2.181112021	0	0	0	0	1.576223075	1.507873692	0	0.807020889
2210015D19Rik	6.812782903	9.96946451	3.173503139	0	4.143275452	0.662197803	9.522728533	6.593395729	11.39388932	2.541148201	8.470520753	8.167825096	3.31595932	8.257958301	1.014991669	8.455760372	2.245135299	7.76140174	7.510080357	5.214226227	2.933145548	9.587017225	4.283880827	3.754401526
2210016F16Rik	50.88188867	41.84560847	39.07111965	23.3439605	40.0457323	28.92832927	34.77044465	38.07707729	34.91649712	31.27359214	16.14400074	36.79494431	32.43106918	36.61359825	34.63392315	67.04201449	27.73225632	54.49863949	40.44329175	38.12609275	36.33691295	47.26309506	37.70786667	52.87559682
2210016L21Rik	29.35314727	33.87352146	49.18081335	27.72586555	44.50512989	40.6147986	58.40606834	22.32049983	20.64710853	59.77473609	42.68826543	87.97850172	38.51871938	48.34659223	36.31414639	41.01812486	13.56152433	38.28234518	41.09893582	25.9582691	27.59823311	21.83827575	35.08238768	53.38076351
2210018M11Rik	3.122949811	6.997749441	8.300460744	2.431366386	13.07137283	6.981617099	3.928659305	8.203612879	0.522290891	10.92047994	8.064379882	12.93414709	0.506673738	5.110306034	4.497588064	6.356776906	14.57976917	2.805182569	13.2603386	9.219259697	7.731111085	7.39586877	2.454640235	10.84230754
2210404O09Rik	0	0	0.618613319	1.098548477	0.605738816	0.548601512	2.366747479	3.121334828	18.40669738	1.052614293	1.079607813	1.845458415	0	2.052405665	3.924086057	0.560417797	0.309999171	0.618267032	0.691307612	3.085539415	11.54240977	1.356022687	6.654384896	0.622071032
