Symbol	X8cell_WT_male_XK113	X8cell_WT_male_XK114	X8cell_WT_male_XK120	X8cell_WT_male_XK18	X8cell_WT_male_XK21	X8cell_WT_male_XK23	X8cell_Xist_female_XK112	X8cell_Xist_female_XK115	X8cell_Xist_female_XK116	X8cell_Xist_female_XK117	X8cell_Xist_female_XK121	X8cell_Xist_female_XK14	X8cell_Xist_female_XK16	X8cell_Xist_female_XK17	X8cell_Xist_female_XK19	X8cell_Xist_female_XK20	X8cell_Xist_female_XK22	X8cell_Xist_female_XK24
Tmem65	6.746505326	1.896801153	3.294471953	0	3.549781204	10.828553	7.301192814	6.095529551	6.040626409	4.971621884	7.468077101	3.595382445	1.529803882	1.345409013	12.83004934	1.585960142	2.982392769	2.875164544
Tmem67	0	2.000562489	0.694938107	3.94852567	0	0.701843686	4.620355418	2.142991769	1.061844797	2.913103416	0	0	0	9.862101181	1.205812492	0	5.015860413	0
Tmem68	0	19.23669468	7.834393418	55.12185753	23.65559356	19.1247812	2.297983873	7.389825359	14.08320066	16.61363566	11.70418152	10.69631866	14.53699455	0.09410116	11.63908643	10.15398512	11.04993771	26.14247501
Tmem69	120.1427363	251.7737789	413.1254153	195.3733452	190.546757	98.4625854	41.41585712	80.52542877	275.6454765	159.5991291	144.2417132	78.05531796	59.12859194	126.4844201	535.5320778	83.13526392	68.03601699	78.28467945
Tmem70	130.3280919	151.6477189	97.7316898	145.2109655	148.2285289	108.4394911	110.2163955	170.993916	158.8628943	107.504785	67.94107257	93.54309638	156.8232331	162.9033972	105.9694365	99.46060661	197.3997392	75.61417148
Tmem79	0	17.74568267	8.732817652	5.238750827	11.07009218	15.65831911	17.361343	11.40544785	1.569821897	15.9348128	28.1413677	12.71253837	20.39901031	11.747948	4.45665614	16.26427418	3.644859294	8.966281215
Tmem8	0	8.482748903	3.466663528	0	0.83007044	5.219839201	2.881051106	5.131298801	10.59391791	9.591033382	5.675518151	0.266429694	10.82426083	0.424718779	6.282473818	5.520053012	1.866000137	12.10176102
Tmem80	0	0	1.639288456	0	0.163548813	0.501690308	0.302748596	0.674013342	3.339712128	0.458114352	0.573460294	3.947597945	0.174991143	0.111576478	0	0.101173607	0	0
Tmem81	0	0.991955138	0	5.120477242	0.721933752	1.645094936	0	0	0	3.466626511	2.748329858	0	0	0	0	0	0	0
Tmem82	4.867957156	13.38227183	5.229695168	1.354497102	2.000068989	2.2407053	0	0.716750877	5.327212642	1.948649042	2.439288028	0.089317137	0.279130354	0.949210154	1.904469095	0.860710218	2.701249912	0
Tmem86a	0	0.96481622	0.670299039	0	3.410600006	0	0	0	0	0	0	0	5.366492757	10.53896215	4.264554602	9.184032729	0	20.47451066
Tmem87a	11.18212084	32.85363357	34.0370161	70.70651076	45.48389044	16.61776352	31.94795457	19.26333728	12.23707062	38.60736541	37.65388495	15.20303999	34.17525073	20.19612407	26.55719114	16.01472227	2.351370662	13.97878532
Tmem87b	10.63793397	14.20672053	22.33740369	21.72052739	24.79922991	27.94881756	20.00308838	12.49491241	10.31864107	27.4375013	19.78974006	38.08759467	15.80410056	3.924682094	27.24107763	35.44335589	20.59000969	11.33394591
Tmem88	0	3.270635678	1.514833539	0	0.45339652	0.556322325	0	0	0	1.905004222	2.066700248	0	0	5.103726329	0	1.121909975	0	0
Tmem88b	0.643887415	10.45453842	9.684285863	3.577603031	4.451345405	1.333707044	0.766509554	0.853245354	4.227800372	3.18964262	2.395646488	1.010099371	0.775335289	1.271219648	8.601821418	1.408851945	2.200190151	1.509233593
Tmem9	5.108418786	11.84904583	0.686003188	27.48419745	7.904968321	2.393378118	17.86372415	0	10.48192506	9.777207381	2.303803002	0	0	62.61410537	0	9.907266441	0	0
Tmem91	0	5.917759761	8.222640956	0	17.22751502	1.258234711	0	0	4.187983759	6.89367966	4.889992815	0	0	1.958829515	0	0.507484963	0	0
Tmem92	6.642462699	6.320935894	3.84249614	2.559113867	2.54659785	13.20438798	14.29424658	4.739666752	6.709965748	3.681672539	7.373855058	3.375019772	13.71172026	4.147206365	0.846635606	3.65890393	22.5632669	0
Tmem97	362.9880284	235.9290508	181.9220758	284.7200159	215.6439561	212.0086788	307.8698849	338.8193775	187.1491497	203.8626048	156.8958111	316.4544374	187.3247366	158.7023478	255.2363413	223.7791682	252.7404477	334.04106
Tmem9b	31.83287671	25.63777226	20.66152036	14.63550196	57.89584298	18.96984843	61.18486239	33.39506105	32.65881697	28.0738456	52.63882229	15.22229059	57.61129028	35.06064026	42.1690479	43.13652302	35.03786494	18.65358979
Tmf1	6.591751125	9.938275793	7.61270313	13.85061177	6.96802117	5.656545277	7.945175032	8.516662023	4.328180236	4.898060552	9.364189682	2.694055656	5.61290349	6.037059165	14.60849075	9.866657209	8.230028489	1.54506704
Tmigd1	12.27086321	10.1199757	10.54616907	41.22812529	21.96409074	18.55850144	15.58157928	22.76497332	16.11423326	6.631255544	10.14554534	13.91398845	14.4944805	23.50841245	22.87380395	0	6.020725318	19.17477965
Tmod2	0.544680547	0.16845251	0.702186925	0.017050052	0.472877365	0.859593376	0	0	0.715280517	0.098116322	0.098256367	0	0.618397	0	1.511706336	0.52005088	0.028633787	5.106794502
Tmod3	26.7693951	12.51466075	13.04170407	49.4492841	22.97024854	18.11437404	7.040464981	6.599698328	16.3506352	20.18561576	18.24913589	22.97619919	38.12428207	13.65646363	30.17218277	16.46965405	18.81806089	7.296030362
Tmpo	7.700028317	5.740816778	3.840672458	6.090382804	2.807507458	10.79564453	3.028193751	6.559500829	4.965597576	7.059087256	7.782280273	6.493829572	3.73717088	6.846968073	12.5022905	9.764168045	11.05942757	3.867515541
Tmppe	34.2281196	87.20582032	148.4872712	56.6076216	116.1123456	144.2716585	81.97814647	89.20265752	139.1270684	136.8198335	165.1679068	84.10935953	162.6477971	59.53140525	31.53053884	155.3938794	85.59850052	199.4255394
Tmprss12	0	0	0	13.2244201	0	0	3.944484301	0	0	4.476548097	3.175414163	0	0	5.996594686	4.803982393	0	0	0
Tmprss9	0	1.500856268	1.042708957	1.569740182	0.624175	0.191467332	0	0	0	0.582789363	0	0	0	0.141941819	0	1.158370425	0	0
Tmsb10	190.7869821	267.5354551	120.9417074	161.1745619	32.95959509	115.7148962	76.17706878	89.50797115	190.6309808	139.8181518	64.39746261	62.61860651	33.83861072	101.9006794	103.3298332	37.71425896	68.21406082	49.99676373
Tmsb4x	11.67502428	0	0	0	1.877027756	1.974113923	0	0	0	0	0.376087244	0.826250176	3.155978322	1.097612786	0	5.63990005	10.08311024	15.63746209
Tmtc1	0	1.242261575	0.575368119	0.775374936	1.054787943	0.871628302	0.478173016	0.709708753	1.758290809	1.085345683	0.362298279	0	6.034468713	2.702166791	3.57739302	2.982887891	0.457516176	0
Tmtc3	7.753161996	4.691364299	3.440362898	5.38152118	6.557666028	5.419632517	1.906128905	2.233495192	2.213377842	2.125291286	3.078469791	6.234470914	0	3.0687907	2.932385632	3.956086398	4.696061965	5.530897225
Tmtc4	2.966725512	0.509730339	1.416525758	0	5.352653529	0.845355569	7.259625551	3.49453053	1.082204653	0	3.196186871	3.7014708	1.134087142	4.844821824	0.273096176	3.016167266	4.592166789	7.726474631
Tmub2	11.19599179	18.96167679	18.32832946	1.168221439	7.457193831	11.77938206	36.49377219	16.24931688	12.25225019	14.88587507	18.15302789	25.53123557	4.860721297	30.52473725	11.81538356	34.9961243	29.42859298	4.998616221
Tmx1	8.669999556	8.193036358	17.59361625	100.8687278	20.52132254	12.44741229	45.58493439	11.48902225	14.23192412	17.3530557	33.2350891	32.76984177	10.93709729	34.65680831	21.14965081	8.527059837	10.3816731	4.515991207
Tmx2	77.22330228	25.46320612	39.04083186	104.8685657	57.51258825	45.02945833	34.47365034	46.65144988	29.82661604	40.4022872	51.72728411	65.63538833	50.30350703	112.477424	91.61523267	75.56110711	79.84912656	23.95678262
Tmx3	0	6.745553091	5.98820827	7.168942495	7.753636047	8.701057318	10.38602991	8.670960189	7.956351708	10.04076179	9.071442908	27.4532716	12.59006435	19.93603791	6.926905925	3.808283384	4.39537011	7.952688918
Tmx4	2.822433636	0.671453604	0	4.213625482	0	1.499027637	1.163055758	0	1.425558101	2.737649354	0.489563733	0.035851798	0.037347537	0.047626486	0.179871	0	0	0
Tnfaip1	25.91052262	3.727119655	7.444494023	22.72891056	14.43467095	8.201966987	4.8419369	9.182682173	7.913019731	5.698576931	6.997514341	12.73644561	14.82263208	25.24696831	11.48196755	22.29376379	10.29503911	12.71149857
Tnfaip6	0	0	1.499694665	0.764707101	1.234379813	0.96383451	0.415452008	0.924926491	4.582977855	1.257310719	1.573881657	0	0	0.612451024	1.445652772	0.694186177	0.183463701	0
Tnfaip8	0	0.484300967	3.028181115	1.66664263	1.762343885	0	0	0.415024471	0	0.564168851	1.129948221	0	0	0	0	0	0	2.936406839
Tnfaip8l2	12.94747408	10.78066038	0	0	0	1.178838082	0.59281521	0	0	5.382231179	2.470376993	0	0	16.6044097	0	6.735709507	12.04221722	0
Tnfrsf10b	1.054545401	20.11182021	11.32908694	16.34008593	6.894722005	6.310250911	11.71681826	1.863236631	32.31294924	8.548249519	7.847079861	5.282213826	4.111823969	15.65338314	6.916532193	11.04749587	14.22891139	3.295721799
Tnfrsf11a	0.222514259	1.376332816	0.717147897	0.174133252	1.359422162	1.492443753	0.927114826	0	0.730520464	0.601240878	0.200699684	0.146976668	0.574157021	0.048811932	0.138261057	0.442609346	0	0
Tnfrsf12a	61.37381378	44.7664728	33.58927528	34.07367296	18.24509881	16.44753983	26.88125176	12.2761228	49.42254823	33.37541075	14.10034868	20.26952937	29.48156481	22.35414503	9.593741299	33.62968747	21.9152619	32.57129409
Tnfrsf13b	0	0	8.003370531	9.327970044	1.676811462	0.293923629	20.39758574	0	0	5.367878562	6.719425421	0	11.27736254	0	0	0	4.699606163	0
Tnfrsf17	0	55.32959619	28.0906478	29.29350199	33.18812271	22.26145709	1.638272575	3.647308651	58.73492493	44.62214322	24.82546338	39.99647816	1.420402245	2.716997167	40.7601087	1.094967555	23.51250004	12.90283202
Tnfrsf19	6.549940353	2.17038206	6.031428493	7.322563883	2.030888011	3.230268055	3.480943402	4.649803158	1.535973947	2.528307885	3.428637108	3.824239355	2.816818911	9.442028067	3.730704141	9.166599855	1.59867281	1.096619175
Tnfrsf21	0	1.429662866	1.324330479	1.688218517	0	0	0	0.408385911	0	1.110289278	3.057653598	0	0	0	0	0	0	0
Tnfrsf26	0.750733362	0.580445365	1.209780564	0.411251619	0.181046393	0.740486132	0.670277459	0	0	0.33808439	0.507850427	0.061984953	0	0.082342466	0.544220041	0.746652381	0.197329785	0
Tnfrsf9	0	0	2.702623997	0	3.397411787	1.389553399	0	0	3.303623388	2.265819969	0.113452703	0	9.433960824	9.602258635	0.104209369	0	2.248235726	14.15186799
Tnfsf10	4.746520793	21.32021377	20.15411875	9.162409897	17.47889895	7.31242037	2.152552315	2.396128337	30.42387231	6.717991222	7.899809923	4.292244882	5.482224039	7.833959648	35.11058993	4.720718738	4.752837948	1.059577225
Tnfsf12	1.97898455	6.120374912	4.960766858	4.336349711	2.651392723	4.814864635	2.748506882	2.622445063	4.331373994	4.753139223	2.379961779	1.416103706	6.241161381	1.736483038	2.186059115	1.312151203	1.040349652	0
Tnfsf13b	59.88778649	74.28914432	37.47161114	39.24422026	49.94037166	97.62834305	40.73876395	53.19743583	36.72994943	95.43158663	43.18358652	46.40398763	100.1893857	54.42599403	91.32558064	67.54750382	34.59662958	12.34051779
Tnip1	17.10408076	15.28150752	17.15007971	12.61179623	17.47697078	17.62042161	13.80049612	20.65071422	37.43544666	26.36011794	22.02668792	8.284984762	23.53809435	14.25776608	14.56396824	12.17238932	9.690939579	28.50911456
Tnip2	46.60847506	8.78934817	6.106335603	43.1466061	13.34187292	17.71614953	9.134661223	4.519249173	13.06241933	8.191065965	1.922521261	9.386022689	8.115414524	5.735575798	12.12576191	14.13265601	14.79085103	5.32914527
Tnk2	0	3.103701572	1.078137027	0	0.04033641	2.771619308	0	0.997400525	0	1.581800766	1.58405853	0.952889928	0.56105995	2.091395115	0	2.295645943	0	0
Tnks	0.346823901	1.608925373	2.049280164	0.108565759	2.258275612	1.470986502	6.605970605	3.217148102	2.277264912	2.655200639	0.586542024	5.498076903	3.132202965	0.190202919	0.538754676	5.070596961	0.319068544	0
Tnks1bp1	0	0.902028458	0	0	0	1.495957218	3.009153523	0.515332282	0	0	0.526142586	0	0.434828783	0	0	3.055506296	0	0
Tnks2	11.55227015	21.06324366	17.41205439	24.17989458	18.21255203	39.86404405	41.66738129	42.72658037	22.64264016	21.27563348	20.76168709	50.48145076	31.14321232	39.90369787	63.60294472	38.68693885	17.99243603	13.74098852
Tnnt1	0	1.850091917	0	3.932428485	0	1.65214031	0	1.585446801	0	0	0.269784211	2.963531147	0	0	0	2.855825444	0	0
Tnpo1	3.847049389	18.47276049	36.32622428	36.95103191	42.25340922	63.30888085	74.35958625	52.05229545	21.27152758	34.83188096	64.74097604	74.99529067	85.54292525	64.89220436	6.248578061	69.95789177	47.47291965	34.17064555
Tnpo2	11.87126284	40.8703809	19.97233175	22.96234358	19.5899286	33.49280073	32.66365464	30.57188879	27.94339614	20.77914507	36.92047492	30.84733571	20.61372164	24.6165353	13.59281611	26.37579093	19.84074059	22.05042008
Tnpo3	25.04520983	36.11755869	62.27754959	53.60176692	48.2738559	53.12608521	54.77218423	58.91905196	39.72625843	55.00014077	56.72846569	47.25917969	61.57484869	90.9913905	50.64950609	104.0023401	77.00028355	72.55609141
Tnrc18	4.790744381	4.413354356	5.913281155	1.834665275	5.326002969	14.65864671	9.040012874	7.293951917	9.369959467	4.957563663	8.297384077	6.86745563	2.104107677	0.670802305	0.675578608	7.339668501	1.875469941	3.822712615
Tnrc6a	4.744521517	2.649347335	2.831715013	3.279751232	3.877518797	3.405825746	3.765379872	3.84217017	3.894098827	2.848856413	4.160512261	3.786776961	6.710628621	4.076403659	4.776928476	3.014744378	5.126943862	5.560437339
Tnrc6b	2.231363038	1.87310196	0.958870271	3.133182544	0.881482194	0.326991714	0.493313707	0.253447167	0.418607231	1.894896657	0.790667214	0.189498272	1.34892833	1.132805528	0.369726851	0.076088001	1.37411465	1.793205089
Tnrc6c	1.024259037	0.39596376	1.237918219	0.500972268	1.111543541	0.707194798	0.15241491	0.678646798	0.840667684	1.037843157	1.212545261	2.896482726	0	0	0	2.215653299	0	0.600200481
Tns3	0	6.927646065	1.764741598	0.420712266	7.634820521	8.454772289	1.688846003	3.759900967	6.373481096	4.035055046	5.825507473	0.937072007	4.238618487	0.524139564	2.381608136	3.772465394	2.315889045	8.400721315
Tns4	0.705026252	2.907231714	0.757416769	4.303519303	0.415613476	1.205365038	0.139881949	0	2.314620677	0.423334271	0.476930826	0.038807404	0.12127935	0.103105582	0.973497408	0.093492498	0.1235438	0
Tob1	0	5.293610919	0	0.688881814	3.459504736	0.192947677	0	0	4.816639526	4.845185792	5.293201645	0.242270292	1.430140962	0	4.152914382	0	2.056720421	0
Tob2	1.958504323	2.595872584	0.601154522	0	1.304479909	2.428512704	1.831879148	0.370757965	0.918546263	2.015978428	2.271212899	0.138604812	1.684519772	0.429628106	0.811288464	0	4.338957868	0
Toe1	61.7723076	9.466057944	22.71873109	12.19418395	28.18345958	40.61942576	14.57475163	10.32435377	18.27028771	26.06415138	22.3367354	83.53438661	36.95215111	27.22349375	12.33318922	39.62931878	12.14103933	18.26187679
Tollip	24.73205451	24.71882593	40.8269104	5.995203419	49.55758572	36.77020292	25.13344484	41.16684296	41.58820471	41.01971978	45.97501604	48.85915011	56.50095604	47.30646919	7.808671014	19.31812395	49.23170424	62.21219736
Tom1	6.160757389	7.328184267	24.43777261	14.68621238	41.14313838	34.96419754	11.00102118	13.8158443	15.55841295	16.21973484	33.87496594	23.86828153	39.61946416	18.92039908	4.12250143	36.48080836	27.52896952	57.76178745
Tom1l1	0	1.651204826	4.588650089	33.84341736	8.669610828	7.16201866	4.449088062	0	7.011321113	4.327900178	8.788546149	0	4.041099811	7.612842303	2.101066014	0	0	5.005780984
Tom1l2	1.251963231	3.042228609	7.301410375	3.723051424	9.488998465	11.2549981	21.82353175	17.30136584	5.284581299	8.215483155	10.08236449	11.19343295	0.061532577	5.806619923	2.259665419	6.012332254	19.79167528	2.515308803
Tomm20	572.8529189	325.0803705	223.9210167	453.5599153	274.9645063	289.0602713	339.2393955	359.658575	315.6560466	276.9528199	242.7806838	527.458934	286.4525341	426.6975208	417.220957	318.5277309	350.6324694	294.1824998
Tomm20l	24.37427168	5.798610235	6.04281332	0.586910867	6.933125053	3.698703379	0	14.90745616	0	1.688720185	6.341739596	0.309612762	0	0	0.388337263	7.831957531	16.75614613	0
Tomm22	1058.537706	408.371656	422.0527428	277.379578	324.5781115	578.8774198	577.4494858	452.6295788	293.7805169	376.4460735	464.5852733	546.920059	343.9074957	403.3691258	331.8038525	474.0781793	364.8620019	639.4714111
Tomm34	37.39458015	10.51360361	11.47810637	24.77932069	13.97603146	11.68796698	9.828211483	11.58389032	11.16067641	9.6229896	15.55016965	4.490932438	6.265572703	16.93882226	5.129899805	6.762055177	9.318536774	13.65984302
Tomm40	408.4856934	185.6599443	239.9569976	115.6897845	195.1870657	217.7963502	293.0442859	218.6546211	158.550127	181.2383968	224.1489002	232.2675541	317.3027425	177.3024575	26.25682033	215.0737113	218.4428285	282.9948872
Tomm5	2461.358669	954.6743983	1029.004783	882.6557661	911.3864881	882.7349208	740.7666768	971.375059	695.2297237	1021.14891	519.0168433	1292.242428	767.2297897	976.2460387	2118.804338	1160.967283	1498.598904	1359.273855
Tomm6	128.7250513	120.1181822	82.25907149	47.58932086	61.90809803	65.01637364	66.71202105	97.05390527	105.6519756	91.95223952	94.3355282	69.81690915	55.74032671	56.47564761	71.93996005	47.01618881	57.1699856	67.62775313
Tomm7	518.9317438	394.2113797	291.1956726	156.9205962	208.0084295	217.8586318	209.9175229	303.1048331	390.3548288	260.4679577	221.7592159	259.5721925	237.9880333	214.1879017	334.5471246	118.6553841	261.6778003	118.0917448
Tomm70a	55.90290873	80.04169502	74.03859186	39.81300079	52.92741314	90.84947518	123.4150885	104.2601231	98.07730308	83.65109856	105.9136537	36.87653536	54.90041409	47.10612416	83.25547989	105.0792078	53.33393706	92.90175664
Tomt	0	3.842815086	0	1.037209419	4.261725626	3.758474864	0	0	0	3.730456747	0.933945342	0	0	0.908574952	0	7.414772882	2.612827741	0
Tonsl	1.593724663	6.16110952	2.56823157	0	2.348754552	4.506316625	0	2.463905678	2.616121064	1.435432228	7.247300416	2.587882852	16.86048189	2.680328505	0	5.442043407	0	22.41357176
Top1	104.0179527	51.66884367	44.94872685	53.2065374	44.42410576	87.351718	48.07814586	50.05328929	51.51024018	40.0392658	56.47566998	82.52476194	41.48441226	42.0028578	105.3135116	34.33005142	65.90873828	74.91425871
Top1mt	0	1.823731768	3.167560896	0	22.08992107	3.024543935	0	0	0	1.062245098	0.53188064	3.213437361	0	0	0	0	0	8.293218681
Top2a	31.48698325	34.44710148	57.06831201	99.06609934	89.77752981	62.79047038	78.15411191	65.85150401	55.55400192	39.16328882	63.36893439	46.76013234	53.98000457	48.16213537	76.75039013	16.36091832	45.15387366	26.10739789
Top3a	0.298787863	6.930424533	12.51864107	7.94997447	2.401849879	16.68055887	10.84851834	13.85782244	6.866501713	4.574896502	7.882748405	11.79210702	7.658272142	11.73232633	1.237695234	5.170647592	21.1262376	9.804772353
Top3b	12.84010298	6.42373922	10.54854514	0.531968552	7.832352095	3.724953048	6.743548483	5.504859897	6.199178392	6.802820077	12.77349375	12.41004123	0	5.219132104	0	8.112899184	0	10.62227063
Topbp1	22.08259197	15.89030228	17.38161082	18.1709258	23.02411132	25.61983497	14.96594532	24.6270048	16.50939088	29.34163712	26.12963808	35.49055166	24.40927863	15.58763348	28.52922629	41.27220009	7.528472991	17.42425095
Topors	20.06902552	10.79428954	24.99751337	23.48987771	29.60014284	21.91804258	30.64277558	16.9587511	14.32329687	31.95997452	38.30177427	37.65510087	39.37617267	20.86378494	31.3859796	35.34932608	38.07268137	13.63495523
Tor1a	36.94104494	34.51211409	47.95407963	73.35658261	41.82130122	29.14945076	68.25458756	53.03166683	37.89952244	47.82846343	34.1871593	79.81015248	45.01201239	77.32173082	58.02165236	50.21165269	65.5420281	25.25471667
Tor1aip1	7.048674266	17.90658912	14.06314263	25.53161434	26.30726315	10.72665641	24.1242003	19.68182731	27.27331257	11.79022662	15.55352471	16.25386789	20.04988911	18.7757147	22.83727548	15.32263902	12.70449965	22.42226767
Tor1aip2	18.18811251	10.4403584	11.8422252	13.0473687	4.740677112	16.22741118	8.611536358	13.69427231	13.1185622	9.680052278	10.4706213	10.39825489	18.32207973	15.50597989	4.537656277	5.344548789	5.577522727	4.52155963
Tor1b	99.55408232	69.18862263	66.09390078	40.50057064	52.33291886	69.21474836	57.03724958	31.12808164	61.20576865	71.19558653	43.04737007	59.47788223	95.95353511	83.5924123	82.63277927	82.32533842	100.8486558	101.3800095
