Symbol	E4.5_WT_male_XK164	E4.5_WT_male_XK165	E4.5_WT_male_XK166	E4.5_WT_male_XK167	E4.5_WT_male_XK169	E4.5_WT_male_XK173	E4.5_WT_male_XK73	E4.5_WT_male_XK75	E4.5_WT_male_XK76	E4.5_WT_male_XK82	E4.5_WT_male_XK83	E4.5_WT_male_XK84	E4.5_Xist_female_XK162	E4.5_Xist_female_XK170	E4.5_Xist_female_XK171	E4.5_Xist_female_XK172	E4.5_Xist_female_XK74	E4.5_Xist_female_XK77	E4.5_Xist_female_XK78	E4.5_Xist_female_XK79	E4.5_Xist_female_XK80	E4.5_Xist_female_XK81
1700096K18Rik	0.129848843	2.302839479	1.535120857	2.766243466	2.032571935	6.043353056	4.938721573	4.375259834	3.784637548	0	1.467155611	2.201146517	3.650446335	8.437640348	6.774312961	6.523917555	2.234729419	0	6.070433234	3.853827263	3.182922845	1.706384587
1700111N16Rik	0.332422216	0.155142942	0.436668654	0	1.115041671	2.578568486	0	0.466707266	0.968893959	0	0.469502756	1.102517734	2.33635015	0.450019908	1.825549466	1.565783437	2.288426098	5.211768277	1.295061507	2.055431281	0	0.873693027
1700113A16Rik	0.191404857	5.895747464	8.171434268	6.545630821	8.132355463	5.938839321	16.98658966	6.986840411	8.368168577	11.30820671	10.2727012	5.360676258	1.88334065	1.554697465	3.153390635	5.108839685	8.56471985	0	10.43953955	5.207371375	7.298380562	9.055121626
1700120E14Rik	0	2.454342077	2.04682781	1.583310405	1.95998008	0	1.234680393	1.093814958	1.986934713	2.876803106	1.925641739	1.435530337	0.273783475	0	1.069628362	0.458712953	3.352094128	0	0.758804154	2.890370447	1.060974282	2.303619192
1700123I01Rik	0	0.65327394	1.302425848	1.177099913	0	0	2.957721661	0.655068351	0	0	0	2.665120364	2.623432977	4.737345344	0	3.846022305	0.602254729	0	2.726614307	1.153997872	2.859302667	1.532889812
1700123O20Rik	31.87311366	34.77107319	31.33588814	28.92497496	38.08732069	29.35937057	20.20457402	29.08656061	25.83751418	20.59602181	34.32515015	29.43756721	19.0410682	45.57565304	26.80242928	21.11196619	28.11287243	18.73919012	17.07369601	23.64932008	20.61738694	20.68094759
1700125H20Rik	0	2.521749078	1.013967007	1.514602293	0	0	0	1.083718205	0.562455365	0	1.998717374	3.271242362	1.356281215	0	1.05975487	4.544786797	1.992691033	0	3.007199233	1.431845052	0	1.52157001
1700128F08Rik	21.35767814	2.531485561	11.24441453	11.3083482	5.68570798	2.629675249	30.08615791	20.46616475	5.928583575	0	6.543712288	6.996076497	10.24542161	10.78507171	11.17038917	11.17771888	7.001346871	15.94519376	9.245105749	6.288508676	7.386674999	5.346056792
1810009A15Rik	85.66223211	75.10331097	68.11817989	108.2254582	119.0393105	71.19364698	240.4796036	104.8034801	91.84484555	72.29897366	131.6450102	93.12460362	80.41755206	101.0561779	94.92560388	88.86351419	81.61122827	86.33739058	73.89642017	81.71993713	72.4930086	87.64490667
1810013L24Rik	10.89927096	12.07022755	11.61759418	6.472829596	11.67007612	8.597760018	14.63796343	13.48662567	9.153360503	10.91405714	34.96216695	10.85823308	10.45175473	30.44781235	13.9492771	10.00656298	12.95567102	13.03325852	13.67412022	10.39440781	12.32698985	8.982267731
1810014B01Rik	0.812998036	1.951353454	3.127571845	4.427607231	0.259717525	3.603629045	7.362353456	8.479091511	2.708118423	3.430854074	3.171365531	2.2256037	3.428377517	3.930729444	4.464708016	6.382339483	6.396292203	0	6.334609495	1.149011462	3.795930208	3.052532427
1810019D21Rik	20.46113266	18.99190907	13.58899055	22.1087635	12.26952293	14.18682637	14.49211737	36.91127088	23.32173673	23.63662527	9.471443208	24.17917993	16.38908467	17.1767623	16.63512542	9.153079119	24.39412169	7.168556123	18.7036465	18.3765047	28.33110729	25.23624622
1810022K09Rik	198.004267	265.8414942	279.8207579	278.5651465	377.7238419	203.8162263	434.250334	314.8795944	272.1456413	207.9046235	347.2493901	205.4147256	302.7280553	461.7832714	365.892922	288.0442804	368.2254502	338.3880271	318.0619388	193.7989781	295.2022033	288.5670804
1810026B05Rik	6.621685069	5.05386506	6.968189075	3.568682522	4.090437396	4.540446473	6.95723076	17.25773303	7.037527266	3.242067043	9.610610959	4.961246437	3.034029824	8.419388598	9.241688879	5.054672463	7.933180807	2.294272483	5.986039694	2.895428455	6.675906811	7.596015945
1810026J23Rik	13.17650355	11.08024043	7.796670599	10.94742115	4.645420716	9.208011124	1.504985817	4.833143887	11.41766648	8.766535647	8.438806006	9.405214376	6.50758274	0	9.289570487	6.430084789	7.252578167	3.722221886	5.549563253	4.697535818	5.334659014	3.431932357
1810030O07Rik	7.900585227	15.84146972	25.80131103	17.92196656	28.46390978	7.944236658	17.62155827	25.6761579	22.17456221	12.96574712	29.13618737	25.01707425	34.96168141	21.39099296	23.09973071	30.78156532	33.86683778	22.93826473	23.939504	27.86308121	32.2772137	30.5704239
1810032O08Rik	0.565300874	3.517712786	4.888633496	5.968642521	4.213744522	2.923324513	5.972464997	4.761956559	5.492178074	5.5663331	8.250270766	6.110744261	5.959623267	1.658110408	13.45257183	5.325388635	4.864481114	0	4.404635832	2.79629229	3.335932656	5.943037595
1810037I17Rik	84.24382754	98.42738783	63.05477463	60.95431797	108.6343058	110.6565189	178.416377	76.32385257	67.98736851	91.11448525	140.1298964	60.66910087	87.25501794	145.3628855	88.92820065	72.94475939	97.21004282	120.8959363	93.12766066	51.01681526	95.03437974	62.32045199
1810043G02Rik	9.540674394	3.313619072	4.66329166	2.425570762	0	3.442145668	4.219462004	0.934515256	0.970036523	0	7.207531698	3.107042902	6.705435136	4.956056512	0	12.71522014	7.828009437	3.478609487	7.779532213	3.292568222	10.87748868	4.95676551
1810043H04Rik	40.75334864	51.19340235	40.52532611	61.70865544	62.17448281	106.3581204	304.2112525	67.37590156	58.83579145	67.50587369	72.44155077	38.73839639	50.32517141	43.31122776	46.01567197	59.79982627	35.39648545	131.370321	71.22313972	57.46220276	52.90481676	44.04544765
1810044D09Rik	0	4.697702759	14.74789976	9.115661947	7.791525751	6.006048408	49.08235637	4.348252057	3.385148029	0	3.645247737	4.850674732	21.22328939	15.19882052	9.567231463	8.509785977	7.329084816	0	6.032961424	11.49011462	13.70752575	13.22764052
1810055G02Rik	18.99505052	9.798241305	9.8494072	13.33928427	13.19011745	12.40781945	3.802448225	8.421561502	14.27805795	11.81293008	4.14186916	10.31568134	7.869601951	20.70713284	10.70594552	9.104062818	5.16172624	18.80888955	6.231709356	31.89697334	6.534970177	12.0868606
1810058I24Rik	18.49717718	45.72641618	51.63288216	32.40590817	35.54659214	29.14455748	104.4300642	32.86737528	42.96174043	55.49445991	52.52180449	15.01749962	41.03219437	47.92953968	41.66374992	32.67220001	23.87556076	18.12510504	50.66853546	48.25053892	34.24208931	48.61544732
1810064F22Rik	0.899070684	0.762909691	2.20098453	1.55793304	1.279407791	6.340007659	6.217382762	2.065514172	3.335150187	2.414415117	1.154381234	1.867436641	1.148891559	1.438421583	2.693121628	3.721513081	2.531981438	7.688603418	4.457891999	1.617201188	3.784387414	1.71854128
2010002M12Rik	1.789251462	0	1.175177215	0.909050729	0.8752442	0	4.253318014	1.884027191	1.466729815	1.651703893	0.526475602	0.412101725	0.392978955	0.605554278	0.921183653	1.580208188	0.866065568	1.753260532	0.435664079	0.276582254	0.761442166	1.175655877
2010005H15Rik	2.494425793	8.648043715	0	1.79797553	0.796860588	0	9.035615605	0	3.115874891	0	2.348699394	2.626368003	4.0071945	17.36667736	0.978466854	8.392361982	7.359370291	0	0	0.881344019	2.911651011	0
2010010A06Rik	0	4.084228159	1.847500101	3.066314857	1.048361438	7.273105132	3.962462657	1.316393584	4.099290554	0	1.177136478	0.345528814	2.63596183	1.692433674	10.29828237	2.453580912	12.371566	0	4.870463873	0.386503025	3.830610633	5.339396422
2010012O05Rik	8.300778269	13.80116252	9.824844034	15.02719744	18.94887604	22.80421505	237.8825123	27.4353523	23.68981351	17.87954283	12.782155	14.14762646	17.50201127	42.72500589	22.79252201	18.87047275	23.95853821	46.0915757	21.55896509	18.60543146	24.25662203	14.31716266
2010107E04Rik	1141.792898	1437.693071	1355.625274	1194.105334	3106.577377	1543.439256	4110.734753	3075.792679	2513.597616	2634.331953	1893.417575	831.6534595	1223.830136	3048.858986	3041.750527	1453.584687	2342.981549	2877.12455	2172.907418	1713.506627	1763.391578	1900.816124
2010107G12Rik	0.174375324	0.976580968	1.030764653	0.097758324	1.364780692	0	0	2.448158596	1.016485599	0	0.082094087	2.827422681	0.857888721	3.895028658	1.197012278	0.684455843	2.550884605	2.733884008	1.358674352	1.293835891	5.699172323	1.37491266
2010107G23Rik	10.21732615	5.985954268	5.140127376	8.896741618	6.562706265	8.431367782	6.890244136	10.68223101	7.286575134	6.4217026	17.70566951	3.604997328	6.111492478	31.04799396	6.864530027	6.997028777	11.59812949	17.04136825	14.39755265	7.796152292	20.1309297	10.28444201
2010109I03Rik	4.486907173	3.629703562	6.745338944	3.577529831	1.560782583	20.10928131	21.49011279	20.15819237	9.590355784	26.50866582	2.910402883	5.291150292	5.185781117	4.72437434	5.475680964	8.453736966	7.893675394	28.13857721	20.19939071	8.384678234	12.49217095	17.03400448
2010111I01Rik	15.4424282	3.953868069	5.916493153	3.967945997	7.314131041	4.159218476	3.398977657	2.860626923	6.720131425	7.919611856	5.806010145	4.939877122	1.658149448	1.959875815	6.772585624	2.104667582	6.275074355	1.681311396	7.520140572	3.448016726	2.482661678	4.932419169
2010204K13Rik	3.977821863	2.599054283	5.094621492	3.122066037	0	6.171119506	25.21567146	3.909290036	5.217278886	0	3.183619112	1.759055779	29.91417289	4.308012989	1.09224207	11.55413557	9.584296193	0	10.84785135	0.983825882	1.625107541	5.750119223
2010300C02Rik	1.941479898	7.651489121	2.550321167	1.08843279	2.026046824	3.346640136	3.281911286	3.634345046	6.287479715	3.82342371	4.346713433	2.321273293	1.516136419	2.044231685	6.041769192	2.370875937	6.014399385	2.705673786	6.387109125	11.84448756	1.880121359	8.050958032
2010315B03Rik	2.045860538	3.373670161	4.568639854	5.084814692	5.032438887	10.57970107	4.322947662	6.5105579	7.751854023	14.10144444	6.035864357	11.40942238	2.684050538	8.124172375	18.53802805	8.779888954	4.577266915	2.138355089	10.09575313	4.047985287	6.686560641	10.93335464
2010320M18Rik	3.28317136	5.893349356	3.815135929	6.088178439	0.564754887	7.836079265	9.605647731	4.964011241	2.208297909	0	2.85356843	2.978195556	13.84499147	17.77850461	7.628101327	5.154825293	3.04253161	15.83817903	1.967798156	4.997043135	5.502824999	3.31886076
2200002D01Rik	90.5499757	146.5247061	81.8973352	45.56289864	143.5669301	46.05821738	150.55795	144.8431062	138.4505513	109.6249231	104.4784082	85.61027252	75.63876009	87.91809053	129.4123735	29.1332487	103.4666498	69.81919159	78.07151854	81.68859593	36.38702329	108.2655584
2210013O21Rik	14.28716509	8.822123675	6.496466478	6.407738338	11.79651562	17.04988041	58.52038892	3.703125876	4.484530216	0	3.725306916	25.9200431	31.20555904	35.7071871	21.12391059	28.64383734	7.565707776	13.78439647	5.137884203	9.241756909	36.51809026	9.243182303
2210015D19Rik	8.384989063	5.917691452	7.387769125	8.197726112	4.344622511	9.518281064	11.66772972	8.900919224	11.32552786	3.020643261	7.221156522	9.872859894	5.030771356	4.98348133	14.03887226	6.421981343	9.327201912	3.206370483	3.98372181	13.65700036	6.127126476	4.568844731
2210016F16Rik	23.80223166	31.86334768	25.79269592	26.46375323	41.44804556	32.06489203	26.20392562	26.39691003	20.98743796	29.54279022	25.80168867	43.9308909	16.96312739	41.78997771	28.74237716	17.2724445	26.16201373	25.08740619	16.62378031	23.74569399	24.6964134	23.30611753
2210016L21Rik	44.04443257	21.81967953	19.09829903	29.24706862	14.02474635	13.26790694	12.64986185	22.41326288	16.20254943	4.210593637	15.4343103	20.48567042	29.85359902	40.71521026	10.56744202	21.03685404	12.26561715	13.40845838	11.10613353	23.2674821	16.6934658	9.365724493
2210018M11Rik	7.921652871	5.775306186	6.649895731	6.227965065	8.59513603	1.454379435	6.536977508	4.21175984	8.743700739	1.384649626	10.72487462	6.080297105	2.899076439	5.647559256	3.603800192	5.740425774	5.162926442	4.409358512	5.113137709	6.376240735	4.851300938	5.051051415
2210019I11Rik	0	1.46148525	1.713969889	1.097238881	0	0	0	0.732749827	0.760601915	0	1.597134203	0.384666382	0.73363339	0	3.582735777	0.409724191	2.470135382	0	1.016650226	0	7.818247376	1.714668007
2210404O09Rik	16.26519002	3.716445344	5.953518011	0.902360824	2.652135735	3.942736866	8.592174767	5.471044742	8.148132086	2.502468978	6.30146968	6.05637387	2.024345893	6.078206756	9.76968976	2.527155198	6.998194531	2.656335745	10.5610779	7.752335324	7.383349166	6.01160596
2210408I21Rik	0	1.122582598	0.614375428	0.243475853	1.120585202	0.518277615	0.847088963	0.469027543	0.778968723	0	2.138994091	0.861777001	0.563511727	0	1.375969014	1.049045248	0.632445884	3.142607434	0.520600009	0.991512021	1.273847318	0.702429337
2210409E12Rik	2211.896863	2525.320521	1095.149926	738.3686177	1518.913511	2136.942465	2385.40252	3873.358343	2989.256314	1474.266207	1261.729502	436.6152193	633.4768642	2408.609205	2877.78262	905.8230236	511.9154549	1064.140782	2457.607649	2021.863962	1145.877552	1919.01459
2300009A05Rik	13.52925065	7.929412863	18.8052305	23.28348245	20.40389519	14.64350933	143.6028273	15.9023867	22.00912297	27.88286087	11.55385043	12.52224156	21.67101507	66.87235631	36.28508521	25.19392681	15.1617796	69.06028733	36.7728167	17.11988649	31.70680834	21.50044579
2310003H01Rik	3.555608959	4.203860669	5.410152703	9.833840757	4.505587804	7.354808255	2.253923641	5.8239187	7.081623058	5.251638048	1.729741808	5.896299567	5.830941288	11.31158702	3.579801883	6.419958672	7.037180536	7.432720239	5.540823783	6.88864037	5.810463247	6.385801695
2310005A03Rik	0.674860022	0.251968165	1.063792502	1.286356477	0.905471429	0	3.422385251	1.136971216	0	0	0.889607805	0.596867563	1.138342197	1.64447734	0	0.423832341	0.696870071	0	2.103313667	1.001469818	2.573281238	0.709483864
2310009B15Rik	0	10.45734075	8.656898704	5.357190371	11.05277733	5.111978155	12.5327628	10.17765127	5.762458642	9.733771629	3.723132189	8.985766254	3.705426788	13.38237835	11.76216548	1.552072549	32.3245196	10.33226215	5.134884854	11.40962345	3.589846431	15.58876455
2310011J03Rik	14.06312284	21.91302884	11.32232598	18.24780791	14.45588684	10.55674331	7.189278239	18.78869492	13.88339192	0	5.552905413	20.98054845	14.34764034	26.56121119	7.785269726	11.39621041	14.0533364	10.66857448	13.25505991	33.0990101	7.722281164	14.00963345
2310014L17Rik	16.38115921	6.506519697	7.516120443	4.950029987	7.144437011	2.703556214	8.101089138	3.914635072	7.788244246	6.863826614	3.828691818	5.694166924	1.306451804	5.032887049	8.13465744	1.094453134	2.499323038	0	1.810447207	0.431012327	3.955314742	2.900801115
2310015A10Rik	0	0.362480518	0.153036816	0.653134558	0.607883743	1.204928597	0	0.32712856	0.226375224	0	0.109696	0.429325791	0.982569054	0	0.319895046	1.402364553	0.401005935	0	0	0.096047398	1.586534297	0.510330499
2310022A10Rik	18.44073659	10.93591969	13.38677425	14.92438937	3.565613479	13.9816558	7.910325231	9.343775238	8.284507447	24.57472484	3.002695593	10.6277907	8.283110223	4.317140136	8.375733956	8.381229888	8.590451393	10.86905249	9.182816375	10.97360983	12.83958707	10.20360139
2310022B05Rik	3.41368565	1.327652032	2.092629218	1.690506576	3.30792324	0	3.606595887	1.118291011	1.492454136	1.680672392	0.053570922	0.335463515	1.279587962	1.540437061	2.187126394	0.982619462	2.741682552	1.784010187	3.546439978	1.125732427	0.929756114	2.990687954
2310030G06Rik	27.41974743	29.97731392	22.28768059	15.28713494	31.84362698	25.85212141	30.72982312	47.64171819	38.85561216	22.37513527	37.79963414	14.96141618	18.95190056	66.03625467	42.4285917	17.83883706	36.76129894	4.750178494	27.14832641	14.98710602	21.04265659	27.87094825
2310033P09Rik	10.76447958	16.84044761	16.62965128	16.14942297	23.73244749	4.70417329	19.22161579	12.34574224	21.21104841	22.39316519	34.83223671	14.5265028	15.13111477	7.183637695	17.06837265	10.9499698	18.00406785	28.52403718	22.44494995	16.87408049	22.71134713	17.93147574
2310034G01Rik	0	0	1.254591157	2.409469746	2.669685219	3.704237977	9.081481674	2.011342481	0	0	0	11.43869922	5.370047452	0	0.655622461	1.499548943	1.232787917	29.94782583	0	1.771635693	0	3.137755414
2310035C23Rik	26.24229273	22.57809074	18.65316664	14.00953088	17.74496209	11.33883279	6.618763928	13.68179199	16.83932682	11.30925261	14.28807648	8.798478558	9.735570211	2.497169294	17.58416793	7.704952088	14.19598842	9.821956198	12.20318779	18.76548686	15.45124754	13.17230419
2310036O22Rik	105.0439295	124.6284823	104.1816998	84.78704338	123.1096008	55.63001339	74.878106	78.77307076	111.8920454	112.1566197	36.34540843	108.6680372	73.23462414	93.66064563	91.51078345	46.36497741	109.9945344	105.8246043	87.10595311	135.6400302	82.15295141	104.2241341
2310039H08Rik	16.30804045	14.76768138	11.67029459	24.42579608	16.32894142	37.76118404	49.37443767	8.88494712	9.222667205	14.38029392	16.50123012	20.80980433	24.63413747	30.64443457	15.37192947	24.07619914	20.94516771	45.79344131	17.06867611	19.86615548	18.56224603	10.8753872
2310039L15Rik	16.41192297	5.471084449	13.2816648	17.58020518	17.69477343	9.093269552	55.73370373	22.21875525	14.52133594	0	17.10881695	13.82402298	15.65427384	10.71215613	20.92273049	14.72454289	16.64455711	45.94798824	20.55153681	19.57077934	11.97314435	15.40530384
2310040G24Rik	0	1.133043941	0.159454489	0.544419257	3.257360443	3.766373582	6.15587747	0.68169371	1.415210273	0	0.457184619	2.505046746	2.730062833	0	0.666619999	1.905878334	4.596045446	22.83763235	0	6.60496266	7.273492075	3.828466477
2310045N01Rik	64.91208606	54.15005834	51.07858799	52.03740734	99.5756991	87.56818579	107.3431134	82.7689779	61.23732785	64.843142	32.47915733	43.45063224	54.21734158	109.5258452	99.88189647	57.11282074	62.60370994	68.83008638	134.3842157	72.90477724	42.70421484	81.59419178
2310047M10Rik	1.77500919	3.411078457	2.057334556	0.760963376	1.867890746	3.239666511	7.942516714	2.052268798	2.434601468	3.084341621	0.786499623	1.462137836	2.054743462	9.470396757	4.013777462	2.459027262	2.156352671	9.821956198	2.440637557	7.230738055	3.696924259	3.293076048
2310057M21Rik	15.21184479	9.280827401	7.088666704	6.717639379	10.07197231	9.22880609	7.541923053	14.79466249	7.430812747	10.04152412	11.12245102	5.950253796	7.406251081	13.5753973	15.40090918	8.539436799	6.727807348	0	5.959388723	9.878696104	18.97965104	8.264173157
2310061I04Rik	33.68509375	25.49348867	25.41305919	33.43074502	25.44812846	35.30975233	30.77938735	38.77132973	32.28448435	26.89346903	19.43034632	24.49130524	31.35306535	61.00745693	23.74833745	26.44406188	36.03717452	71.36760108	33.10344317	64.17321676	54.55119056	26.71950562
2310061J03Rik	0	1.300902302	2.563083268	1.953356131	5.609898541	2.162177427	1.766964829	0.78268537	2.031088818	0	0.131228919	0.616321025	0.979536433	0	3.061514068	0.437646136	1.679026703	0	0	2.757627508	4.555116249	0
2310067B10Rik	7.004820093	8.542053649	6.307484667	7.474050402	6.147757108	5.258297785	11.93656185	5.92183887	3.732064721	5.562433547	0.673743347	5.357033727	14.08132639	10.75742145	7.755662014	5.08513975	10.04621805	10.62800144	5.86873349	11.64305549	10.25721733	6.037855374
2410002F23Rik	33.79502865	17.72167617	22.57061398	27.78062696	21.22817309	16.1999671	9.628264459	17.59265048	17.43129202	5.608459738	18.68125094	42.74910841	13.6107131	22.23261825	20.59223482	21.16467312	14.70388817	17.85990421	25.88816191	11.73939561	24.56246464	17.46504426
2410003L11Rik	0.614872464	22.09620822	21.20197556	9.996587261	15.81221402	19.07803612	70.15889764	29.35070138	26.88205788	9.08167255	22.00014222	28.3235765	9.939413808	12.06965159	16.03918216	16.4117301	10.58210107	38.56027248	23.95440565	23.57163219	14.23473828	14.54441921
2410004B18Rik	62.71699137	48.63373223	26.99687157	23.36814966	37.97469781	23.95027304	26.91223356	37.93013717	39.37187554	51.304464	43.97178224	30.1523209	27.12562431	33.43901775	42.92007222	26.35976342	38.52535996	36.30597963	24.05759386	24.81864757	19.44684245	37.53206024
2410004N09Rik	1.738115234	17.03491006	37.95790175	19.00123793	30.12243443	53.92959864	104.6712422	25.62255225	35.46196642	38.50796952	40.09604139	20.49658835	35.42619064	25.88290021	14.31770436	31.3831698	49.35707003	81.75133981	44.01414581	18.27007832	37.87163625	37.6878484
2410004P03Rik	4.918295763	0.293028605	1.512068431	2.34663473	1.170028895	1.623436889	6.633488653	0.587666991	1.52501107	6.182406674	0.295593504	0.771258235	1.765126832	0.991645648	2.873362063	1.478698707	1.800958247	6.56253803	0	0.776445454	0.57002289	1.100134045
