Symbol	E3_WT_male_XK136	E3_WT_male_XK138	E3_WT_male_XK139	E3_WT_male_XK37	E3_WT_male_XK43	E3_WT_male_XK45	E3_Xist_female_XK135	E3_Xist_female_XK140	E3_Xist_female_XK38	E3_Xist_female_XK39	E3_Xist_female_XK40	E3_Xist_female_XK41	E3_Xist_female_XK42	E3_Xist_female_XK47
Pomt2	1.804553012	5.837220699	2.639052545	3.294903688	3.738826669	3.132130901	15.1320546	4.648744609	3.494738631	0.737447353	2.363582518	3.055116427	1.00937094	1.516172251
Pon2	1.249296433	0	1.244265315	56.04360457	0.273861836	0	15.08185032	13.4131171	41.14687424	3.529084204	3.324054846	4.241517855	0.394317188	2.232524238
Pop1	12.66969946	5.265898316	9.904982654	3.43891613	12.39360002	10.8967631	8.395988049	10.80632381	5.065951925	9.437735885	11.57927545	16.46884305	5.374939564	22.25850447
Pop4	51.11670271	78.08516063	76.60328634	45.5855082	53.83618377	184.3477108	34.76427781	122.945603	77.67109385	208.7148626	85.55045056	81.28464213	99.14771138	55.24389722
Pop5	85.29700876	67.74719281	122.4261454	95.05833787	100.2360163	117.6449721	19.6771046	141.5540013	69.51981752	444.181355	79.10548453	160.3646462	91.46244986	143.976261
Pop7	57.05041509	136.2975054	69.75426764	55.56305919	54.80118257	87.45865386	3.404489916	93.29199069	61.38848172	296.7638989	67.72388679	120.0919503	127.1075481	56.61848988
Popdc3	1.872932254	12.60216805	5.471809649	12.24728695	2.007235137	2.201266529	33.5041536	2.701182899	8.22492894	10.07765035	3.875968869	3.725380759	0.394104159	2.125064877
Por	67.53929396	18.48288516	62.95769797	21.16687969	54.16304221	30.83286243	85.12146536	64.81715145	33.97978638	24.42117788	61.59790958	37.74318438	71.8501445	54.03152592
Porcn	7.984361567	0.654418402	11.16951248	8.79162329	20.13038564	22.20655321	2.040445525	9.473927293	14.76431839	11.47820987	16.0368504	19.31352188	15.77476725	19.19031094
Pot1a	8.429680184	5.273205104	3.504305738	5.709619784	4.927717987	2.919585169	10.93132376	13.27336737	5.918838707	5.225963272	8.668289764	2.036192725	4.627255298	6.112948279
Pot1b	2.972390057	0.141843646	2.631484232	2.667789067	3.764719719	1.50952179	0.837616963	1.587720157	2.245706105	6.308539993	1.757502562	1.359142964	4.378171692	1.461430012
Pou2f1	1.611481016	2.004456188	0.806880883	1.702076491	1.364126749	0.252990863	2.537082613	0.776115232	1.459514311	0.402745083	1.431848157	0.597943156	0	0.899221615
Pou2f3	0.870594164	0	0	1.71844513	3.281202142	0	11.15618114	5.874102912	1.557836174	0.123273399	0.406390528	0	0	0
Pou3f2	0.5158925	7.240505235	1.101031967	1.488296228	1.077050162	1.130855443	0.186914653	3.218230115	0.939619618	2.775852796	1.034939483	1.061527061	3.372945971	1.599236682
Pou5f1	491.4700136	748.2497563	745.2830192	550.0858375	795.9548481	242.2074562	474.1309981	723.7847345	869.223464	499.6304193	792.4224765	721.7501245	702.1879154	1122.94061
Pou6f1	0.505179979	0	2.113211256	0.364347929	3.063860464	0	0	0.890488322	3.542417306	0.407731821	4.107135162	1.143432864	4.783519985	1.031736416
Ppa1	37.65536096	78.74902309	50.59883872	98.05245739	36.73041158	130.3517799	80.57491386	29.81243623	89.32689291	184.3235008	51.03430439	84.84328977	94.85586843	66.67456842
Ppa2	23.76087539	15.16391734	38.77669114	24.50096912	23.98646742	55.32916442	31.94619914	48.62724029	32.84866735	22.3351855	54.16571618	38.48495794	59.6359975	77.46809068
Ppan	66.0441195	77.0752141	122.6022047	58.65543771	110.2631231	173.577016	48.47870334	73.25236585	44.08508562	67.53744541	92.20776518	118.1083849	159.7798731	114.4032682
Ppap2a	27.46052789	5.169905377	41.36210089	42.32342399	38.59205361	127.2312627	88.00097611	17.72240942	44.12297124	105.6558971	66.72636139	41.33320992	11.39823121	31.49869112
Ppap2b	11.65832211	0.706324833	13.97732573	18.02900023	6.943260751	23.24247541	18.12994102	7.320568244	19.88039383	50.43940489	12.96542582	19.10077281	22.60901523	11.44470424
Ppap2c	14.46254164	0	10.62841453	17.82338715	19.28901305	0	0	8.775288795	14.91822156	6.044141204	7.679612334	13.57929149	16.39794138	8.244567466
Ppapdc1b	16.40762452	3.877429033	25.33330943	13.81527151	17.43884697	2.973072313	13.61876413	14.21566824	8.674459374	13.30599003	12.53295136	35.86115331	0.49557527	19.10631105
Ppard	0.646388615	0.07711481	0.715317226	0.621587983	0.472322308	4.642633913	0.29144281	0	1.22090206	1.352559722	0.21233	1.108368839	0	1.038990312
Ppargc1b	1.801672715	4.5477067	0.629620031	5.653571668	0	5.324744919	15.29542644	0.810420544	4.970183422	8.333632465	1.027907186	0.195116571	3.192502397	0.053795064
Ppat	95.98277794	122.7775133	123.3648081	52.81817752	194.3738023	82.90961269	88.97764248	79.42272982	41.53831398	56.31490583	107.1457549	112.4244029	88.27372676	118.3581605
Ppcdc	6.040155533	3.963281364	6.684256499	9.922695144	4.903998994	7.394817322	10.59563872	5.175660349	7.486943688	17.82994232	7.812433804	9.235092772	11.91539234	6.639111489
Ppcs	44.85971898	0.172330179	39.64367544	22.68824917	34.71452343	78.07447368	100.9505271	67.25674467	33.42261783	134.0736901	34.16389703	44.74926298	55.21809788	39.47153056
Ppdpf	50.02280104	67.56553879	68.16138474	79.05710053	72.46858363	82.36566708	14.70926853	48.56066337	85.03498598	131.8477835	45.4375544	79.95682873	31.11988848	80.19986845
Ppfia1	14.23898616	20.38470392	13.30623337	10.84002638	15.73529531	8.407748924	22.58165002	22.64146105	10.08550071	20.57266374	17.15015938	14.10686503	7.213027853	24.08414942
Ppfia4	0.514276882	0	0.303529366	0.054949457	1.05777084	0	0	1.129339128	0.323789585	0.461193278	0.168933066	0	0	0
Ppfibp1	2.631210488	0.356325786	0.849928923	5.744365504	0.588919982	10.37016035	0	0.303886924	2.719981959	3.443765684	1.331515987	0	0	0
Ppfibp2	36.6069992	64.29386975	61.29295115	12.89269632	72.77035246	46.17842437	8.52242336	52.20447587	11.93520777	103.2814342	49.23875269	63.56599913	36.07352296	67.58097011
Pphln1	31.49022188	39.24089293	27.70052617	28.92815662	45.97841983	54.89307306	95.10961098	41.02345973	24.29897138	136.2776702	31.938402	34.82188818	47.15727683	36.33250683
Ppia	1500.551843	3416.52073	1872.162842	3221.44954	1950.397358	1723.151705	374.3169088	3882.009652	3556.528343	3282.144208	1707.730668	2724.155357	1880.212575	1795.458797
Ppib	28.16773052	48.59711055	24.93715068	78.48282111	18.11957389	48.73104733	33.46021503	64.23469209	125.8463875	47.60587545	18.1495703	32.94272311	37.23422196	27.24764826
Ppic	13.0296955	59.81974496	11.09776295	10.11023005	17.99126031	43.06657953	0	4.463929956	7.637758224	14.74698779	1.859621145	18.85985247	2.269010257	0.152935268
Ppid	133.1480329	110.5785317	92.7150474	151.640849	73.00605013	179.9904813	183.1763596	117.7743187	100.0404887	129.1799644	147.2922644	265.3031335	197.9914977	171.2936952
Ppie	86.47206349	155.3096232	102.8756005	73.92550855	165.266708	160.8576772	105.6902502	131.5927297	54.66097688	254.7320258	76.63476903	146.7815637	109.2981075	95.81158837
Ppif	28.08696183	32.0821536	24.40272117	37.2814838	21.94258212	24.68001913	75.17453601	25.85592526	61.26943489	11.65606966	25.17572244	10.45195875	20.74817007	24.79093542
Ppig	26.64649896	21.83232076	31.80316061	19.90634612	58.70756355	36.90645334	13.06931473	46.08206682	14.03833789	97.41096514	29.13452867	45.0490709	24.5595047	24.9864703
Ppih	35.80273276	49.73055273	30.9994116	33.00378907	43.52335961	35.62542298	19.59363	56.70475192	22.43939693	86.22833472	29.71369	74.62258686	49.41213179	39.33495087
Ppil1	156.6478917	296.1526043	145.5022353	161.6130462	151.7848232	298.5887701	234.9481801	179.3894222	117.2191585	431.4155022	137.4991411	188.660006	196.9314153	189.7142486
Ppil2	42.85541976	61.48629165	37.46397224	42.5158631	37.26331928	30.79277777	103.1364481	30.3637017	35.59040722	21.90114141	38.17504284	50.92579375	44.59615646	48.41224722
Ppil3	27.36572341	4.415035758	13.83958905	17.18023425	14.09072349	58.32681066	12.29866307	46.57929366	18.9814692	64.6586374	32.90633027	28.59219881	27.29981267	9.652748679
Ppil4	32.44137259	71.5503479	41.65023467	26.82222263	33.18147576	75.4545249	7.691383057	31.46032403	20.34977295	69.13560445	41.05330168	61.66240616	37.28040264	45.63723581
Ppip5k1	2.068420193	0	2.164135297	2.169882622	3.267097594	2.128169569	3.348904988	1.807951382	2.042213097	0.112419278	1.358896646	0.816825017	0	1.244551872
Ppip5k2	15.22109999	14.09112754	15.8836672	9.345377071	14.77902491	12.47406342	14.99906623	15.57318098	11.20767249	2.458113671	14.05845898	8.161073452	5.505560737	16.75181196
Ppl	0.515481562	0	0.220030986	1.6995551	0	0	0	0.177009171	0.156478526	0.099058631	0.598698211	0.681866673	0	1.754625815
Ppm1a	158.9829377	72.07096489	138.988317	65.14564487	442.7613032	99.34349783	69.14595605	58.69490404	133.8264499	54.95571459	127.51745	265.7463915	52.05015157	202.4572319
Ppm1b	29.99738144	12.02580572	17.46419658	26.15381336	22.07030868	13.39748665	45.72896862	15.55741865	19.41022103	8.829803055	21.30578683	28.57162805	12.17018689	21.56195916
Ppm1d	4.192740708	0	3.022524244	2.188731426	5.602149507	5.475276513	0	3.967252193	1.527287728	2.578262722	6.610843931	3.533043762	20.41756414	2.582460492
Ppm1e	0.494080418	0.746627665	0.145804645	0.10558301	0.481372348	0	0	0.879720163	0.311073858	0.14769383	0.162298798	1.167259526	0	0
Ppm1f	7.051193178	0.95579844	4.572984016	2.770831656	5.854192292	0.703610003	0	1.351412811	3.683557792	1.764661336	3.255023638	1.446069703	7.837583677	2.511759482
Ppm1g	109.3682569	139.1504509	105.6849648	98.24267463	134.4031246	116.8935226	189.8468558	92.63331415	66.69085867	94.20205849	118.0350807	79.84644746	103.1052933	144.894334
Ppm1h	0.246003023	3.796950197	0.857543152	0.798404789	0.831374962	0.441724201	3.743465785	1.626124564	0.718758168	1.158205744	0.954552738	0.790919577	0.873520646	0.732689346
Ppm1k	7.440728668	1.517497406	11.75785965	7.794817656	11.90675079	5.94407948	8.940060603	5.86184759	7.596272559	14.87377815	13.27230532	7.869046642	4.198485166	1.485672605
Ppm1l	16.95112637	20.58548059	19.09509845	8.937305424	43.73662633	4.694439334	14.17230954	12.97298005	9.563810001	5.503967102	15.72541543	8.419192873	16.05092347	21.83617025
Ppm1m	2.791302418	0	3.558478581	5.153675055	0	3.790951976	0	3.131081305	3.321502393	1.80229283	2.145558751	1.378446734	0	1.710215255
Ppm1n	0.991930645	0	0.564534845	1.63520959	0	3.145866152	5.60647693	1.135383779	1.505542164	5.146645528	2.513591443	0	7.603479804	3.858732151
Ppme1	25.84313334	0	17.54935831	21.18032752	16.02263797	21.28450385	35.60185003	25.80456587	15.80863909	1.975193858	21.56044328	9.265544119	3.089736542	22.40809357
Ppox	3.10952009	0	3.539425771	11.89983146	2.596749605	0	13.90571112	10.27088991	5.66351726	0.170727904	2.814159558	0.391733215	4.807161764	2.376081601
Ppp1ca	213.9087882	278.9245501	169.2219086	323.1055078	164.6687215	414.7507708	456.0298442	261.2643025	322.8412597	497.9346333	241.6287362	197.1340642	344.137939	259.154702
Ppp1cb	37.1893878	29.23103557	24.14010763	40.26388683	24.08995057	58.72852187	126.934298	23.10161763	34.41660407	29.6679615	33.53563451	63.46370132	29.18672327	42.96150822
Ppp1cc	137.7101191	222.4949946	139.9131628	145.7391716	163.7702987	145.7074768	158.3801785	190.4742067	113.1261471	216.1501382	116.7517793	214.3936621	209.4323173	122.4360282
Ppp1r10	14.98345803	8.5035906	14.92311723	6.483857798	25.25988113	16.42214712	3.148648516	8.961067078	2.615299985	7.630220976	6.881822278	6.936915897	17.56578536	7.650233556
Ppp1r11	44.11787301	58.82422414	29.0649706	58.57451743	36.41160837	73.34233749	21.99425497	40.6979296	57.91504172	179.0565582	28.28339302	63.87117913	63.86811153	37.01561785
Ppp1r12a	8.693311649	1.968909012	5.546724896	11.16812591	9.032155949	22.61640182	11.23065403	12.02615981	7.215807432	22.3830152	10.5413141	6.917550425	7.717168591	5.606068519
Ppp1r12b	1.289189084	0.240732862	1.265388655	1.455329925	2.184400522	0.317189595	0.170589463	0.778449224	1.349851821	0.452394441	1.215207332	0.653564276	0	0.953960005
Ppp1r12c	3.293961505	10.98474865	3.08771406	3.353906993	6.342965835	0	0.471762053	3.229180719	3.787887538	3.12772146	4.697249424	2.07321717	1.467780277	0.659539753
Ppp1r13b	1.440165171	0	1.806237902	1.000212005	3.23497845	0	0	0.812010337	1.020071702	0.287002551	0.63076662	0.658524057	0	0.181559893
Ppp1r13l	0.701481943	0	0.294171352	1.065106566	1.240982014	1.59105388	0.636728049	0.177489867	0.784517338	3.4764674	0.436599323	0	0.932251499	0.439847693
Ppp1r14a	30.03252161	12.61807414	36.41409226	4.394818241	88.09824087	43.19807075	0.6623326	35.92024993	24.04671224	132.9063682	14.7979215	41.64544581	45.33533771	17.40812326
Ppp1r14b	42.75339807	76.68786736	84.66149088	30.83477713	45.94163911	27.751501	5.740456102	109.0130272	36.87316857	50.40634544	57.2496207	52.26548034	32.54511284	77.04342934
Ppp1r14d	0	0	3.102278749	36.39305494	5.462473273	0	0	18.7177656	4.63309296	20.94983242	0	0	0	0
Ppp1r15a	7.925240983	0	5.32799421	2.572143332	14.83956297	0	28.19015866	11.66807581	2.526058399	9.061678052	8.054069167	6.828717585	14.38336592	12.72948474
Ppp1r15b	13.58676942	13.89990308	8.403466888	15.39220036	21.79018191	1.755384438	14.74851606	6.16386606	19.0712964	6.676353182	16.75180348	8.680662233	9.529802475	14.7822829
Ppp1r16a	4.493752135	0	4.036865355	4.956826477	1.094542475	0	4.558807761	0	5.242478043	0	1.823463814	0.997179824	0	0.074980844
Ppp1r16b	5.292412686	9.834379759	24.20801153	18.09547895	10.46882792	3.676735523	1.21119542	11.02234424	19.46256259	60.59705916	22.38960098	6.049967642	9.11155445	4.731112055
Ppp1r18	4.641508899	7.255578959	1.767547597	4.627519992	0.997527852	0.579390918	7.651643327	2.187608911	2.755773545	3.580899295	1.816155188	0.421350375	3.877956987	0.580846882
Ppp1r2	23.54313541	28.2631646	31.64111109	37.31480853	30.3024917	40.52393237	55.36476244	25.99989837	30.1367117	11.29419145	34.63350386	21.4202299	25.42639305	26.59985018
Ppp1r2-ps3	1.293581195	2.777859606	0	1.658598782	1.050257869	1.126186939	1.312308248	2.533572186	1.221661328	0	1.274772277	0.295748833	1.814643775	0.489240682
Ppp1r26	1.881601333	0	2.189870532	1.463790802	4.356437361	3.837606645	0	2.23599565	1.617259672	7.337270618	3.125127793	4.524210465	4.137228454	2.554684881
Ppp1r35	2.584407159	0	0	2.485248654	2.158229589	6.107075498	0.749091822	1.577687704	8.368184942	2.317644933	0.727665538	0.759687098	0	1.047256413
Ppp1r37	5.328747577	0	4.028890046	4.151800451	2.955851969	2.48890725	4.340496708	7.043239198	3.967212552	9.731835316	3.104763446	3.441477162	2.455357784	4.700069861
Ppp1r3b	23.91178247	31.52674225	13.64002626	35.9533424	17.33246611	15.63101559	0.055573771	27.1692575	16.41294321	2.431749688	25.02167382	14.70991184	36.82879543	20.1849179
Ppp1r7	17.65191224	19.90406494	13.10685171	16.79212082	17.7988952	7.188112419	1.315780913	12.67322025	12.77176187	23.65971877	13.74785892	12.43262353	9.385677386	8.183564922
Ppp1r8	41.72839839	47.05348471	47.14308514	23.52105984	78.11078064	54.78863592	41.5857903	26.22113486	25.74646759	44.32660183	57.24670644	35.88283928	24.30431271	38.64114478
Ppp1r9a	0.689946103	0	0.868001152	1.780904589	0.28303168	0.663892332	2.861135304	1.338378078	3.292228202	0.423341539	0.858838932	0.473222915	0.764100553	0.47381579
Ppp1r9b	0.613828675	3.954440326	0.744260315	1.385868451	0.078005296	0.487927644	0.081223698	0.855339928	0.567099138	0.287201398	0.394502275	0.219660103	0.168472702	0
Ppp2ca	74.12600055	132.9496081	88.25902672	102.60453	100.278839	68.18274167	79.69405475	118.6886081	83.20842911	39.30492498	97.5352708	77.12516608	47.24655425	112.8077477
Ppp2cb	6.231172162	0.675804625	10.28077605	8.715773991	3.219417913	8.301641629	0	8.068892998	6.687198445	14.90131	8.931737786	15.67082214	1.589295855	6.962886183
Ppp2r1a	183.1747669	160.7070586	118.7677716	165.3592107	105.3263394	156.3942192	158.3890905	169.7493364	123.6477221	54.84770135	149.4670495	89.48447264	159.0902059	129.0242183
Ppp2r1b	8.720296553	3.52545577	3.82232795	15.86930178	5.639768492	6.348203571	36.4676419	6.389089416	7.611265631	1.720823874	4.475344445	2.500660057	13.05539103	6.676781328
Ppp2r2a	43.82517653	30.5507215	49.72129813	26.83873307	64.21428024	37.60577263	52.44551982	38.30225755	22.50556179	37.50461108	46.4601919	50.89019103	26.38223246	42.14111035
Ppp2r2b	3.249488087	5.233507025	3.640952107	0.439426654	15.65641001	4.243488219	0.875640946	7.973526908	0.215776737	5.600490352	4.353044877	4.59684126	7.692303666	3.283673403
Ppp2r2c	10.26307402	4.063076218	8.565706395	2.398405433	12.77818083	6.251999831	0	6.201797998	4.264146585	2.46803682	4.322398285	8.199381433	10.31524373	4.976637296
Ppp2r2d	16.15474772	53.30567805	20.85492912	17.53768259	21.6345959	34.915635	40.14354979	38.15470185	15.54895786	39.97877032	21.63325189	22.46942033	12.79178018	14.75300154
Ppp2r3a	0.737850325	0	0.250171535	1.268114922	0.412969213	0.020501162	0	0.176099397	1.934808825	2.196245984	0.603356421	0	0.099101589	0.080155449
Ppp2r3c	11.04936188	0	4.613392899	5.01111515	13.82077963	17.01271125	16.34896812	9.81962379	3.690998484	3.894307054	7.845571343	6.949788856	3.045873894	12.64630988
Ppp2r3d	8.355941778	14.39439686	14.63259965	6.22518184	6.038669798	18.82615878	5.682324259	11.47725495	2.926745255	58.79470174	13.57326064	22.20055005	12.17260449	19.45650132
Ppp2r4	21.88329104	14.05925374	25.54678999	28.71943921	12.25488321	3.220798502	26.15789691	24.14468284	22.86881741	6.635333032	18.16241325	7.935295807	9.341507304	22.66682268
Ppp2r5a	3.861996032	5.95830756	3.734410824	2.81240663	1.698677945	5.875757942	20.95889405	1.862626192	2.390206946	5.850726724	2.660394318	1.697341127	1.183463332	2.424932078
Ppp2r5b	16.85604447	9.347066739	6.800268337	17.48143517	0.187091727	9.473610955	9.264340552	8.958169628	9.611785912	3.444189585	3.406296971	2.107374253	8.350845911	10.24045065
Ppp2r5c	20.93761385	25.12180098	11.52798127	20.75043241	11.99176207	28.90781476	24.09239274	14.60648589	17.56780017	24.0219749	16.86502518	19.86124535	16.57034937	19.38254152
Ppp2r5d	22.11673112	28.75075198	19.51021621	17.43229266	7.38784264	12.89380125	29.087855	9.493220829	13.59526184	7.862702657	14.71172599	1.869100279	12.46559805	15.12365678
Ppp2r5e	13.93446022	9.750806982	15.69688551	6.168539211	19.69698588	3.953126876	5.215765949	23.52300387	6.840795469	18.16250295	14.06330896	16.41240009	5.156455534	9.854182078
Ppp3ca	6.952556724	0	1.888515724	2.127300352	1.462510411	0.687826116	21.21305809	1.01284099	3.805302422	1.558728644	3.114302373	2.059188318	1.329966814	1.075705129
Ppp3cb	0.655067828	0	0	1.546202111	0.696238971	1.04986971	1.147861135	0.33400352	1.391957328	1.522034205	1.144371712	0.306341229	5.07501766	1.418936646
Ppp3r1	31.90254422	69.5607205	18.87729491	64.57806243	5.551776698	5.067642181	53.8715911	18.4591971	51.90570812	9.78073548	37.67810489	11.43102169	41.25764851	26.20939639
Ppp4c	225.3938982	316.5286211	263.3694916	152.1727026	210.5946801	375.0067229	413.9235649	265.6764799	99.54888928	146.111555	194.9291422	241.7093929	283.6893102	362.7851887
Ppp4r1	17.28896467	17.85430179	7.055145927	27.88255334	9.036255029	9.1329373	64.40195335	4.95419551	34.95157193	6.217910263	16.23894326	7.349627357	16.29502977	7.662652766
Ppp4r1l-ps	0.258754859	0.055565485	0.412340498	1.045073214	0.302519418	0.033790652	0	0.414646427	1.539523053	1.392277265	0.764977542	0.106485473	0	0.176152937
Ppp4r2	7.299857627	15.67584602	15.93179043	11.90309974	30.33465486	31.83140628	2.092869146	11.18918999	9.981318643	19.04138957	15.01297315	51.8535998	8.214490169	17.98755649
Ppp5c	44.17974712	64.28773589	36.26952205	40.12141635	87.42003354	57.9128978	110.150169	35.80108155	41.06411731	11.42003818	37.97823256	32.0643766	68.40040539	39.16384668
