Symbol	X4cell_WT_male_XK10	X4cell_WT_male_XK102	X4cell_WT_male_XK103	X4cell_WT_male_XK105	X4cell_WT_male_XK107	X4cell_WT_male_XK4	X4cell_WT_male_XK5	X4cell_WT_male_XK8	X4cell_WT_male_XK9	X4cell_Xist_female_XK100	X4cell_Xist_female_XK101	X4cell_Xist_female_XK104	X4cell_Xist_female_XK106	X4cell_Xist_female_XK108	X4cell_Xist_female_XK11	X4cell_Xist_female_XK3	X4cell_Xist_female_XK97	X4cell_Xist_female_XK98	X4cell_Xist_female_XK99
Trak2	2.245124009	3.695846835	3.274877366	4.738266567	6.822681787	3.409056885	10.11400966	5.025886856	7.652951761	4.322529186	4.146868071	4.582214387	6.307322197	2.258811483	6.327944465	4.029461722	6.597696895	6.059697723	6.666175844
Tram1	13.14865599	18.08477765	12.57939967	20.82863955	17.19844993	4.092127379	0	8.062175592	32.51511337	12.73573193	20.67690451	26.68865323	5.962254016	20.27298949	0	5.191839927	0	15.16028764	4.267665668
Tram2	0	2.407014179	4.834453457	0	2.517952114	0	0	5.058638297	24.6360864	3.480557729	0	9.705409186	0.872908324	3.078011389	0	0.654868536	2.434920075	8.474658501	26.24205489
Trap1	35.63143444	15.06013338	8.896488795	18.19822135	18.53440764	30.86999705	7.295776982	56.06110546	10.74436429	34.16007551	45.92787276	13.53041669	17.6698382	77.41124944	60.16643758	54.33021156	29.87202773	16.46169516	0
Trap1a	25.12252096	0	7.736223647	1.736872665	3.02197149	2.516623482	38.87555122	5.666479219	0	4.177262215	5.08644806	30.70874437	6.285832172	74.80629511	10.09021468	19.25586821	0	32.2082741	39.36867051
Trappc1	19.29966015	9.104652291	30.47760591	10.94812622	66.66996431	9.121324463	0	20.72910015	21.00752739	3.291346201	40.07711425	11.68083597	13.20727869	29.10683253	26.50092179	15.79134164	0	2.67131853	0
Trappc10	17.3854117	24.19127942	21.14470717	18.58491607	26.71214427	17.97179318	7.276769313	32.1522052	25.36436432	22.10588624	30.36818782	15.51813061	22.41992475	11.38580625	35.98916543	30.66862757	36.70761419	24.84215082	5.799865032
Trappc2	54.45757967	15.07325768	5.936161151	1.332737587	13.91291972	0	0	16.77087379	19.67145287	11.21854277	7.805869311	8.125324744	0	4.251880439	0	0	4.484709	10.40592055	14.09724332
Trappc2l	150.4911078	85.62104568	167.5019243	85.2405852	116.3211321	100.2598041	55.53010025	140.9944772	119.0735616	106.5236105	228.4176512	114.1275121	131.0578834	69.31959174	45.31223184	209.1223365	208.0978496	137.0255029	308.1254612
Trappc3	0	32.40270361	7.231151721	30.84608413	14.12338586	20.93566251	5.109960616	33.67082277	31.79069669	17.5704429	25.35664553	16.82640896	7.833935213	73.37540487	37.72583452	47.38437894	24.58377505	31.69000485	0
Trappc4	80.48939534	48.78160448	34.99184035	34.91589912	85.04986885	82.71632888	77.53995793	55.32856763	67.85640721	78.72601413	88.61800262	83.0202273	121.0973461	109.5368856	33.80682659	76.23415453	55.80928538	49.41253154	287.5485897
Trappc5	10.33154411	19.67526998	31.25677774	10.52626811	31.39641176	6.972309068	14.54996106	7.008477247	16.67141124	14.46638891	27.40113416	17.11351583	24.79205554	12.26021572	11.64789778	15.87750336	21.92744887	13.69805913	33.32723769
Trappc6a	43.68390958	8.831986923	20.69540558	6.637657906	9.239048253	16.5422118	92.39033538	46.4037849	0	23.9458293	0	19.42460447	22.42055937	4.235271531	15.42436463	31.23757023	80.4094309	28.50449916	56.16870387
Trappc6b	84.60384271	49.18325913	63.32299395	39.80690714	67.84626988	41.43384942	40.91225838	62.85180057	6.714940566	84.99147572	23.7907969	64.38753353	40.18090914	47.51603439	9.438973736	57.53150537	46.47302036	57.08746053	27.00701254
Trappc8	12.77779443	11.63076979	13.66822221	18.22607387	7.766058802	10.50949678	12.94341072	12.69848631	9.809172486	10.28770835	10.89290409	15.87417512	20.19217522	10.48233567	10.8043707	17.12618	5.006643393	16.69939548	3.091371829
Trappc9	47.63752184	52.71406127	62.56551871	77.32498558	51.72680627	50.66465316	101.7316878	49.98996076	61.83719631	58.05422243	38.87272799	51.05064587	42.28082556	13.63263431	31.6905084	53.1027123	77.55559164	48.44891378	110.6630368
Trdmt1	0	5.916125029	7.749425393	0.386630358	0	3.361224081	33.53329567	0	0	0	0	1.885740896	1.865647066	2.878121571	4.492192658	5.773496834	0	3.018782411	28.62750777
Trerf1	7.302061963	4.179644516	2.998127166	2.692458418	0.780764641	0.260080631	0	0.993433141	0.309098093	7.824552672	3.942444998	3.556617719	2.436036632	0	0.868978289	2.436733539	1.510036261	1.313907772	0
Triap1	11.24645934	56.2552944	25.97424183	12.63496216	10.14621886	29.29167403	0	63.87001028	36.53376977	14.0250882	26.5652559	63.99564636	19.93210017	100.2576384	124.2183341	45.73966432	32.70545648	51.22361509	49.93453614
Trib1	5.402808423	3.706538774	1.127959086	5.318040075	3.524882791	5.797485381	13.19614822	9.855214167	0	2.740744695	7.910568005	4.014225265	3.054962316	11.58019598	13.73097935	4.125378987	0	3.460239973	0
Trib2	8.255183788	4.200979392	2.704361172	3.885828506	10.98650045	3.9412314	0.679488702	0.169786121	2.246425561	0	4.267382103	2.665214905	0.87893842	4.648911676	1.881199307	12.52845562	12.25870314	1.896267084	0.366990783
Trib3	11.32442647	3.307150637	16.60591156	16.90126994	12.10851375	21.03165925	6.084670586	14.24829233	12.22871887	48.41937751	5.823003435	12.12262005	9.594756341	17.97357553	1.925225425	17.54543194	1.672746165	4.85161459	0
Trim11	6.54836581	3.313171648	18.1485211	38.02918178	15.75397215	28.73174942	0	1.582509183	0.089098055	14.1548348	5.303277107	7.176408044	11.46913161	11.55484382	3.506782723	0	0	3.534870879	0
Trim12c	0	1.452455237	0	0	0	0.553576332	0.286318279	1.971415615	0.107413715	1.312662163	2.131152756	0.665511074	2.633678433	2.031479278	1.056915778	0	0	1.598071979	0
Trim13	20.626581	39.94679598	21.39535114	55.84076305	54.32429786	34.97395226	37.58807046	31.90219219	44.31290179	57.76331967	31.65100719	87.12472769	38.38997344	47.88999611	67.43844702	77.43589031	8.081984418	18.75271901	19.96101339
Trim2	1.793717439	0.589310683	0.394540685	0.531473981	0	1.745500311	0.43369798	0.619254679	0.139460517	0.213036744	1.72936288	1.080082264	0.641143959	0.18839783	1.37224582	0.120248884	0	1.729046312	0.267702399
Trim23	4.329180309	2.070891438	3.199504425	3.831072821	7.498861147	9.714237563	47.48015073	4.575426268	0	0.863804458	6.077138743	5.547280186	5.199319143	7.384371969	4.636727743	0	4.02865475	6.543412932	0
Trim24	15.9895351	10.25429798	7.878102345	10.10700624	8.792551497	9.152775611	22.62200601	9.067771082	21.38264989	11.54622193	8.386231342	10.16722791	18.8985193	8.061185962	13.70035263	14.12077524	11.05339058	11.83721817	0.381815937
Trim25	1.988170026	4.75527004	7.346839749	8.980346659	4.464239026	2.230625034	0	6.9614853	1.623080508	10.57869317	3.578099361	4.469439819	3.53745196	8.380706276	1.419607171	0	0	3.219699936	0
Trim26	0	2.964768136	1.417784352	7.957729116	0	4.981075936	0	5.192356074	21.11103718	0	5.593028432	2.328769315	3.455932081	0	0	5.257400325	0	2.485335379	4.328955902
Trim27	9.821925655	48.72634917	25.38471387	59.41682738	27.84900558	27.68980236	2.714075709	25.65762843	16.80028173	52.49399686	33.14337945	43.17400193	48.56518066	34.81707519	24.42068768	20.63147433	41.62010505	34.08409275	16.49101541
Trim28	85.06088845	76.36590297	88.24592433	63.21048585	73.31962784	46.93324254	53.1213138	56.79525554	103.3570414	71.09592057	72.44867599	90.11290906	113.0532057	215.7088326	101.0909623	114.6271926	75.13478388	65.68296009	62.72757693
Trim3	0	0	0	0.690046873	6.003036428	0	0	0	9.098795866	0	4.041617613	2.52421256	1.248657694	1.100740621	1.336256293	0.156126864	0	2.693918517	0
Trim30a	0	0.539758564	0	0.811308425	0	0.705322114	0	4.03331359	0.159667495	0	0.527983203	0.989263676	1.631204016	0	0	0	3.640108632	0	4.903853494
Trim32	0	1.061164887	0	9.570190122	1.110073382	1.663995226	0	5.05505061	0	0	1.245617443	0	4.618001859	0.678491559	1.235493538	0	0	1.868084141	0
Trim33	24.86089886	18.28065927	12.54606454	12.4166418	11.60194422	23.48820204	38.35812565	29.0420296	25.11504166	21.84395362	17.95666824	13.73828588	11.65019594	17.72815508	27.60662105	24.84178584	1.547497693	20.19755384	26.0593252
Trim36	6.307948587	3.355827313	0.93612931	1.050859879	1.462706464	3.106170157	12.56896518	1.616240671	6.204354338	0.25273685	7.796214556	6.406795948	10.90226688	0.670519179	7.325857785	0.665735762	0	11.48705515	0
Trim37	10.86835681	9.154775576	8.871034645	7.061308102	7.560563728	13.22212793	20.00950027	9.240212383	6.556452273	5.878656441	5.655824328	8.168613634	10.26578013	17.90682731	7.71355191	21.79371319	0	10.60272938	2.735974616
Trim39	0.115862035	4.68966848	4.281423583	23.7103315	6.689744555	8.078029201	2.241116885	11.34923996	8.512756318	5.394208184	12.51097847	5.860345785	3.865266588	24.87390144	3.722788196	17.25368671	4.312762269	5.00347531	0.484169487
Trim41	4.037341157	7.037082837	5.889116646	4.40725182	14.31386842	9.706478971	15.31057428	5.956801713	3.469432034	2.473252225	1.147260331	6.807008366	4.607798781	3.437038799	2.275871669	21.47228059	9.887038574	1.72057548	11.54360518
Trim43a	103.4131767	125.2410381	61.83501199	118.8357682	98.54984803	150.9442253	9.321874414	167.9675477	112.2365672	166.2748304	139.8551585	101.5665593	156.0856122	403.3381027	83.8762835	265.9826492	168.1765875	124.6542566	68.80797337
Trim43b	122.5650276	108.2515787	68.25798034	162.7124119	155.2748269	168.363001	165.5127238	283.697396	91.45399323	169.6491079	170.7145689	117.0628683	180.5199112	289.5113286	190.2747439	169.7957296	151.671193	167.1640751	75.6010747
Trim43c	62.43356752	40.56145472	43.35784037	115.7874379	69.52964153	107.4909327	2.150120782	170.7286188	53.53996133	73.31515012	78.01946764	50.60158269	91.4720194	48.49066661	63.49567592	172.7182855	112.0613844	83.00551823	71.99916556
Trim44	17.27744079	13.77865501	13.75619668	16.16882371	17.06886178	12.2666112	0	12.87002194	3.325078438	15.29256098	6.384344287	17.94318417	11.39633768	6.568746152	11.25769735	0.986503671	2.445333133	6.028554736	15.37333021
Trim54	8.182037751	7.969542247	1.482102898	2.661995442	2.315792774	2.121388749	0	3.256746052	8.775111548	0	0	0	2.40847486	2.830886454	5.154879042	2.559736624	0	0	0
Trim59	10.22688788	14.8667747	29.54866518	18.85458553	9.719985011	28.63452119	56.90333921	11.06571353	28.24200847	7.137825281	6.135092489	22.56447204	8.002955048	25.99180337	20.28409596	5.213942175	0	13.63104318	7.386569276
Trim6	9.440803115	31.3714391	8.899588347	49.28552053	0.927043253	26.48024502	0.093170028	27.50227561	40.63308987	22.10499758	26.52608581	8.445921565	21.85395671	40.51341003	15.47675991	64.85731049	0.896473056	21.32098889	0
Trim60	38.56199784	13.06929857	24.9995226	37.32435613	18.55438923	5.936682236	2.061050268	4.512394475	24.85328067	31.04718809	1.095786774	19.16261558	6.432322802	10.44537102	3.260641904	5.651057613	0	15.88599968	0
Trim61	152.0011137	142.4148976	125.2945454	264.3771104	237.1562965	125.2587523	176.601217	112.3450413	207.8502125	102.3063802	125.0199795	160.6255314	136.2907912	56.42468523	54.91599719	180.4851764	132.3683289	108.9260391	93.30851787
Trim67	0.041856607	2.84933856	0.773358869	6.597868131	11.68097654	2.750571178	0.121444719	4.666509595	0.045560586	0.278389296	3.615797774	1.975981562	5.026952977	3.323591828	1.344903728	4.818874803	1.168529423	2.711351914	0
Trim7	1.889246681	11.42080652	6.648848141	21.64479017	36.3609981	4.325792046	1.044104528	2.087151203	27.02736658	9.872833866	8.74303078	4.550419787	12.60540966	7.143532655	14.45328458	4.390639446	5.023136728	7.284525273	5.639192189
Trim71	37.84720848	15.02390379	25.36474097	23.56419694	12.98306935	17.64059996	0	17.20586564	34.08556599	22.90534796	7.667552675	9.338176569	31.26935157	19.42090613	24.3367479	14.26183721	21.14516108	11.49922364	15.13328055
Trim72	0	4.390269228	0	0	2.870383923	2.390385087	1.009681179	3.36389897	0.162337232	0	0	2.514511905	3.482805339	0	12.77876164	0.279948352	0	1.610139405	0.623231111
Trim75	7.508914837	15.16957243	21.76276333	52.11727818	25.50331531	3.303771849	0	1.897662769	9.37536416	6.854780527	15.89853574	17.87311849	32.90941074	3.030993044	9.461591085	27.26857937	8.220772489	4.768687631	6.15266496
Trim8	0.113752853	6.069299992	4.203483444	7.549849462	5.473302267	1.367409426	0	6.817533544	0.24763816	0.378286473	0	0.383577503	4.553882734	5.018032298	1.2183392	0.071174774	0	3.070244222	0
Triml2	1.256554176	12.94635629	6.191088317	4.169915151	0	21.7510378	102.5692133	66.72528971	39.11762939	17.55048102	56.98763485	20.33823617	31.02067461	56.17003606	61.90774299	26.88878154	7.015955798	28.4886015	0
Trio	0	0.471981627	0.197493402	0.709433247	0.308584372	0.205585176	0	0	0.069809105	0.106638815	0.346263664	0.432521418	0.534890766	0.282916286	1.373797459	0.501603552	0	0.346200279	0
Triobp	3.002378321	4.822429261	4.109118791	3.558388685	5.961909111	3.169917597	0.414821001	3.071191555	3.319939099	3.328148353	3.087637034	3.696098471	3.179751366	2.382613974	7.145931081	6.11283293	6.652279703	4.373351755	0
Trip11	1.71528999	9.467539332	3.873510863	4.269183447	10.45410919	6.55235396	0	8.32734919	21.47141522	2.09154638	7.100096698	4.434401019	6.676097083	2.522246073	9.798107559	4.650754872	1.06414466	5.246936907	6.690068947
Trip12	46.12240024	43.87238155	43.61063159	29.21451559	18.04837333	35.02966398	45.86585774	34.11371934	27.49755414	39.96805528	31.41149237	43.88282736	33.07218725	18.57328379	45.50443786	46.65278825	24.57696891	23.76092349	9.596930893
Trip13	107.0078654	64.02976245	51.08057506	129.523046	61.0339597	108.823151	68.26103935	89.71098197	153.29676	73.00995682	42.14549641	58.67652906	63.47664575	133.9145405	41.80295382	127.0913651	54.48120241	70.22963581	31.94066316
Trip4	5.09615003	10.41784774	11.73017602	12.66956697	8.916545871	7.631743284	10.90296167	6.999572312	3.053717021	9.757540941	13.06246072	9.894018024	9.616860987	6.206843059	113.0229902	5.797534139	16.76599881	9.725583728	2.581335894
Trit1	8.236502077	6.588602192	0	1.4854943	3.446133588	7.60511638	0	13.73137351	0	4.168132696	11.60075769	7.84908738	12.54418863	3.686064392	7.67098076	0	0	3.866211374	0
Trmt1	29.68272971	5.585241867	3.116077274	26.11824256	25.96738905	23.11172143	47.30232934	22.28060962	24.59921481	14.02134561	16.39018305	11.37396785	8.439577963	30.25526085	10.83797991	8.230942567	0	9.103990415	10.57155059
Trmt11	26.72449435	8.338533817	16.36281809	3.889740691	9.023640176	22.41875194	40.0546204	18.6323294	39.04103775	8.835290301	5.906518321	11.5938292	14.07717311	15.1672632	6.695442723	7.529530737	23.26953716	20.24721293	0
Trmt112	95.02617898	189.2920732	250.8200649	86.93788216	202.8293384	152.8790239	104.3426669	149.412993	234.2847163	129.4931048	212.1653432	124.0765433	165.6588839	82.99818938	99.48117345	139.032334	385.6328262	142.7032854	604.6066463
Trmt12	8.563418227	6.072338263	7.141921443	14.55434576	15.45131902	13.36788013	43.30848574	16.55581056	11.94280415	4.153005188	3.852884925	2.105546286	3.868633382	1.574008486	3.821570139	11.49759327	9.131097565	4.815224546	44.35873444
Trmt2a	13.30985569	6.996544689	12.94305495	34.04015833	16.37147313	27.58831414	0	2.902125961	1.143763628	14.64309561	18.37049048	12.48573924	9.014129036	48.26646036	7.502839691	21.28944901	8.381439052	15.12586985	0
Trmt2b	0.304018413	0.932238312	2.496516372	0	0	0.162425287	0	0.391842846	0.055153606	0	0	1.708596325	0	2.980290027	2.170773692	3.741058015	0	0.547040216	0
Trmt5	0.220894545	45.11139732	46.25510831	44.59360729	25.50840884	59.3027471	0	47.68829949	47.72772993	74.92792027	44.12724802	40.96741026	36.8462501	33.78066784	16.56109133	26.2604637	53.44569324	33.38748025	19.38476539
Trmt6	33.20671658	40.89022031	32.20683178	26.75399816	50.32332666	49.45147293	85.97941614	32.85782896	40.98358862	43.4761156	47.29194226	47.61094541	59.31566832	21.53079882	44.8072323	46.87169294	35.28130112	34.5803131	21.85286959
Trmt61a	12.27394682	39.58821068	32.66352545	31.4286145	39.37133263	18.5795702	0.14655228	5.273209391	7.009925869	19.14878976	23.72560771	14.81794734	18.70420454	26.29245426	34.08194997	7.679766862	14.10111954	26.17518855	5.065770016
Trmt61b	25.41277352	24.87471387	10.79393649	23.54125952	16.86557671	30.99984495	48.42943244	34.04477888	32.22644873	16.65231185	16.22136509	10.13113496	24.64031982	22.82588446	17.43031766	15.27405811	6.989750191	12.16379677	24.58726091
Trnau1ap	70.14574686	60.0262474	40.18728567	75.78913041	100.4685176	63.27370479	51.43323584	63.07629522	24.5040151	24.95452087	93.35957853	59.40834782	58.77531215	76.75961146	171.2240973	96.55790258	78.93881594	142.6555015	269.9506253
Trnt1	34.16918406	24.5329088	16.68130055	32.55397026	34.0844911	48.92190893	101.658873	46.9938302	9.014739267	24.25031144	11.81136766	23.88693943	18.41937692	30.63660672	15.62049247	20.85809023	15.51083305	28.67949916	39.61488693
Troap	12.85311854	19.45687499	45.09098579	75.13852184	26.61628729	35.59500702	14.16176199	14.46913427	76.59365785	23.80633903	11.41944253	19.20172727	29.85261719	12.91888651	38.33628491	34.10279919	45.42103776	35.13031429	1.359776969
Trove2	1.733439541	3.422597501	1.301939014	2.455324466	2.034285854	3.557616704	2.412516065	2.588394607	0.299132414	0.984195553	2.282679672	4.134411226	1.551514462	3.108456169	3.169777686	1.111061072	0.393440641	2.282261817	0
Trp53	44.9986311	38.12694997	58.34471024	63.85796454	55.07818059	83.35277917	18.70612754	77.83911978	113.2140554	47.25583786	84.18053387	45.92026409	61.23302358	203.7283505	76.09793601	71.62361679	75.30133715	52.20368465	47.01057626
Trp53bp1	27.34806811	17.24110138	11.18948286	15.99855463	14.26295298	23.52577881	2.034588852	31.88988937	12.93249425	16.21770184	18.84402246	13.86500103	19.93787817	18.56027695	11.26572709	15.58590936	11.56800182	14.71113233	5.594289271
Trp53bp2	4.133861959	1.086516286	0	0	1.62370459	0	0	0	0.872386171	0.561110508	0	1.991355332	3.658824203	0	5.42147004	1.741957798	0	2.7324471	0
Trp53i13	0	3.97245444	0	9.702836974	15.5832849	9.949321706	0	8.522534081	15.42322549	5.385182109	8.74303078	12.7411754	14.40618247	19.04942041	11.56262766	0	0	0	3.383515314
Trp53inp1	21.52289861	20.98597202	14.21726994	5.445079812	5.226953266	12.56893533	11.29440364	5.556831877	1.662835519	9.031502468	16.86240277	17.6288123	7.47469951	23.76119925	11.63502717	10.9178826	9.477354655	16.12630228	8.22802797
Trp53inp2	14.71318257	25.17318327	23.66391643	10.62565186	31.56400827	12.99266046	0	31.28374737	16.5252205	17.76398277	19.73293602	25.28062401	14.69410471	28.11169553	13.04836947	15.89059143	10.46508099	14.67052284	0
Trp53rk	5.096091707	5.2259425	5.659732165	3.234448122	7.235474907	8.770487009	7.918206717	3.068769677	2.909930758	2.500393868	7.216847222	4.225610761	3.344467242	2.211209066	13.42160893	4.129507793	6.21944688	9.470378064	6.982222099
Trp63	2.861706155	1.34427071	0.374992839	3.030849972	0.585928081	0.536741134	0	0	0	0.809926646	0	0.821254953	0	0	1.304256762	0	0	1.972055133	0
Trpc2	4.891184015	1.606957109	0	6.521605039	0	5.179677365	0	3.208358347	4.610977368	1.45229384	1.41470979	2.356170928	2.913830439	1.541193336	0.935474377	0.054649951	0	2.357418034	0
Trpc4ap	39.08072087	62.99377389	39.05002821	71.7315376	24.40634135	25.59102323	3.121866009	14.70991275	36.70405231	63.25652467	16.80531901	43.14959041	53.84299436	49.4989083	32.10274265	11.32468991	1.072796243	34.22679073	32.75880451
Trpm7	33.69397702	11.48689826	23.51617094	6.991975992	25.32365584	14.22468149	28.09576418	25.4047246	20.13508795	28.65590187	18.66525923	18.96515616	15.49244291	9.711782892	14.36872932	25.1824219	21.12740447	16.99063269	21.56231359
Trps1	0.903433138	3.457304742	5.78662249	4.497107572	2.434283641	2.577454627	0	0.558919534	0.059002789	1.922801741	5.267928858	2.558975534	1.928920335	0.106276173	1.548181669	4.725699403	0.672574473	2.73101865	0.302024565
Trpt1	23.5254621	22.53083098	15.87819329	14.2593602	18.60731396	17.5618082	0	22.22189643	9.120400877	16.07552177	43.49861613	2.173382318	21.50223476	4.738765349	13.80642429	36.49704278	8.996859402	27.83401825	0
Trrap	1.034270185	6.524173732	4.73189505	3.840860849	5.118651934	5.470448769	5.087205991	5.54167419	1.495698957	6.485872584	6.381842495	4.882619398	8.971099101	3.997640073	5.696975972	3.494552459	3.849890461	5.104539416	0
